2016-09-22 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,PC2016-09-22 00:00:00,Close2016-09-22 00:00:00,group,RiskOn,Excess,SEA2016-09-22 00:00:00,SRUN2016-09-22 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-09-21 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-09-21 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-09-21 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-09-21 00:00:00,RiskOff,AntiExcess,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting5,Voting6,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Excess,PNL_AntiExcess,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
PL,QPLV6,1062.8,22.92,0.0142189140185,1.0,-1.0,1.0,-1.0,-1.0,-4.0,2016-09-16,1146.0,2.0,1.0,1.0,53140.0,0.0142189140185,1062.8,metal,-1.0,1.0,-1.0,-4.0,1.0,-1.0,11.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1,-1,1,1,1,-1,-1.0,1,1,1,1,1,1,1,-1,1.0,0.0,1,-1,1.0,1,1,1,1511.18618189,1511.18618189,1511.18618189,-1511.18618189,-1511.18618189,1511.18618189,1511.18618189,-1511.18618189,1511.18618189,-1511.18618189,1511.18618189,-1511.18618189,1511.18618189,1511.18618189,-1511.18618189,1511.18618189,-1511.18618189,1511.18618189,1511.18618189,1511.18618189,1511.18618189,1511.18618189,1511.18618189,1511.18618189,1511.18618189,-1511.18618189,1511.18618189,0.0,1511.18618189,-1511.18618189,1511.18618189,1511.18618189,1511.18618189
RB,QRBX6,1.3787,0.0476627695,0.00966678872208,1.0,1.0,1.0,1.0,-1.0,-14.0,2016-09-01,2001.836319,1.0,1.0,1.0,57905.4,0.00966678872208,1.3787,energy,1.0,1.0,-1.0,-14.0,1.0,-1.0,-13.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,-1,1,1,1,1.0,1.0,-1,-1,0.0,-1,-1,-1,559.759267668,559.759267668,559.759267668,-559.759267668,559.759267668,-559.759267668,559.759267668,-559.759267668,-559.759267668,559.759267668,559.759267668,559.759267668,-559.759267668,-559.759267668,-559.759267668,559.759267668,559.759267668,-559.759267668,-559.759267668,-559.759267668,-559.759267668,-559.759267668,-559.759267668,559.759267668,559.759267668,559.759267668,559.759267668,559.759267668,-559.759267668,-559.759267668,0.0,-559.759267668,-559.759267668
RR,@RRX6,9.66,0.24525,-0.0015503875969,-1.0,1.0,-1.0,1.0,1.0,14.0,2016-09-01,490.5,5.0,1.0,1.0,19320.0,-0.0015503875969,9.66,grain,1.0,-1.0,1.0,14.0,-1.0,1.0,13.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,2.0,5.0,1.0,2.0,5.0,1.0,-1,1,-1,-1,-1,1,1.0,-1,-1,-1,-1,-1,-1,-1,1,-1.0,0.0,-1,1,-1.0,-1,-1,-1,-149.76744186,149.76744186,149.76744186,-149.76744186,-149.76744186,149.76744186,149.76744186,-149.76744186,149.76744186,-149.76744186,149.76744186,-149.76744186,149.76744186,149.76744186,-149.76744186,149.76744186,-149.76744186,149.76744186,149.76744186,149.76744186,149.76744186,149.76744186,149.76744186,149.76744186,149.76744186,-149.76744186,149.76744186,-0.0,149.76744186,-149.76744186,149.76744186,149.76744186,149.76744186
RS,@RSX6,471.0,7.315,0.0146488582508,1.0,-1.0,-1.0,-1.0,-1.0,-7.0,2016-09-13,112.098689756,18.0,3.0,3.0,7217.83771359,0.0146488582508,471.0,grain,1.0,-1.0,-1.0,-7.0,-1.0,-1.0,15.0,1.0,1.0,18.0,1.0,1.0,18.0,-1.0,1.0,18.0,-1.0,1.0,18.0,-1.0,-1,1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,0.0,1.0,1,1,0.0,0,1,1,1903.19546778,1903.19546778,-1903.19546778,1903.19546778,1903.19546778,-1903.19546778,-1903.19546778,1903.19546778,1903.19546778,-1903.19546778,-1903.19546778,-1903.19546778,1903.19546778,1903.19546778,-1903.19546778,1903.19546778,-1903.19546778,1903.19546778,-1903.19546778,1903.19546778,1903.19546778,1903.19546778,1903.19546778,1903.19546778,1903.19546778,1903.19546778,0.0,1903.19546778,1903.19546778,1903.19546778,0.0,0.0,1903.19546778
S,@SX6,976.5,16.5375,0.00102511532547,1.0,-1.0,-1.0,-1.0,-1.0,-6.0,2016-09-14,826.875,3.0,1.0,1.0,48825.0,0.00102511532547,976.5,grain,1.0,-1.0,-1.0,-6.0,-1.0,-1.0,-5.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,1,1,1,1,1,1.0,-1,-1,-1,1,-1,1,1,1,0.0,1.0,-1,1,0.0,0,1,0,150.153767299,150.153767299,-150.153767299,150.153767299,150.153767299,-150.153767299,-150.153767299,150.153767299,150.153767299,-150.153767299,-150.153767299,-150.153767299,150.153767299,150.153767299,-150.153767299,150.153767299,150.153767299,-150.153767299,-150.153767299,-150.153767299,150.153767299,0.0,-150.153767299,150.153767299,150.153767299,150.153767299,0.0,150.153767299,-150.153767299,150.153767299,0.0,0.0,150.153767299
SB,@SBH7,22.67,0.577031868,-0.00395430579965,-1.0,1.0,-1.0,1.0,1.0,-7.0,2016-09-13,646.27569216,4.0,1.0,1.0,25390.4,-0.00395430579965,22.67,soft,1.0,1.0,1.0,-7.0,1.0,1.0,-6.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,1,-1,-1.0,-1,-1,-1,-401.605623902,401.605623902,-401.605623902,401.605623902,-401.605623902,401.605623902,-401.605623902,401.605623902,401.605623902,-401.605623902,401.605623902,-401.605623902,401.605623902,401.605623902,-401.605623902,401.605623902,401.605623902,-401.605623902,-401.605623902,401.605623902,401.605623902,401.605623902,-401.605623902,401.605623902,401.605623902,401.605623902,401.605623902,401.605623902,-401.605623902,401.605623902,401.605623902,401.605623902,401.605623902
SF,@SFZ6,1.036,0.00797489,0.0054347826087,1.0,1.0,-1.0,1.0,1.0,-24.0,2016-08-18,996.86125,3.0,1.0,1.0,129500.0,0.0054347826087,1.036,currency,1.0,1.0,1.0,-24.0,1.0,1.0,-23.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,1,-1,-1.0,-1,-1,-1,2111.41304348,2111.41304348,2111.41304348,-2111.41304348,2111.41304348,-2111.41304348,2111.41304348,-2111.41304348,-2111.41304348,2111.41304348,-2111.41304348,2111.41304348,-2111.41304348,-2111.41304348,2111.41304348,-2111.41304348,-2111.41304348,2111.41304348,2111.41304348,-2111.41304348,-2111.41304348,-2111.41304348,2111.41304348,-2111.41304348,-2111.41304348,-2111.41304348,-2111.41304348,-2111.41304348,2111.41304348,-2111.41304348,-2111.41304348,-2111.41304348,-2111.41304348
SI,QSIZ6,2009.9,46.82,0.016744233104,1.0,1.0,1.0,1.0,1.0,4.0,2016-09-16,2341.0,1.0,1.0,1.0,100495.0,0.016744233104,2009.9,metal,-1.0,1.0,1.0,4.0,1.0,1.0,3.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,0.0,-1.0,-1,-1,0.0,0,-1,-1,1682.71170579,1682.71170579,1682.71170579,-1682.71170579,-1682.71170579,1682.71170579,1682.71170579,-1682.71170579,-1682.71170579,1682.71170579,1682.71170579,1682.71170579,-1682.71170579,-1682.71170579,1682.71170579,-1682.71170579,1682.71170579,-1682.71170579,1682.71170579,-1682.71170579,-1682.71170579,-1682.71170579,-1682.71170579,-1682.71170579,-1682.71170579,-1682.71170579,0.0,-1682.71170579,-1682.71170579,-1682.71170579,0.0,0.0,-1682.71170579
SIN,INU6,8879.0,89.675,0.00800363285463,1.0,-1.0,-1.0,-1.0,-1.0,-10.0,2016-09-08,179.35,12.0,2.0,2.0,17758.0,0.00800363285463,8879.0,index,1.0,1.0,-1.0,-10.0,1.0,-1.0,-9.0,1.0,1.0,12.0,1.0,1.0,12.0,-1.0,1.0,12.0,-1.0,2.0,12.0,-1.0,-1,-1,1,1,1,-1,1.0,-1,1,-1,1,1,-1,1,-1,0.0,0.0,1,1,1.0,0,1,0,1705.54214679,1705.54214679,1705.54214679,-1705.54214679,1705.54214679,-1705.54214679,1705.54214679,-1705.54214679,1705.54214679,-1705.54214679,-1705.54214679,-1705.54214679,1705.54214679,1705.54214679,-1705.54214679,1705.54214679,1705.54214679,-1705.54214679,1705.54214679,-1705.54214679,1705.54214679,0.0,1705.54214679,-1705.54214679,1705.54214679,-1705.54214679,0.0,0.0,1705.54214679,1705.54214679,1705.54214679,0.0,1705.54214679
SJB,BBZ6,151.69,0.313093772,0.000791713399749,1.0,-1.0,-1.0,-1.0,-1.0,14.0,2016-09-02,310.732207225,7.0,1.0,1.0,150545.851528,0.000791713399749,151.69,rates,-1.0,1.0,-1.0,14.0,-1.0,-1.0,13.0,1.0,1.0,7.0,1.0,1.0,7.0,-1.0,2.0,7.0,-1.0,2.0,7.0,-1.0,1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,-1,-1,1.0,0.0,1,1,1.0,1,1,0,834.324175522,834.324175522,-834.324175522,834.324175522,-834.324175522,834.324175522,834.324175522,-834.324175522,834.324175522,-834.324175522,-834.324175522,-834.324175522,834.324175522,834.324175522,-834.324175522,834.324175522,-834.324175522,834.324175522,-834.324175522,834.324175522,834.324175522,0.0,834.324175522,834.324175522,-834.324175522,-834.324175522,834.324175522,0.0,834.324175522,834.324175522,834.324175522,834.324175522,834.324175522
SM,@SMZ6,307.5,6.11,-0.00388726919339,-1.0,-1.0,-1.0,1.0,-1.0,12.0,2016-09-06,611.0,4.0,1.0,1.0,30750.0,-0.00388726919339,307.5,grain,1.0,-1.0,-1.0,12.0,-1.0,-1.0,11.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,-1,1,-1,1,1,1,-1.0,1,-1,1,1,-1,1,1,1,0.0,1.0,-1,1,0.0,0,1,1,-478.134110787,478.134110787,478.134110787,-478.134110787,-478.134110787,478.134110787,478.134110787,-478.134110787,478.134110787,478.134110787,478.134110787,-478.134110787,478.134110787,-478.134110787,478.134110787,-478.134110787,478.134110787,-478.134110787,478.134110787,-478.134110787,-478.134110787,-478.134110787,478.134110787,-478.134110787,-478.134110787,-478.134110787,-0.0,-478.134110787,478.134110787,-478.134110787,-0.0,-0.0,-478.134110787
SMI,SWZ6,8303.0,85.8516129035,0.0118206190592,1.0,-1.0,-1.0,-1.0,1.0,-3.0,2016-08-24,885.798729916,3.0,1.0,1.0,85668.5926537,0.0118206190592,8303.0,index,1.0,1.0,1.0,-3.0,-1.0,1.0,20.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,-1,-1,1,1,-1,1,1.0,-1,1,-1,1,-1,-1,-1,1,0.0,0.0,-1,1,-1.0,0,-1,1,3037.9673973,3037.9673973,-3037.9673973,3037.9673973,3037.9673973,-3037.9673973,3037.9673973,-3037.9673973,3037.9673973,-3037.9673973,-3037.9673973,-3037.9673973,3037.9673973,3037.9673973,3037.9673973,-3037.9673973,3037.9673973,-3037.9673973,3037.9673973,-3037.9673973,3037.9673973,3037.9673973,-3037.9673973,-3037.9673973,-3037.9673973,3037.9673973,0.0,0.0,-3037.9673973,3037.9673973,-3037.9673973,0.0,-3037.9673973
SSG,SSU6,313.1,4.3275,0.00159948816379,1.0,-1.0,-1.0,-1.0,-1.0,10.0,2016-09-08,645.895522388,4.0,1.0,1.0,46731.3432836,0.00159948816379,313.1,index,1.0,-1.0,-1.0,10.0,1.0,-1.0,9.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,-1,1,1,1,1,-1,-1.0,1,1,-1,1,1,-1,1,-1,-1.0,0.0,1,1,1.0,0,1,0,298.98492184,298.98492184,298.98492184,-298.98492184,298.98492184,-298.98492184,-298.98492184,298.98492184,298.98492184,-298.98492184,-298.98492184,-298.98492184,298.98492184,298.98492184,-298.98492184,298.98492184,-298.98492184,298.98492184,298.98492184,-298.98492184,298.98492184,0.0,298.98492184,-298.98492184,298.98492184,-298.98492184,-298.98492184,0.0,298.98492184,298.98492184,298.98492184,0.0,298.98492184
STW,TWU6,343.9,4.955,-0.000290697674419,-1.0,-1.0,1.0,-1.0,1.0,4.0,2016-09-14,495.5,5.0,1.0,1.0,34390.0,-0.000290697674419,343.9,index,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,-1.0,2.0,5.0,-1.0,-1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,-1,1,1,0.0,0.0,1,1,0.0,0,-1,0,-49.9854651163,49.9854651163,-49.9854651163,49.9854651163,-49.9854651163,49.9854651163,-49.9854651163,49.9854651163,-49.9854651163,49.9854651163,-49.9854651163,49.9854651163,-49.9854651163,-49.9854651163,-49.9854651163,49.9854651163,-49.9854651163,49.9854651163,-49.9854651163,49.9854651163,49.9854651163,-0.0,-49.9854651163,49.9854651163,-49.9854651163,-49.9854651163,-0.0,-0.0,-49.9854651163,-49.9854651163,-0.0,-0.0,49.9854651163
SXE,EXZ6,3035.0,46.306941177,0.0218855218855,1.0,1.0,-1.0,1.0,1.0,4.0,2016-09-16,519.008196712,4.0,1.0,1.0,34016.28,0.0218855218855,3035.0,index,1.0,1.0,1.0,4.0,1.0,-1.0,10.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,-1,-1,1,-1,-1.0,1,-1,-1,-1,1,-1,1,-1,0.0,0.0,-1,-1,0.0,-1,-1,-1,2977.85616162,2977.85616162,2977.85616162,-2977.85616162,2977.85616162,-2977.85616162,2977.85616162,-2977.85616162,-2977.85616162,2977.85616162,-2977.85616162,2977.85616162,-2977.85616162,-2977.85616162,-2977.85616162,2977.85616162,-2977.85616162,2977.85616162,-2977.85616162,-2977.85616162,-2977.85616162,-2977.85616162,2977.85616162,-2977.85616162,2977.85616162,-2977.85616162,0.0,0.0,-2977.85616162,-2977.85616162,0.0,-2977.85616162,-2977.85616162
TF,@TFSZ6,1259.4,17.1163109085,0.0138464015456,1.0,-1.0,-1.0,1.0,-1.0,-6.0,2016-09-14,1711.63109085,2.0,1.0,1.0,125940.0,0.0138464015456,1259.4,index,1.0,1.0,-1.0,-6.0,1.0,-1.0,-5.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,-1,-1,-1,1,1,-1,1.0,-1,-1,-1,1,-1,-1,1,-1,0.0,0.0,-1,1,1.0,0,1,-1,3487.63162132,3487.63162132,3487.63162132,-3487.63162132,3487.63162132,-3487.63162132,3487.63162132,-3487.63162132,-3487.63162132,-3487.63162132,-3487.63162132,3487.63162132,-3487.63162132,3487.63162132,-3487.63162132,3487.63162132,3487.63162132,-3487.63162132,-3487.63162132,-3487.63162132,3487.63162132,-3487.63162132,-3487.63162132,-3487.63162132,3487.63162132,-3487.63162132,0.0,0.0,-3487.63162132,3487.63162132,3487.63162132,0.0,3487.63162132
TU,@TUZ6,109.15625,0.1058469705,0.000357986682895,1.0,-1.0,-1.0,-1.0,1.0,18.0,2016-08-26,211.693941,10.0,2.0,2.0,218312.5,0.000357986682895,109.15625,rates,-1.0,1.0,1.0,18.0,-1.0,1.0,17.0,1.0,1.0,10.0,1.0,1.0,10.0,-1.0,1.0,10.0,-1.0,1.0,10.0,-1.0,1,-1,1,1,-1,1,1.0,-1,1,-1,1,-1,-1,-1,-1,0.0,-1.0,-1,1,0.0,1,1,0,781.529677096,781.529677096,-781.529677096,781.529677096,-781.529677096,781.529677096,781.529677096,-781.529677096,781.529677096,-781.529677096,-781.529677096,-781.529677096,781.529677096,781.529677096,781.529677096,-781.529677096,781.529677096,-781.529677096,781.529677096,-781.529677096,781.529677096,0.0,-781.529677096,-781.529677096,-781.529677096,-781.529677096,0.0,-781.529677096,-781.529677096,781.529677096,0.0,781.529677096,781.529677096
TY,@TYZ6,130.859375,0.578252077,0.00203397942091,1.0,-1.0,1.0,-1.0,1.0,-38.0,2016-07-29,578.252077,4.0,1.0,1.0,130859.375,0.00203397942091,130.859375,rates,-1.0,1.0,1.0,-38.0,1.0,1.0,-37.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1,-1,1,1,-1,-1,-1.0,1,1,1,-1,1,-1,-1,-1,0.0,-1.0,1,-1,1.0,1,1,0,1064.66110313,1064.66110313,1064.66110313,-1064.66110313,-1064.66110313,1064.66110313,1064.66110313,-1064.66110313,1064.66110313,-1064.66110313,1064.66110313,-1064.66110313,1064.66110313,1064.66110313,1064.66110313,-1064.66110313,-1064.66110313,1064.66110313,1064.66110313,1064.66110313,-1064.66110313,0.0,1064.66110313,-1064.66110313,-1064.66110313,-1064.66110313,0.0,-1064.66110313,1064.66110313,-1064.66110313,1064.66110313,1064.66110313,1064.66110313
US,@USZ6,167.5,1.651094347,0.00543987994748,1.0,-1.0,1.0,-1.0,1.0,16.0,2016-08-30,1651.094347,2.0,1.0,1.0,167500.0,0.00543987994748,167.5,rates,-1.0,1.0,1.0,16.0,1.0,1.0,15.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,-1,-1,-1,0.0,-1.0,1,-1,1.0,1,1,-1,1822.3597824,1822.3597824,1822.3597824,-1822.3597824,-1822.3597824,1822.3597824,1822.3597824,-1822.3597824,1822.3597824,-1822.3597824,1822.3597824,-1822.3597824,1822.3597824,1822.3597824,1822.3597824,-1822.3597824,1822.3597824,-1822.3597824,1822.3597824,-1822.3597824,-1822.3597824,-1822.3597824,1822.3597824,-1822.3597824,-1822.3597824,-1822.3597824,0.0,-1822.3597824,1822.3597824,-1822.3597824,1822.3597824,1822.3597824,1822.3597824
VX,@VXV6,15.325,1.1837914905,-0.0466562986003,-1.0,1.0,1.0,-1.0,1.0,-2.0,2016-09-14,1183.7914905,2.0,1.0,1.0,15325.0,-0.0466562986003,15.325,index,-1.0,-1.0,1.0,-2.0,-1.0,1.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,1,1,1,-1,-1,1,-1.0,1,1,1,-1,1,1,-1,1,0.0,0.0,1,-1,-1.0,0,-1,1,-1430.0155521,1430.0155521,1430.0155521,-1430.0155521,1430.0155521,-1430.0155521,1430.0155521,-1430.0155521,-1430.0155521,-1430.0155521,-1430.0155521,1430.0155521,-1430.0155521,1430.0155521,-1430.0155521,1430.0155521,1430.0155521,-1430.0155521,-1430.0155521,-1430.0155521,1430.0155521,-1430.0155521,-1430.0155521,-1430.0155521,1430.0155521,-1430.0155521,-0.0,-0.0,-1430.0155521,1430.0155521,1430.0155521,-0.0,1430.0155521
W,@WZ6,405.5,9.275,-0.00551808706315,-1.0,1.0,1.0,1.0,1.0,3.0,2016-09-09,463.75,5.0,1.0,1.0,20275.0,-0.00551808706315,405.5,grain,1.0,1.0,1.0,3.0,1.0,1.0,-8.0,-1.0,1.0,5.0,-1.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,1,-1,1,-1,1,1,0.0,0.0,1,-1,-1.0,-1,-1,1,-559.396076027,559.396076027,-559.396076027,559.396076027,-559.396076027,559.396076027,-559.396076027,559.396076027,559.396076027,-559.396076027,-559.396076027,-559.396076027,559.396076027,559.396076027,-559.396076027,559.396076027,559.396076027,-559.396076027,-559.396076027,-559.396076027,559.396076027,-559.396076027,-559.396076027,559.396076027,-559.396076027,-559.396076027,-0.0,-0.0,-559.396076027,559.396076027,559.396076027,559.396076027,559.396076027
YA,APZ6,5354.0,64.451249759,0.00582378358069,1.0,1.0,-1.0,1.0,1.0,-7.0,2016-09-13,1231.17999852,2.0,1.0,1.0,102274.785,0.00582378358069,5354.0,index,1.0,-1.0,1.0,-7.0,1.0,1.0,-6.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,1,-1,-1,-1,-1,-1.0,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,1,-1,-1.0,-1,-1,-1,1191.2524272,1191.2524272,1191.2524272,-1191.2524272,1191.2524272,-1191.2524272,-1191.2524272,1191.2524272,-1191.2524272,1191.2524272,-1191.2524272,1191.2524272,-1191.2524272,-1191.2524272,1191.2524272,-1191.2524272,-1191.2524272,1191.2524272,1191.2524272,-1191.2524272,-1191.2524272,-1191.2524272,1191.2524272,-1191.2524272,-1191.2524272,-1191.2524272,-1191.2524272,-1191.2524272,1191.2524272,-1191.2524272,-1191.2524272,-1191.2524272,-1191.2524272
YB,HBSH7,98.32,0.0240111935,0.000101770832245,1.0,-1.0,-1.0,-1.0,-1.0,17.0,2016-08-30,44.032687088,46.0,6.0,6.0,180303.1488,0.000101770832245,98.32,rates,-1.0,1.0,-1.0,17.0,1.0,-1.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1,-1,1,1,1,-1,-1.0,1,1,-1,1,1,-1,-1,-1,0.0,-1.0,1,-1,1.0,1,1,0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
YM,@YMZ6,18299.0,185.732932493,0.00444615215721,1.0,-1.0,1.0,-1.0,1.0,4.0,2016-09-16,928.664662467,3.0,1.0,1.0,91495.0,0.00444615215721,18299.0,index,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,-1,1,1,0.0,0.0,1,1,0.0,0,-1,0,1220.40207487,1220.40207487,1220.40207487,-1220.40207487,1220.40207487,-1220.40207487,1220.40207487,-1220.40207487,1220.40207487,-1220.40207487,1220.40207487,-1220.40207487,1220.40207487,1220.40207487,1220.40207487,-1220.40207487,1220.40207487,-1220.40207487,1220.40207487,-1220.40207487,-1220.40207487,0.0,1220.40207487,-1220.40207487,1220.40207487,1220.40207487,0.0,0.0,1220.40207487,1220.40207487,0.0,0.0,-1220.40207487
YT2,HTSZ6,98.44,0.0572680995,0.000304847068387,1.0,-1.0,-1.0,-1.0,-1.0,-3.0,2016-08-02,122.523953518,17.0,3.0,3.0,210610.4112,0.000304847068387,98.44,rates,-1.0,1.0,-1.0,-3.0,1.0,-1.0,-2.0,1.0,1.0,17.0,1.0,1.0,17.0,-1.0,1.0,17.0,-1.0,2.0,17.0,-1.0,1,-1,1,1,1,-1,1.0,-1,1,-1,1,1,-1,-1,-1,0.0,-1.0,1,-1,1.0,1,1,0,1091.46742924,1091.46742924,1091.46742924,-1091.46742924,-1091.46742924,1091.46742924,1091.46742924,-1091.46742924,1091.46742924,-1091.46742924,-1091.46742924,-1091.46742924,1091.46742924,1091.46742924,-1091.46742924,1091.46742924,1091.46742924,-1091.46742924,1091.46742924,-1091.46742924,1091.46742924,0.0,1091.46742924,-1091.46742924,-1091.46742924,-1091.46742924,0.0,-1091.46742924,1091.46742924,-1091.46742924,1091.46742924,1091.46742924,1091.46742924
YT3,HXSZ6,97.955,0.072630741,0.000970774575925,1.0,1.0,1.0,-1.0,-1.0,-2.0,2016-09-02,443.977193585,5.0,1.0,1.0,598779.324,0.000970774575925,97.955,rates,-1.0,1.0,-1.0,-2.0,-1.0,-1.0,-1.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,-1.0,1,-1,1,-1,1,1,1.0,-1,-1,1,1,-1,1,1,1,1.0,1.0,-1,-1,0.0,0,1,1,2906.39872164,2906.39872164,-2906.39872164,2906.39872164,-2906.39872164,2906.39872164,2906.39872164,-2906.39872164,2906.39872164,2906.39872164,2906.39872164,-2906.39872164,2906.39872164,-2906.39872164,-2906.39872164,2906.39872164,2906.39872164,-2906.39872164,-2906.39872164,2906.39872164,2906.39872164,2906.39872164,-2906.39872164,2906.39872164,2906.39872164,2906.39872164,2906.39872164,2906.39872164,-2906.39872164,-2906.39872164,0.0,0.0,2906.39872164
