dates,signals,gainAhead,safef,CAR25,dd95,ddTol
2011-08-12,1,0.0184831102613,2.0,670.971861492,0.0,0.0117953564924
2011-08-15,1,-0.00521485189821,2.0,20581.1145693,0.0,0.0117953564924
2011-08-16,0,-0.00188718808975,0.0,0.0,0.0,0.0
2011-08-17,1,-0.0390756302521,0.0,-77.9804120249,0.0,0.0117953564924
2011-08-18,0,-0.0170529077394,0.0,0.0,0.0,0.0
2011-08-19,0,-0.000667259786477,0.0,0.0,0.0,0.0
2011-08-22,1,0.0313821500111,0.0,-96.8643622677,0.0,0.0117953564924
2011-08-23,1,0.0116529995684,2.0,829835.580706,0.0,0.0117953564924
2011-08-24,0,-0.0123720136519,0.0,0.0,0.0,0.0
2011-08-25,0,0.0159827213823,0.0,0.0,0.0,0.0
2011-08-26,1,0.0272108843537,2.0,2799.83567355,0.0,0.0117953564924
2011-08-29,1,-0.00269039735099,2.0,252035.473428,0.0,0.0117953564924
2011-08-30,1,0.0107906204607,0.0,-54.1686592674,0.0,0.0117953564924
2011-08-31,0,-0.0135495791419,0.0,0.0,0.0,0.0
2011-09-01,0,-0.026638917794,0.0,0.0,0.0,0.0
2011-09-02,0,-0.00406243318366,0.0,0.0,0.0,0.0
2011-09-06,0,0.0296264491198,0.0,0.0,0.0,0.0
2011-09-07,1,-0.0158465387823,2.0,2161.73233816,0.0,0.0117953564924
2011-09-08,1,-0.0235169491525,0.0,-99.0054317433,0.0,0.0117953564924
2011-09-09,1,0.0260360164895,0.0,-96.8214663995,0.0,0.0117953564924
2011-09-14,0,0.0186085853246,0.0,0.0,0.0,0.0
2011-09-15,0,0.00622794270293,0.0,0.0,0.0,0.0
2011-09-16,0,-0.0115535382711,0.0,0.0,0.0,0.0
2011-09-19,0,-0.00146107284492,0.0,0.0,0.0,0.0
2011-09-20,1,-0.0336538461538,2.0,180081.127955,0.0,0.0117953564924
2011-09-21,1,-0.0279039584685,0.0,-96.8494420852,0.0,0.0117953564924
2011-09-22,0,0.00556297285269,0.0,0.0,0.0,0.0
2011-09-23,0,0.0254481079885,0.0,0.0,0.0,0.0
2011-09-26,1,0.00949503668537,0.0,-96.8335863876,0.0,0.0117953564924
2011-09-27,0,-0.0177426250534,0.0,0.0,0.0,0.0
2011-09-28,1,0.00652883569097,2.0,1456.69557924,0.0,0.0117953564924
2011-09-29,0,-0.0261621621622,0.0,0.0,0.0,0.0
2011-09-30,1,-0.0353019538188,2.0,561.25876748,0.0,0.0117953564924
2011-10-03,1,0.0964326812428,0.0,-96.853980666,0.0,0.0117953564924
2011-10-10,1,-0.00125944584383,2.0,7.13438419798e+13,0.0,0.0117953564924
2011-10-11,0,0.0073560319462,0.0,0.0,0.0,0.0
2011-10-12,0,-0.000208637596495,0.0,0.0,0.0,0.0
2011-10-13,0,0.0177378964942,0.0,0.0,0.0,0.0
2011-10-14,1,-0.0207094525323,0.0,-30.5874413365,0.0,0.0117953564924
2011-10-17,0,0.0242881072027,0.0,0.0,0.0,0.0
2011-10-18,1,-0.0134914145544,0.0,-96.8136999239,0.0,0.0117953564924
2011-10-19,0,0.00290095317033,0.0,0.0,0.0,0.0
2011-10-20,0,0.020867768595,0.0,0.0,0.0,0.0
2011-10-21,0,0.00951224448492,0.0,0.0,0.0,0.0
2011-10-24,1,-0.0180433039294,0.0,-98.0219501833,0.0,0.0117953564924
2011-10-25,1,0.0106165781952,0.0,-96.8063171019,0.0,0.0117953564924
2011-10-26,1,0.0363636363636,2.0,2051.06288821,0.0,0.0117953564924
2011-10-27,1,-0.00116959064327,2.0,3432044.95612,0.0,0.0117953564924
2011-10-28,1,-0.0247853239657,0.0,-28.75506909,0.0,0.0117953564924
2011-10-31,0,-0.0198118871323,0.0,0.0,0.0,0.0
2011-11-01,1,0.00796243364639,0.0,-96.8249725379,0.0,0.0117953564924
2011-11-02,1,0.0174194855175,2.0,900.347037749,0.0,0.0117953564924
2011-11-03,0,-0.00378260003982,0.0,0.0,0.0,0.0
2011-11-04,0,0.00519584332534,0.0,0.0,0.0,0.0
2011-11-07,1,0.0125248508946,2.0,15136.9670045,0.0,0.0117953564924
2011-11-08,0,-0.0375024543491,0.0,0.0,0.0,0.0
2011-11-09,0,0.00979192166463,0.0,0.0,0.0,0.0
2011-11-10,1,0.0193939393939,2.0,3627.72659518,0.0,0.0117953564924
2011-11-11,1,-0.00713436385256,2.0,26761.7458552,0.0,0.0117953564924
2011-11-14,0,0.00119760479042,0.0,0.0,0.0,0.0
2011-11-15,1,-0.018341307815,0.0,-87.3969971741,0.0,0.0117953564924
2011-11-16,1,-0.0132006498781,0.0,-96.807142659,0.0,0.0117953564924
2011-11-17,0,-0.000617410989916,0.0,0.0,0.0,0.0
2011-11-18,1,-0.0191515650741,0.0,-97.8468301797,0.0,0.0117953564924
2011-11-21,1,-0.00671845475541,0.0,-96.809386854,0.0,0.0117953564924
2011-11-22,0,-0.0192348340731,0.0,0.0,0.0,0.0
2011-11-23,0,-0.00560344827586,0.0,0.0,0.0,0.0
2011-11-25,0,0.0325097529259,0.0,0.0,0.0,0.0
2011-11-28,1,0.00461796809404,0.0,-96.7748777891,0.0,0.0117953564924
2011-11-29,0,0.0413706644379,0.0,0.0,0.0,0.0
2011-11-30,1,-0.00200642054575,2.0,280.66307717,0.0,0.0117953564924
2011-12-01,1,0.0,0.0,-44.1082014491,0.0,0.0117953564924
2011-12-02,0,0.00924809006836,0.0,0.0,0.0,0.0
2011-12-05,0,0.0,0.0,0.0,0.0,0.0
2011-12-06,0,0.00717131474104,0.0,0.0,0.0,0.0
2011-12-07,0,-0.0267009493671,0.0,0.0,0.0,0.0
2011-12-08,1,0.0184921763869,0.0,0.0,0.0,0.0117953564924
2011-12-09,0,-0.018954509178,0.0,0.0,0.0,0.0
2011-12-12,1,-0.00732153752288,2.0,20635.0238299,0.0,0.0117953564924
2011-12-13,1,-0.0114730587994,0.0,-88.0647592453,0.0,0.0117953564924
2011-12-14,1,0.00455958549223,0.0,-96.4366381289,0.0,0.0117953564924
2011-12-15,1,-0.000618939550237,2.0,274.291207654,0.0,0.0117953564924
2011-12-16,1,-0.00990916597853,0.0,-16.4225502385,0.0,0.0117953564924
2011-12-19,1,0.0308590492077,0.0,-94.3798614276,0.0,0.0117953564924
2011-12-20,1,0.000202265372168,2.0,714752.470183,0.0,0.0117953564924
2011-12-21,1,0.0103134479272,2.0,6.03653738386,0.0,0.0117953564924
2011-12-22,1,0.00900720576461,2.0,1871.06144633,0.0,0.0117953564924
2011-12-23,1,0.0,2.0,1252.34872231,0.0,0.0117953564924
2011-12-27,1,-0.0124975203333,0.0,0.0,0.0,0.0117953564924
2011-12-28,1,0.0104459622338,0.0,-97.3567066789,0.0,0.0117953564924
2011-12-29,1,-0.00397614314115,2.0,1947.82155884,0.0,0.0117953564924
2011-12-30,0,0.0163672654691,0.0,0.0,0.0,0.0
2012-01-04,0,0.0,0.0,0.0,0.0,0.0
2012-01-05,1,0.000981932443048,0.0,-68.4448449235,0.0,0.0117953564924
2012-01-06,1,0.000980969197567,2.0,32.9089590191,0.0,0.0117953564924
2012-01-09,0,0.00823206585653,0.0,0.0,0.0,0.0
2012-01-10,1,0.00174961119751,2.0,32.8718810476,0.0,0.0117953564924
2012-01-11,1,0.00271686396274,2.0,65.9996800158,0.0,0.0117953564924
2012-01-12,1,-0.00212889491001,2.0,119.638511944,0.0,0.0117953564924
2012-01-13,1,0.000193948797517,0.0,-46.0591621578,0.0,0.0117953564924
2012-01-17,0,0.0100833818111,0.0,0.0,0.0,0.0
2012-01-18,1,0.0063351890958,2.0,5.78130710591,0.0,0.0117953564924
2012-01-19,1,0.000190766882869,2.0,525.284257604,0.0,0.0117953564924
2012-01-20,1,-0.00133511348465,2.0,5.68381849837,0.0,0.0117953564924
2012-01-30,0,-0.000572956455309,0.0,0.0,0.0,0.0
2012-01-31,1,0.0087903688133,0.0,-32.0939524267,0.0,0.0117953564924
2012-02-01,1,0.0145860958515,2.0,1170.33657493,0.0,0.0117953564924
2012-02-03,0,0.0,0.0,0.0,0.0,0.0
2012-02-06,1,0.00429424943988,2.0,6647.18903952,0.0,0.0117953564924
2012-02-07,1,0.00167317345231,2.0,246.647898513,0.0,0.0117953564924
2012-02-08,0,0.000927988121752,0.0,0.0,0.0,0.0
2012-02-09,1,-0.00574819210087,2.0,62.3660154017,0.0,0.0117953564924
2012-02-10,1,0.00540842969041,0.0,-81.1418412277,0.0,0.0117953564924
2012-02-14,0,-0.0040808755333,0.0,0.0,0.0,0.0
2012-02-15,1,0.00931272117713,2.0,378.38587662,0.0,0.0117953564924
2012-02-16,0,0.00369071784462,0.0,0.0,0.0,0.0
2012-02-17,0,0.000183857326714,0.0,0.0,0.0,0.0
2012-02-21,1,-0.00294117647059,2.0,1376.94768982,0.0,0.0117953564924
2012-02-22,0,0.00516224188791,0.0,0.0,0.0,0.0
2012-02-23,0,0.000183418928833,0.0,0.0,0.0,0.0
2012-02-24,0,0.00293416467999,0.0,0.0,0.0,0.0
2012-02-27,1,0.00310842932894,0.0,-57.3856990672,0.0,0.0117953564924
2012-02-28,1,-0.0051039008385,2.0,145.990691058,0.0,0.0117953564924
2012-02-29,0,0.00732869182851,0.0,0.0,0.0,0.0
2012-03-01,1,-0.00418333939614,0.0,-77.2590060277,0.0,0.0117953564924
2012-03-02,1,-0.00310502283105,0.0,-70.2874724653,0.0,0.0117953564924
2012-03-05,1,-0.0164895566141,0.0,-59.3647732962,0.0,0.0117953564924
2012-03-06,0,0.00801043219076,0.0,0.0,0.0,0.0
2012-03-07,0,0.00572907041212,0.0,0.0,0.0,0.0
2012-03-08,1,0.00459389930173,0.0,-99.1757750803,0.0,0.0117953564924
2012-03-09,0,0.0,0.0,0.0,0.0,0.0
2012-03-12,0,0.0175599048838,0.0,0.0,0.0,0.0
2012-03-13,1,-0.0014380729822,2.0,278.023197427,0.0,0.0117953564924
2012-03-14,1,0.00522052205221,0.0,-34.0915450233,0.0,0.0117953564924
2012-03-15,1,0.00179083094556,2.0,353.097060709,0.0,0.0117953564924
2012-03-16,1,0.00393278512692,2.0,67.9927426573,0.0,0.0117953564924
2012-03-19,1,-0.002849002849,2.0,212.240028146,0.0,0.0117953564924
2012-03-20,1,-0.00178571428571,0.0,-56.2303551188,0.0,0.0117953564924
2012-03-21,1,-0.00608228980322,0.0,-40.4129051302,0.0,0.0117953564924
2012-03-22,1,0.00359971202304,0.0,-96.77310789,0.0,0.0117953564924
2012-03-23,0,0.0150645624103,0.0,0.0,0.0,0.0
2012-03-26,1,-0.00600706713781,2.0,183.561506401,0.0,0.0117953564924
2012-03-27,1,-0.00444365446143,0.0,-96.7728985834,0.0,0.0117953564924
2012-03-28,0,-0.00142831637208,0.0,0.0,0.0,0.0
2012-03-29,0,0.00357589844448,0.0,0.0,0.0,0.0
2012-03-30,0,-0.00926420808837,0.0,0.0,0.0,0.0
2012-04-05,0,-0.0239165617695,0.0,0.0,0.0,0.0
2012-04-10,1,0.00515843773029,0.0,-72.4509955705,0.0,0.0117953564924
2012-04-11,1,0.0161290322581,2.0,345.038543011,0.0,0.0117953564924
2012-04-12,1,-0.0151515151515,2.0,10415.6184431,0.0,0.0117953564924
2012-04-13,0,-0.000732600732601,0.0,0.0,0.0,0.0
2012-04-16,0,0.0142961876833,0.0,0.0,0.0,0.0
2012-04-17,0,-0.00379472352729,0.0,0.0,0.0,0.0
2012-04-18,0,-0.00417195719209,0.0,0.0,0.0,0.0
2012-04-19,1,0.00200364298725,0.0,-98.7815928605,0.0,0.0117953564924
2012-04-20,0,-0.00908925649882,0.0,0.0,0.0,0.0
2012-04-23,1,0.00532012474775,2.0,78.6690587976,0.0,0.0117953564924
2012-04-24,1,0.0125912408759,2.0,366.330850626,0.0,0.0117953564924
2012-04-25,1,0.00684808073527,2.0,3699.68557194,0.0,0.0117953564924
2012-04-26,0,0.00125290853768,0.0,0.0,0.0,0.0
2012-04-27,1,-0.000715051841258,2.0,625.132276501,0.0,0.0117953564924
2012-05-02,0,-0.008228980322,0.0,0.0,0.0,0.0
2012-05-03,0,-0.0169552669553,0.0,0.0,0.0,0.0
2012-05-04,0,0.00238532110092,0.0,0.0,0.0,0.0
2012-05-07,1,-0.00530843858686,0.0,-18.719095665,0.0,0.0117953564924
2012-05-08,1,-0.00552079499448,0.0,-78.5711218739,0.0,0.0117953564924
2012-05-09,1,0.00481125092524,0.0,-79.8534812231,0.0,0.0117953564924
2012-05-10,1,-0.00552486187845,2.0,302.540738937,0.0,0.0117953564924
2012-05-11,0,-0.0118518518519,0.0,0.0,0.0,0.0
2012-05-14,1,-0.00431034482759,0.0,-79.8772772523,0.0,0.0117953564924
2012-05-15,1,-0.004329004329,0.0,-71.3634388292,0.0,0.0117953564924
2012-05-16,1,-0.0160680529301,0.0,-71.5182071467,0.0,0.0117953564924
2012-05-17,0,-0.00806916426513,0.0,0.0,0.0,0.0
2012-05-18,0,0.0193685841565,0.0,0.0,0.0,0.0
2012-05-21,0,-0.000760022800684,0.0,0.0,0.0,0.0
2012-05-22,1,0.000760600874691,0.0,-99.0677531661,0.0,0.0117953564924
2012-05-23,1,0.00513015390462,2.0,24.6550617417,0.0,0.0117953564924
2012-05-24,1,-0.00567107750473,2.0,341.414908243,0.0,0.0117953564924
2012-05-25,0,0.0140684410646,0.0,0.0,0.0,0.0
2012-05-29,1,-0.0187476565429,0.0,-80.7144244066,0.0,0.0117953564924
2012-05-30,0,0.00057317539167,0.0,0.0,0.0,0.0
2012-05-31,1,-0.0269238113424,0.0,-96.8082682186,0.0,0.0117953564924
2012-06-01,0,-0.000784929356358,0.0,0.0,0.0,0.0
2012-06-04,1,0.00942655145326,0.0,-96.8308802247,0.0,0.0117953564924
2012-06-05,0,0.0237354085603,0.0,0.0,0.0,0.0
2012-06-06,1,0.00095020904599,2.0,1426.24699602,0.0,0.0117953564924
2012-06-07,1,0.00398708942472,2.0,31.6932524673,0.0,0.0117953564924
2012-06-08,1,-0.0164523449319,2.0,217.182875089,0.0,0.0117953564924
2012-06-11,0,0.0151893866564,0.0,0.0,0.0,0.0
2012-06-12,0,-0.00852272727273,0.0,0.0,0.0,0.0
2012-06-13,0,0.0133715377268,0.0,0.0,0.0,0.0
2012-06-14,1,0.00848256361923,0.0,-99.1667639734,0.0,0.0117953564924
2012-06-15,0,0.00261682242991,0.0,0.0,0.0,0.0
2012-06-18,0,0.00708426547353,0.0,0.0,0.0,0.0
2012-06-19,0,0.000185116623473,0.0,0.0,0.0,0.0
2012-06-20,0,-0.0240607070146,0.0,0.0,0.0,0.0
2012-06-21,0,-0.00891333206903,0.0,0.0,0.0,0.0
2012-06-25,1,0.00688863375431,2.0,1062.37285233,0.0,0.0117953564924
2012-06-26,1,0.00760167236792,2.0,633.674986031,0.0,0.0117953564924
2012-06-27,1,-0.00226329686911,2.0,801.408790672,0.0,0.0117953564924
2012-06-28,0,0.0257088846881,0.0,0.0,0.0,0.0
2012-06-29,1,0.00847769996314,0.0,-48.1219720459,0.0,0.0117953564924
2012-07-03,1,-0.0047514619883,2.0,1060.74256402,0.0,0.0117953564924
2012-07-05,1,-0.00716121924348,0.0,-74.8071998079,0.0,0.0117953564924
2012-07-06,1,-0.00184945441095,0.0,-87.4950508431,0.0,0.0117953564924
2012-07-09,0,-0.0101908467667,0.0,0.0,0.0,0.0
2012-07-10,0,0.000561587420442,0.0,0.0,0.0,0.0
2012-07-11,0,-0.00523854069224,0.0,0.0,0.0,0.0
2012-07-12,1,0.0169268384427,0.0,-41.5044705931,0.0,0.0117953564924
2012-07-13,1,-0.00314407249861,2.0,13125.8183387,0.0,0.0117953564924
2012-07-16,1,0.00816326530612,0.0,-59.8227448877,0.0,0.0117953564924
2012-07-17,1,0.00644092749356,2.0,960.04811826,0.0,0.0117953564924
2012-07-18,0,0.00347412689706,0.0,0.0,0.0,0.0
2012-07-19,0,-0.0100218658892,0.0,0.0,0.0,0.0
2012-07-20,0,-0.0106755015645,0.0,0.0,0.0,0.0
2012-07-23,0,-0.0106046511628,0.0,0.0,0.0,0.0
2012-07-24,1,0.00413689356901,2.0,544.678525975,0.0,0.0117953564924
2012-07-25,1,0.0147940074906,2.0,231.226936165,0.0,0.0117953564924
2012-07-26,1,0.0204834840376,2.0,7063.07559563,0.0,0.0117953564924
2012-07-27,0,-0.00144665461121,0.0,0.0,0.0,0.0
2012-07-30,0,-0.0043462513582,0.0,0.0,0.0,0.0
2012-07-31,1,-0.00291014914514,2.0,36620.5476614,0.0,0.0117953564924
2012-08-01,0,-0.00620211601605,0.0,0.0,0.0,0.0
2012-08-02,0,0.0198237885463,0.0,0.0,0.0,0.0
2012-08-03,0,0.000719942404608,0.0,0.0,0.0,0.0
2012-08-06,0,0.00503597122302,0.0,0.0,0.0,0.0
2012-08-07,1,0.000894774516822,0.0,-57.0002289551,0.0,0.0117953564924
2012-08-08,0,0.00160915430002,0.0,0.0,0.0,0.0
2012-08-09,1,0.00142806140664,2.0,29.5954730625,0.0,0.0117953564924
2012-08-10,1,0.0,2.0,51.2410165355,0.0,0.0117953564924
2012-08-13,0,-0.000713012477718,0.0,0.0,0.0,0.0
2012-08-14,1,0.00142704245451,0.0,0.0,0.0,0.0117953564924
2012-08-15,1,0.00676879230495,2.0,51.1963946623,0.0,0.0117953564924
2012-08-16,1,0.0015923566879,2.0,608.71555731,0.0,0.0117953564924
2012-08-17,1,-0.000353294470942,2.0,58.6105057238,0.0,0.0117953564924
2012-08-20,1,-0.00159038699417,0.0,-9.73259748698,0.0,0.0117953564924
2012-08-21,1,-0.000176991150442,0.0,-36.9396195112,0.0,0.0117953564924
2012-08-22,0,-0.0086741016109,0.0,0.0,0.0,0.0
2012-08-23,0,0.00696428571429,0.0,0.0,0.0,0.0
2012-08-24,1,-0.00106401844299,0.0,-5.00009601679,0.0,0.0117953564924
2012-08-27,1,-0.00035505059471,0.0,-26.5404004649,0.0,0.0117953564924
2012-08-28,0,-0.000355176700408,0.0,0.0,0.0,0.0
2012-08-29,0,-0.00728370936223,0.0,0.0,0.0,0.0
2012-08-30,1,0.00572655690766,0.0,-9.77853323951,0.0,0.0117953564924
2012-08-31,0,0.000711743772242,0.0,0.0,0.0,0.0
2012-09-04,1,-0.00177809388336,2.0,424.452581965,0.0,0.0117953564924
2012-09-05,1,0.0195938724617,0.0,-40.2810504147,0.0,0.0117953564924
2012-09-06,1,0.000174703004892,2.0,28348.1888427,0.0,0.0117953564924
2012-09-07,1,-0.0082096069869,2.0,5.19301551725,0.0,0.0117953564924
2012-09-10,1,0.00281789362452,0.0,-90.782261569,0.0,0.0117953564924
2012-09-11,0,0.00632244467861,0.0,0.0,0.0,0.0
2012-09-12,0,0.0125654450262,0.0,0.0,0.0,0.0
2012-09-13,1,0.00586004825922,2.0,126.155090977,0.0,0.0117953564924
2012-09-14,1,-0.00342700479781,2.0,445.078093751,0.0,0.0117953564924
2012-09-17,0,-0.000687757909216,0.0,0.0,0.0,0.0
2012-09-18,0,0.000172057811425,0.0,0.0,0.0,0.0
2012-09-19,0,0.000344056425254,0.0,0.0,0.0,0.0
2012-09-20,1,-0.001203783319,0.0,-62.9905848671,0.0,0.0117953564924
2012-09-21,1,-0.00034435261708,0.0,-29.457966563,0.0,0.0117953564924
2012-09-24,0,-0.00981743024457,0.0,0.0,0.0,0.0
2012-09-25,0,-0.00713167507393,0.0,0.0,0.0,0.0
2012-09-26,1,0.00981079187106,0.0,-9.49833887196,0.0,0.0117953564924
2012-09-27,1,-0.00468424705066,2.0,1605.11350696,0.0,0.0117953564924
2012-09-28,1,0.010807042008,0.0,-74.3104782722,0.0,0.0117953564924
2012-10-08,0,-0.00948439386101,0.0,0.0,0.0,0.0
2012-10-09,0,-0.00678969359331,0.0,0.0,0.0,0.0
2012-10-10,0,0.00157756354075,0.0,0.0,0.0,0.0
2012-10-11,1,-0.00490024501225,2.0,2172.46341458,0.0,0.0117953564924
2012-10-12,1,0.00984875131903,0.0,-75.8728771752,0.0,0.0117953564924
2012-10-15,1,0.0095785440613,2.0,1623.88165974,0.0,0.0117953564924
2012-10-16,1,0.00534759358289,2.0,1494.64468625,0.0,0.0117953564924
2012-10-17,0,-0.00377487989019,0.0,0.0,0.0,0.0
2012-10-18,0,-0.0189459180158,0.0,0.0,0.0,0.0
2012-10-19,0,0.00421348314607,0.0,0.0,0.0,0.0
2012-10-22,1,-0.0173076923077,2.0,370.047924711,0.0,0.0117953564924
2012-10-24,1,0.00213485144992,0.0,-96.8042788614,0.0,0.0117953564924
2012-10-25,1,-0.000532575892065,2.0,85.5863316502,0.0,0.0117953564924
2012-10-26,0,-0.000532859680284,0.0,0.0,0.0,0.0
2012-10-31,1,0.0117291629643,0.0,-14.3037438334,0.0,0.0117953564924
2012-11-01,1,-0.0124714561742,2.0,2864.17263421,0.0,0.0117953564924
2012-11-02,1,0.00462468872287,0.0,-97.3365388814,0.0,0.0117953564924
2012-11-05,0,0.00938385269122,0.0,0.0,0.0,0.0
2012-11-06,1,-0.0254341343624,2.0,281.403481095,0.0,0.0117953564924
2012-11-07,0,-0.00989920806335,0.0,0.0,0.0,0.0
2012-11-08,1,0.000363570259953,0.0,-96.8267654004,0.0,0.0117953564924
2012-11-09,0,0.0018171906233,0.0,0.0,0.0,0.0
2012-11-12,1,-0.0052602938509,2.0,11.1102855758,0.0,0.0117953564924
2012-11-13,1,-0.0131291028446,0.0,-78.2692400884,0.0,0.0117953564924
2012-11-14,0,-0.00129342202513,0.0,0.0,0.0,0.0
2012-11-15,0,0.00629047178538,0.0,0.0,0.0,0.0
2012-11-16,1,0.016731016731,0.0,-97.8014175572,0.0,0.0117953564924
2012-11-19,1,0.00271247739602,2.0,12402.0827561,0.0,0.0117953564924
2012-11-20,0,0.0014427412083,0.0,0.0,0.0,0.0
2012-11-21,0,0.0122456329912,0.0,0.0,0.0,0.0
2012-11-23,0,-0.00142323429995,0.0,0.0,0.0,0.0
2012-11-26,1,-0.00409763050062,2.0,119.359856913,0.0,0.0117953564924
2012-11-27,0,0.00679785330948,0.0,0.0,0.0,0.0
2012-11-28,0,0.00621890547264,0.0,0.0,0.0,0.0
2012-11-29,1,-0.0008829242451,0.0,-69.5386482126,0.0,0.0117953564924
2012-11-30,0,-0.00530222693531,0.0,0.0,0.0,0.0
2012-12-03,1,-0.00106609808102,0.0,-22.5802245792,0.0,0.0117953564924
2012-12-04,0,0.00195659907506,0.0,0.0,0.0,0.0
2012-12-05,1,0.00337298064974,0.0,-26.5846832667,0.0,0.0117953564924
2012-12-06,1,-0.00230007077141,2.0,165.558894334,0.0,0.0117953564924
2012-12-07,0,0.00301471892179,0.0,0.0,0.0,0.0
2012-12-10,0,0.00795615275813,0.0,0.0,0.0,0.0
2012-12-11,1,-0.00298193299421,0.0,-48.6725293948,0.0,0.0117953564924
2012-12-12,0,-0.00633356790992,0.0,0.0,0.0,0.0
2012-12-13,0,-0.00194759206799,0.0,0.0,0.0,0.0
2012-12-14,0,0.0125953521377,0.0,0.0,0.0,0.0
2012-12-17,1,0.00981079187106,0.0,-57.8868036828,0.0,0.0117953564924
2012-12-18,0,-0.00555170020819,0.0,0.0,0.0,0.0
2012-12-19,0,0.00523377529658,0.0,0.0,0.0,0.0
2012-12-20,1,-0.0100659493232,2.0,1605.11350696,0.0,0.0117953564924
2012-12-21,0,-0.00438288920056,0.0,0.0,0.0,0.0
2012-12-24,0,-0.00440218348301,0.0,0.0,0.0,0.0
2012-12-26,0,-0.00194552529183,0.0,0.0,0.0,0.0
2012-12-27,1,-0.0189615452773,0.0,-94.6307272441,0.0,0.0117953564924
2012-12-28,1,0.0260115606936,0.0,-96.8088606096,0.0,0.0117953564924
2012-12-31,0,0.0265845070423,0.0,0.0,0.0,0.0
2013-01-04,1,-0.00137197736237,2.0,178824.934266,0.0,0.0117953564924
2013-01-07,0,-0.00240425897304,0.0,0.0,0.0,0.0
2013-01-08,0,0.00241005336547,0.0,0.0,0.0,0.0
2013-01-09,1,0.00772797527048,0.0,-32.8160278268,0.0,0.0117953564924
2013-01-10,1,0.000170415814588,2.0,834.883294706,0.0,0.0117953564924
2013-01-11,1,-0.00204464133583,2.0,5.06241321275,0.0,0.0117953564924
2013-01-14,1,0.000682943486426,0.0,-44.7244852716,0.0,0.0117953564924
2013-01-15,0,0.000170619348234,0.0,0.0,0.0,0.0
2013-01-16,1,0.00699419993176,2.0,21.8820074279,0.0,0.0117953564924
2013-01-17,0,0.00220227003219,0.0,0.0,0.0,0.0
2013-01-18,1,0.00709939148073,2.0,656.387187649,0.0,0.0117953564924
2013-01-22,1,0.000503524672709,2.0,679.716878105,0.0,0.0117953564924
2013-01-23,1,0.00100654252642,2.0,15.7084043204,0.0,0.0117953564924
2013-01-24,1,0.00268141444612,2.0,33.8597799312,0.0,0.0117953564924
2013-01-25,1,0.000835701153268,2.0,117.396666982,0.0,0.0117953564924
2013-01-28,1,0.00534402137609,2.0,27.3966943107,0.0,0.0117953564924
2013-01-29,1,-0.00647840531561,2.0,369.562866727,0.0,0.0117953564924
2013-01-30,1,-0.0013375689684,0.0,-96.7742099859,0.0,0.0117953564924
2013-01-31,0,0.00904068307383,0.0,0.0,0.0,0.0
2013-02-01,0,-0.008793761407,0.0,0.0,0.0,0.0
2013-02-04,0,0.00836960160696,0.0,0.0,0.0,0.0
2013-02-05,0,0.000498007968127,0.0,0.0,0.0,0.0
2013-02-06,0,-0.000995520159283,0.0,0.0,0.0,0.0
2013-02-07,0,0.00481647566849,0.0,0.0,0.0,0.0
2013-02-08,1,0.0102479338843,0.0,-32.1422894123,0.0,0.0117953564924
2013-02-19,0,-0.0137434554974,0.0,0.0,0.0,0.0
2013-02-20,1,-0.00398142003981,2.0,1834.179738,0.0,0.0117953564924
2013-02-21,0,0.00899400399734,0.0,0.0,0.0,0.0
2013-02-22,1,-0.0179927368769,0.0,-68.4931596589,0.0,0.0117953564924
2013-02-25,1,0.00353000504286,0.0,-96.8061770076,0.0,0.0117953564924
2013-02-26,1,0.0155778894472,2.0,177.900716083,0.0,0.0117953564924
2013-02-27,1,-0.00164934850734,2.0,8874.583666,0.0,0.0117953564924
2013-02-28,1,0.00214769535767,0.0,-38.0088402164,0.0,0.0117953564924
2013-03-01,1,0.00609957138147,2.0,86.2776601594,0.0,0.0117953564924
2013-03-04,0,0.00737342290677,0.0,0.0,0.0,0.0
2013-03-05,1,0.00130123617437,2.0,484.137239642,0.0,0.0117953564924
2013-03-06,1,0.00243664717349,2.0,45.7868770539,0.0,0.0117953564924
2013-03-07,0,0.00113433803273,0.0,0.0,0.0,0.0
2013-03-08,0,0.00388475234704,0.0,0.0,0.0,0.0
2013-03-11,0,-0.00241857465334,0.0,0.0,0.0,0.0
2013-03-12,1,0.00210117989332,2.0,102.528523254,0.0,0.0117953564924
2013-03-13,1,0.00387096774194,2.0,83.786081238,0.0,0.0117953564924
2013-03-14,1,-0.00160668380463,2.0,206.706853627,0.0,0.0117953564924
2013-03-15,1,-0.00434502735758,0.0,-37.2369769972,0.0,0.0117953564924
2013-03-18,0,-0.00290932600614,0.0,0.0,0.0,0.0
2013-03-19,1,0.00437672232128,0.0,-71.6504411021,0.0,0.0117953564924
2013-03-20,0,-0.00645577792124,0.0,0.0,0.0,0.0
2013-03-21,1,0.00844704353476,2.0,255.014454573,0.0,0.0117953564924
2013-03-22,1,-0.00322164948454,2.0,1050.51899575,0.0,0.0117953564924
2013-03-25,0,0.00662572721396,0.0,0.0,0.0,0.0
2013-03-26,1,-0.000321078824852,0.0,-60.7173322869,0.0,0.0117953564924
2013-03-27,1,0.00385418339489,0.0,-8.88576282788,0.0,0.0117953564924
2013-03-28,1,-0.00431930891057,2.0,205.221483758,0.0,0.0117953564924
2013-04-01,0,0.00546272493573,0.0,0.0,0.0,0.0
