,system,signals,gainAhead,safef,CAR25,EMA30,dd95,ddTol,trade,numDays,equity,maxEquity,drawdown,maxDD
2013-12-06,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0023630803447300002,0.0,-90.560209119199996,477.8640529987922,0.0,0.011795356492399999,0.0,670.0,9.01964657231,9.10902364387,0.00981192661856,0.406824940206
2013-12-09,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0033282485092199997,2.0,98.261450496900011,453.37356251479918,0.0,0.011795356492399999,0.0,670.0,9.01964657231,9.10902364387,0.00981192661856,0.406824940206
2013-12-10,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0123834701544,0.0,-61.914244888100001,420.12918784364439,0.0,0.011795356492399999,-0.060039250516,671.0,8.9596073218,9.10902364387,0.0164031105767,0.406824940206
2013-12-11,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0033812341504599998,0.0,-97.267316130899999,386.74876823238344,0.0,0.011795356492399999,0.0,671.0,8.9596073218,9.10902364387,0.0164031105767,0.406824940206
2013-12-12,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0,0.0,-62.495561269899994,357.76526310320389,0.0,0.011795356492399999,0.0,671.0,8.9596073218,9.10902364387,0.0164031105767,0.406824940206
2013-12-13,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0066440486287799999,0.0,0.0,334.68363322557786,0.0,0.011795356492399999,0.0,671.0,8.9596073218,9.10902364387,0.0164031105767,0.406824940206
2013-12-16,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.014553922282100002,2.0,2660.74627646,351.43249495538373,0.0,0.011795356492399999,0.0,671.0,8.9596073218,9.10902364387,0.0164031105767,0.406824940206
2013-12-17,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.017907501409999999,0.0,-69.315195551999992,323.64436171231529,0.0,0.011795356492399999,-0.260794857279,672.0,8.69881246452,9.10902364387,0.0450334959479,0.406824940206
2013-12-18,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0015237567530100001,2.0,17429.9949093,1427.2798809115206,0.0,0.011795356492399999,0.0,672.0,8.69881246452,9.10902364387,0.0450334959479,0.406824940206
2013-12-19,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0069367369589300003,0.0,-35.709159184000001,1332.8934912279387,0.0,0.011795356492399999,-0.0265097484719,673.0,8.67230271604,9.10902364387,0.0479437692668,0.406824940206
2013-12-20,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0045467070818399997,2.0,643.93854037999995,1288.4447847216202,0.0,0.011795356492399999,0.0,673.0,8.67230271604,9.10902364387,0.0479437692668,0.406824940206
2013-12-23,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.00342888492662,0.0,-73.263371639699997,1200.592645601535,0.0,0.011795356492399999,-0.0788608403498,674.0,8.59344187569,9.10902364387,0.0566012108799,0.406824940206
2013-12-24,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0041006014215399997,2.0,169.888847191,1134.0956263492424,0.0,0.011795356492399999,0.0,674.0,8.59344187569,9.10902364387,0.0566012108799,0.406824940206
2013-12-27,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.00095289953716300006,2.0,227.768608895,1075.6229155457429,0.0,0.011795356492399999,0.0704765599428,675.0,8.66391843564,9.10902364387,0.0488642060485,0.406824940206
2013-12-30,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0034064586455900001,0.0,-24.1351025415,1004.6707853465659,0.0,0.011795356492399999,-0.0165116877347,676.0,8.6474067479,9.10902364387,0.0506768797641,0.406824940206
2013-12-31,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0083086053412500006,2.0,56402.922100900003,3817.0542006054748,0.0,0.011795356492399999,0.0,676.0,8.6474067479,9.10902364387,0.0506768797641,0.406824940206
2014-01-02,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0041200706297800007,2.0,1005.45952504,3635.6609957302826,0.0,0.011795356492399999,0.143695779787,677.0,8.79110252769,9.10902364387,0.0349017774694,0.406824940206
2014-01-03,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.0125591016548,0.0,0.0,3401.1022218121998,0.0,0.0,-0.0724399266554,678.0,8.71866260103,9.10902364387,0.0428543231524,0.406824940206
2014-01-06,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0084634466656899991,0.0,-69.736505371800007,3177.1771426390387,0.0,0.011795356492399999,0.0,678.0,8.71866260103,9.10902364387,0.0428543231524,0.406824940206
2014-01-07,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0050643901027299992,2.0,1055.9780204599999,3040.3255863694235,0.0,0.011795356492399999,0.0,678.0,8.71866260103,9.10902364387,0.0428543231524,0.406824940206
2014-01-08,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0010077742585700002,2.0,333.10291021,2865.666058875267,0.0,0.011795356492399999,0.0883094171714,679.0,8.80697201821,9.10902364387,0.033159604967,0.406824940206
2014-01-09,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0064720264633999994,2.0,33.907546450300003,2682.9719612994627,0.0,0.011795356492399999,0.0177508793918,680.0,8.8247228976,9.10902364387,0.0312108912425,0.406824940206
2014-01-10,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0044298370963100006,2.0,550.49607482800002,2545.3928718496909,0.0,0.011795356492399999,0.114227680251,681.0,8.93895057785,9.10902364387,0.0186708337438,0.406824940206
2014-01-13,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0038754126596799998,0.0,-72.340214447700006,2376.5068662821172,0.0,0.011795356492399999,-0.0791961897437,682.0,8.8597543881,9.10902364387,0.0273650904326,0.406824940206
2014-01-14,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0031455533314299995,2.0,207.10142407500001,2236.5452248493998,0.0,0.011795356492399999,0.0,682.0,8.8597543881,9.10902364387,0.0273650904326,0.406824940206
2014-01-15,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0028506271379700001,2.0,148.64730218299999,2101.842133064471,0.0,0.011795356492399999,0.0557376598623,683.0,8.91549204797,9.10902364387,0.0212461404725,0.406824940206
2014-01-16,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0048322910744700003,2.0,128.307580078,1974.5173231943761,0.0,0.011795356492399999,0.0508294871606,684.0,8.96632153513,9.10902364387,0.0156660158457,0.406824940206
2014-01-17,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0039603960396000001,2.0,304.99676396699999,1866.8063193732551,0.0,0.011795356492399999,0.08665575105,685.0,9.05297728618,9.10902364387,0.00615283919388,0.406824940206
2014-01-21,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0053961942629899996,0.0,-68.300225979899992,1741.9607358020837,0.0,0.011795356492399999,-0.0717067507815,686.0,8.9812705354,9.10902364387,0.0140248959131,0.406824940206
2014-01-22,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0021416333523699999,0.0,-79.1106466321,1624.4722595160074,0.0,0.011795356492399999,0.0,686.0,8.9812705354,9.10902364387,0.0140248959131,0.406824940206
2014-01-23,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0047015244336800002,2.0,85.95105052209999,1525.2128266776908,0.0,0.011795356492399999,0.0,686.0,8.9812705354,9.10902364387,0.0140248959131,0.406824940206
2014-01-24,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0035072951739599997,2.0,78997.186233500004,5530.0140151643391,0.0,0.011795356492399999,0.0844513257353,687.0,9.06572186113,9.10902364387,0.0047537238274,0.406824940206
2014-01-27,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0070392791778100001,2.0,176.08095884400001,5184.5989792727041,0.0,0.011795356492399999,0.063592325064,688.0,9.1293141862,9.1293141862,0.0,0.406824940206
2014-01-28,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.009506500768910001,2.0,666.29843107500005,4893.0957180986588,0.0,0.011795356492399999,0.128527582517,689.0,9.25784176871,9.25784176871,0.0,0.406824940206
2014-01-29,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0056457304163700008,0.0,-93.6806403832,4571.3682110998288,0.0,0.011795356492399999,-0.176019359785,690.0,9.08182240893,9.25784176871,0.0190130015378,0.406824940206
2014-01-30,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0068771929824599995,2.0,412.34483610300003,4303.0441223903563,0.0,0.011795356492399999,0.0,690.0,9.08182240893,9.25784176871,0.0190130015378,0.406824940206
2014-02-07,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.00069696124895500002,2.0,631.25480369800005,4066.1544889263332,0.0,0.011795356492399999,0.124914890677,691.0,9.2067372996,9.25784176871,0.0055201277344,0.406824940206
2014-02-10,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0104471374843,2.0,22.3779701152,3805.265681261099,0.0,0.011795356492399999,0.0128334782543,692.0,9.21957077786,9.25784176871,0.00413389986673,0.406824940206
2014-02-11,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.00192996967191,2.0,1948.5155149,3685.4753479474798,0.0,0.011795356492399999,0.192636246925,693.0,9.41220702478,9.41220702478,0.0,0.406824940206
2014-02-12,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0039900935608100001,2.0,74.898483245999998,3452.5349050635132,0.0,0.011795356492399999,0.0363305482071,694.0,9.44853757299,9.44853757299,0.0,0.406824940206
2014-02-13,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.00589283267096,2.0,217.458584221,3243.820303718835,0.0,0.011795356492399999,0.0754010978581,695.0,9.52393867085,9.52393867085,0.0,0.406824940206
2014-02-14,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.00136239782016,2.0,450.26620167800002,3063.5910068129747,0.0,0.011795356492399999,0.112245953912,696.0,9.63618462476,9.63618462476,0.0,0.406824940206
2014-02-18,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0065306122448999995,2.0,48.3921836982,2869.0620504829894,0.0,0.011795356492399999,0.0262566338549,697.0,9.66244125862,9.66244125862,0.0,0.406824940206
2014-02-19,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0058887975897000001,0.0,-96.774355227399994,2677.7177662436093,0.0,0.011795356492399999,-0.126203314398,698.0,9.53623794422,9.66244125862,0.0130612244898,0.406824940206
2014-02-20,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0010891763104200001,2.0,449.62500235300001,2533.9698459926021,0.0,0.011795356492399999,0.0,698.0,9.53623794422,9.66244125862,0.0130612244898,0.406824940206
2014-02-21,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0064058879651100005,0.0,-27.074314760100002,2368.7411904601695,0.0,0.011795356492399999,-0.0207732889187,699.0,9.5154646553,9.66244125862,0.015211125158,0.406824940206
2014-02-24,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.000135427952329,2.0,538.18603806800002,2250.6408580477714,0.0,0.011795356492399999,0.0,699.0,9.5154646553,9.66244125862,0.015211125158,0.406824940206
2014-02-25,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0023019634394000001,2.0,4.0025978178400008,2105.6964541619695,0.0,0.011795356492399999,0.00257731978745,700.0,9.51804197509,9.66244125862,0.0149443892764,0.406824940206
2014-02-26,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0065146579804599997,0.0,-48.700706955400001,1966.7030889285909,0.0,0.011795356492399999,-0.0438203692826,701.0,9.4742216058,9.66244125862,0.0194795132798,0.406824940206
2014-02-27,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0018878101402400001,2.0,558.55622167299998,1875.8549039443592,0.0,0.011795356492399999,0.0,701.0,9.4742216058,9.66244125862,0.0194795132798,0.406824940206
2014-02-28,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0078061911170899997,0.0,-42.151678097800001,1752.1125438126069,0.0,0.011795356492399999,-0.0357710632366,702.0,9.43845054257,9.66244125862,0.0231815863149,0.406824940206
2014-03-03,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.015463917525799998,0.0,-89.63422389370001,1633.2901717025225,0.0,0.011795356492399999,0.0,702.0,9.43845054257,9.66244125862,0.0231815863149,0.406824940206
2014-03-04,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.00053433075073500006,2.0,8585.2121700999996,2081.8012683733273,0.0,0.011795356492399999,0.0,702.0,9.43845054257,9.66244125862,0.0231815863149,0.406824940206
2014-03-05,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0020026702269699999,2.0,16.7457573276,1948.5718805639256,0.0,0.011795356492399999,0.0100865087284,703.0,9.44853705129,9.66244125862,0.0221376980822,0.406824940206
2014-03-06,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.0027981345769499998,2.0,78.618748412100004,1827.9297430057434,0.0,0.011795356492399999,0.0378446076821,704.0,9.48638165898,9.66244125862,0.018221026646,0.406824940206
2014-03-07,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.00053447354356000001,2.0,124.86559395299999,1718.0546366152439,0.0,0.011795356492399999,0.0530883450603,705.0,9.53947000404,9.66244125862,0.0127267272614,0.406824940206
2014-03-10,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.00641711229947,0.0,-14.3508711934,1606.286539337267,0.0,0.011795356492399999,-0.0101971886735,706.0,9.52927281536,9.66244125862,0.0137820701505,0.406824940206
2014-03-11,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0014800861140999999,0.0,-96.774039463199998,1496.4116632856239,0.0,0.011795356492399999,0.0,706.0,9.52927281536,9.66244125862,0.0137820701505,0.406824940206
2014-03-12,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.011285771866200001,2.0,53.536835230200005,1403.322964701403,0.0,0.011795356492399999,0.0,706.0,9.52927281536,9.66244125862,0.0137820701505,0.406824940206
2014-03-13,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0036689767631499998,2.0,2508.6642367099998,1474.6353048309898,0.0,0.011795356492399999,0.21509039809,707.0,9.74436321345,9.74436321345,0.0,0.406824940206
2014-03-14,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0096835788325200008,0.0,-65.501210106000002,1375.2716587060227,0.0,0.011795356492399999,-0.0715036844037,708.0,9.67285952905,9.74436321345,0.0073379535263,0.406824940206
2014-03-17,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0070241793867399996,2.0,1543.69070461,1386.1374036030534,0.0,0.011795356492399999,0.0,708.0,9.67285952905,9.74436321345,0.0073379535263,0.406824940206
2014-03-18,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0015237567530100001,2.0,17429.9949093,1390.5671159148774,0.0,0.011795356492399999,0.13588780103,709.0,9.80874733008,9.80874733008,0.0,0.406824940206
2014-03-19,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0069367369589300003,0.0,-35.709159184000001,1298.5492917149497,0.0,0.011795356492399999,-0.0298922899656,710.0,9.77885504011,9.80874733008,0.00304751350602,0.406824940206
2014-03-20,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0048231511253999998,2.0,756.18802810399995,1215.1658491609478,0.0,0.011795356492399999,0.0,710.0,9.77885504011,9.80874733008,0.00304751350602,0.406824940206
2014-03-21,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.00342888492662,2.0,643.93854037999995,1177.9439582058612,0.0,0.011795356492399999,-0.0943297913837,711.0,9.68452524873,9.80874733008,0.0126644185204,0.406824940206
2014-03-24,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,0.0041006014215399997,2.0,169.888847191,1112.9081445919992,0.0,0.011795356492399999,0.0664142452937,712.0,9.75093949402,9.80874733008,0.00589349833473,0.406824940206
2014-03-25,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.00095289953716300006,2.0,227.768608895,1055.8023680954186,0.0,0.011795356492399999,0.0799694327011,713.0,9.83090892672,9.83090892672,0.0,0.406824940206
2014-03-26,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",0,0.0034064586455900001,0.0,0.0,987.68608628281095,0.0,0.0,-0.0187357371323,714.0,9.81217318959,9.83090892672,0.00190579907433,0.406824940206
2014-03-27,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0078761542639899998,0.0,-24.1351025415,922.40729990704892,0.0,0.011795356492399999,0.0,714.0,9.81217318959,9.83090892672,0.00190579907433,0.406824940206
2014-03-28,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.00054749520941699996,0.0,-89.843087616700004,857.10082329261354,0.0,0.011795356492399999,0.0,714.0,9.81217318959,9.83090892672,0.00190579907433,0.406824940206
2014-03-31,"2DF_ESlong2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1,-0.0026020268419600003,0.0,-14.673561529400001,800.85731459441911,0.0,0.011795356492399999,0.0,714.0,9.81217318959,9.83090892672,0.00190579907433,0.406824940206
2014-04-01,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0027958993476199998,2.0,681.31071257500003,787.73068283506575,0.0,0.011795356492399999,0.0,714.0,9.81217318959,9.83090892672,0.00190579907433,0.406824940206
2014-04-02,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0,2.0,124.72018334799999,744.95581190041639,0.0,0.011795356492399999,0.054867697239,715.0,9.86704088683,9.86704088683,0.0,0.406824940206
2014-04-03,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.012214551248000001,0.0,0.0,696.89414661651858,0.0,0.011795356492399999,0.0,716.0,9.86704088683,9.86704088683,0.0,0.406824940206
2014-04-04,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0080645161290299992,0.0,-97.129346152700009,645.66682450237545,0.0,0.011795356492399999,0.0,716.0,9.86704088683,9.86704088683,0.0,0.406824940206
2014-04-08,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.010704607046100002,0.0,-90.384765013299997,598.17962517878345,0.0,0.011795356492399999,0.0,716.0,9.86704088683,9.86704088683,0.0,0.406824940206
2014-04-09,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.020244000536299999,2.0,2106.34563626,695.48065815176517,0.0,0.011795356492399999,0.0,716.0,9.86704088683,9.86704088683,0.0,0.406824940206
2014-04-10,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,-0.0083470169677100012,2.0,34182.454216799997,2855.9305651613286,0.0,0.011795356492399999,0.399496762009,717.0,10.2665376488,10.2665376488,0.0,0.406824940206
2014-04-11,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0070373947840500009,0.0,-91.143578461900006,2665.7967494437007,0.0,0.011795356492399999,-0.171389927909,718.0,10.0951477209,10.2665376488,0.0166940339354,0.406824940206
2014-04-14,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0082214305289099992,2.0,665.88153851900006,2536.7699616421073,0.0,0.011795356492399999,0.0,718.0,10.0951477209,10.2665376488,0.0166940339354,0.406824940206
2014-04-15,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0072030443055200004,2.0,977.99390518600001,2436.2037644513907,0.0,0.011795356492399999,0.165993111333,719.0,10.2611408323,10.2665376488,0.000525670558095,0.406824940206
2014-04-16,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",1.0,0.0028336256915399995,2.0,703.40780919600002,2324.4104770155591,0.0,0.011795356492399999,0.14782290408,720.0,10.4089637363,10.4089637363,0.0,0.406824940206
2014-04-17,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,0.0086114101184099987,2.0,127.18705926200001,2182.6541274830715,0.0,0.011795356492399999,0.0589902141312,721.0,10.4679539505,10.4679539505,0.0,0.406824940206
2014-04-22,"2DF_ESboth2DF_ES__L250, L400(S250), S400(S250)_20060929to20160203_2 DPS wl2.0 maxL2 dd95_0.012 thres_0.0",-1.0,-0.00053361792956199998,0.0,-91.799497509799991,2035.9151839351443,0.0,0.011795356492399999,-0.180287689136,722.0,10.2876662613,10.4679539505,0.0172228202368,0.406824940206
