permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date
192256933,DU159913,2550,,,IDEALPRO,0001f4e8.56f4891a.01.01,,,1,112.985,20000,,SLD,USD,JPY,20160325  06:42:12,
192256934,DU159913,7276,,,IDEALPRO,0001f4e8.56f4891d.01.01,,,1,0.75295,20000,,SLD,AUD,USD,20160325  06:42:18,
192256935,DU159913,5627,,,IDEALPRO,0001f4e8.56f48920.01.01,,,2,115.725,20000,,BOT,CHF,JPY,20160325  06:42:26,
192256936,DU159913,4536,,,IDEALPRO,0001f4e8.56f48a05.01.01,,,1,1.11738,20000,,BOT,EUR,USD,20160325  06:59:26,
192256937,DU159913,2806,,,IDEALPRO,0001f4e8.56f48a07.01.01,,,1,1.41285,20000,,SLD,GBP,USD,20160325  06:59:31,
192256938,DU159913,8554,,,IDEALPRO,0001f4e8.56f48a08.01.01,,,1,0.75305,20000,,BOT,AUD,USD,20160325  06:59:39,
192256939,DU159913,868,,,IDEALPRO,0001f4e8.56f48a0c.01.01,,,1,1.32445,20000,,BOT,USD,CAD,20160325  06:59:49,
192256940,DU159913,1137,,,IDEALPRO,0001f4e8.56f48a0d.01.01,,,1,85.32,20000,,SLD,CAD,JPY,20160325  06:59:54,
192256941,DU159913,1096,,,IDEALPRO,0001f4e8.56f48a0e.01.01,,,3,115.71,20000,,SLD,CHF,JPY,20160325  06:59:57,
192256942,DU159913,5650,,,IDEALPRO,0001f4e8.56f48a16.01.01,,,1,0.67025,20000,,SLD,NZD,USD,20160325  07:00:12,
192256943,DU159913,5597,,,IDEALPRO,0001f4e8.56f48a8a.01.01,,,1,1.4135,20000,,BOT,GBP,USD,20160325  07:13:08,
192256944,DU159913,5395,,,IDEALPRO,0001f4e8.56f48a8b.01.01,,,1,113.015,20000,,BOT,USD,JPY,20160325  07:13:13,
192256945,DU159913,5030,,,IDEALPRO,0001f4e8.56f48a8e.01.01,,,1,0.7528,20000,,SLD,AUD,USD,20160325  07:13:19,
192256946,DU159913,4384,,,IDEALPRO,0001f4e8.56f48a8f.01.01,,,1,115.77,20000,,BOT,CHF,JPY,20160325  07:13:31,
192256947,DU159913,4721,,,IDEALPRO,0001f4e8.56f48a90.01.01,,,2,0.7905,20000,,BOT,EUR,GBP,20160325  07:13:35,
192256948,DU159913,4047,,,IDEALPRO,0001f4e8.56f48a92.01.01,,,1,159.7,20000,,SLD,GBP,JPY,20160325  07:13:48,
192256949,DU159913,3000,,,IDEALPRO,0001f4e8.56f48a93.01.01,,,1,0.67065,20000,,BOT,NZD,USD,20160325  07:13:56,
192256950,DU159913,5376,,,IDEALPRO,0001f4e8.56f48afd.01.01,,,2,126.225,20000,,SLD,EUR,JPY,20160325  07:28:36,
192256951,DU159913,6583,,,IDEALPRO,0001f4e8.56f48b02.01.01,,,1,0.753,20000,,BOT,AUD,USD,20160325  07:28:45,
192256952,DU159913,7277,,,IDEALPRO,0001f4e8.56f48b0f.01.01,,,1,75.722,20000,,SLD,NZD,JPY,20160325  07:29:06,
192256953,DU159913,1668,,,IDEALPRO,0001f4e8.56f48b10.01.01,,,4,85.385,20000,,BOT,CAD,JPY,20160325  07:29:11,
192256954,DU159913,7040,,,IDEALPRO,0001f4e8.56f48b11.01.01,,,3,0.79025,20000,,SLD,EUR,GBP,20160325  07:29:17,
192256955,DU159913,1330,,,IDEALPRO,0001f4e8.56f48b12.01.01,,,1,159.73,20000,,BOT,GBP,JPY,20160325  07:29:22,
192256956,DU159913,9771,,,IDEALPRO,0001f4e8.56f48b80.01.01,,,1,126.24,20000,,BOT,EUR,JPY,20160325  07:44:30,
192256957,DU159913,7220,,,IDEALPRO,0001f4e8.56f48b81.01.01,,,3,0.9764,20000,,SLD,USD,CHF,20160325  07:44:34,
192256958,DU159913,9176,,,IDEALPRO,0001f4e8.56f48bf2.01.01,,,2,126.215,20000,,SLD,EUR,JPY,20160325  07:59:26,
192256960,DU159913,6694,,,IDEALPRO,0001f4e8.56f48bf6.01.01,,,2,1.3232,20000,,SLD,USD,CAD,20160325  07:59:52,
192256959,DU159913,9961,,,IDEALPRO,0001f4e8.56f48bf8.01.01,,,1,0.75245,20000,,SLD,AUD,USD,20160325  07:59:54,
192256961,DU159913,9454,,,IDEALPRO,0001f4e8.56f48bf9.01.01,,,1,75.83,20000,,BOT,NZD,JPY,20160325  07:59:57,
192256962,DU159913,1558,,,IDEALPRO,0001f4e8.56f48c0e.01.01,,,2,115.67,20000,,SLD,CHF,JPY,20160325  08:00:17,
192256963,DU159913,6144,,,IDEALPRO,0001f4e8.56f48cc4.01.01,,,3,126.21,20000,,BOT,EUR,JPY,20160325  08:15:11,
192256964,DU159913,1172,,,IDEALPRO,0001f4e8.56f48cc5.01.01,,,2,1.41415,20000,,SLD,GBP,USD,20160325  08:15:14,
192256965,DU159913,509,,,IDEALPRO,0001f4e8.56f48cc6.01.01,,,1,0.9772,20000,,BOT,USD,CHF,20160325  08:15:17,
192256966,DU159913,5477,,,IDEALPRO,0001f4e8.56f48cc8.01.01,,,2,1.323,20000,,BOT,USD,CAD,20160325  08:15:26,
192256967,DU159913,6079,,,IDEALPRO,0001f4e8.56f48ccf.01.01,,,1,1.0917,20000,,BOT,EUR,CHF,20160325  08:15:37,
192256968,DU159913,3044,,,IDEALPRO,0001f4e8.56f48cd3.01.01,,,1,85.04,20000,,SLD,AUD,JPY,20160325  08:15:47,
192256969,DU159913,9496,,,IDEALPRO,0001f4e8.56f48cd4.01.01,,,1,0.66985,20000,,SLD,NZD,USD,20160325  08:15:51,
192256970,DU159913,744,,,IDEALPRO,0001f4e8.56f48e2f.01.01,,,2,1.11615,20000,,SLD,EUR,USD,20160325  08:35:48,
192256971,DU159913,6258,,,IDEALPRO,0001f4e8.56f48e32.01.01,,,1,126.215,20000,,SLD,EUR,JPY,20160325  08:36:01,
192256972,DU159913,5089,,,IDEALPRO,0001f4e8.56f48e36.01.01,,,1,1.4124,20000,,BOT,GBP,USD,20160325  08:36:07,
192256973,DU159913,9466,,,IDEALPRO,0001f4e8.56f48e38.01.01,,,2,1.3235,20000,,SLD,USD,CAD,20160325  08:36:16,
192256974,DU159913,9618,,,IDEALPRO,0001f4e8.56f48e39.01.01,,,1,75.72,20000,,SLD,NZD,JPY,20160325  08:36:19,
192256975,DU159913,2501,,,IDEALPRO,0001f4e8.56f48e3a.01.01,,,2,0.79045,20000,,BOT,EUR,GBP,20160325  08:36:28,
192256976,DU159913,8413,,,IDEALPRO,0001f4e8.56f48e3b.01.01,,,1,1.0903,20000,,SLD,EUR,CHF,20160325  08:36:36,
192256977,DU159913,8460,,,IDEALPRO,0001f4e8.56f48e3c.01.01,,,1,85.035,20000,,BOT,AUD,JPY,20160325  08:36:40,
192256978,DU159913,1107,,,IDEALPRO,0001f4e8.56f48e3d.01.01,,,1,0.6702,20000,,BOT,NZD,USD,20160325  08:36:45,
192256979,DU159913,2883,,,IDEALPRO,0001f4e8.56f48ec1.01.01,,,3,0.75238,20000,,BOT,AUD,USD,20160325  08:49:12,
192256980,DU159913,9546,,,IDEALPRO,0001f4e8.56f48ec2.01.01,,,1,1.324,20000,,BOT,USD,CAD,20160325  08:49:17,
192256981,DU159913,8969,,,IDEALPRO,0001f4e8.56f48ec3.01.01,,,1,75.75,20000,,BOT,NZD,JPY,20160325  08:49:21,
192256982,DU159913,1643,,,IDEALPRO,0001f4e8.56f48ec7.01.01,,,1,85.375,20000,,SLD,CAD,JPY,20160325  08:49:39,
192256983,DU159913,7327,,,IDEALPRO,0001f4e8.56f48ec8.01.01,,,1,85.01,20000,,SLD,AUD,JPY,20160325  08:49:46,
192256984,DU159913,3759,,,IDEALPRO,0001f4e8.56f48fbe.01.01,,,3,1.11645,20000,,BOT,EUR,USD,20160325  09:05:49,
192256985,DU159913,7016,,,IDEALPRO,0001f4e8.56f48fcc.01.01,,,2,0.9764,20000,,SLD,USD,CHF,20160325  09:06:06,
192256986,DU159913,4611,,,IDEALPRO,0001f4e8.56f48fd4.01.01,,,1,0.7518,20000,,SLD,AUD,USD,20160325  09:06:22,
192256987,DU159913,9474,,,IDEALPRO,0001f4e8.56f48fd7.01.01,,,1,75.715,20000,,SLD,NZD,JPY,20160325  09:06:30,
192256988,DU159913,7748,,,IDEALPRO,0001f4e8.56f48fdb.01.01,,,1,0.78942,20000,,SLD,EUR,GBP,20160325  09:06:39,
192256989,DU159913,1340,,,IDEALPRO,0001f4e8.56f48fdc.01.01,,,2,1.0912,20000,,BOT,EUR,CHF,20160325  09:06:45,
192256990,DU159913,1235,,,IDEALPRO,0001f4e8.56f49086.01.01,,,1,1.11655,10000,,SLD,EUR,USD,20160325  09:23:07,
192256992,DU159913,2013,,,IDEALPRO,0001f4e8.56f49088.01.01,,,2,126.27,20000,,BOT,EUR,JPY,20160325  09:23:26,
192256993,DU159913,2835,,,IDEALPRO,0001f4e8.56f49089.01.01,,,2,0.7898,20000,,BOT,EUR,GBP,20160325  09:23:26,
192256991,DU159913,5444,,,IDEALPRO,0001f4e8.56f4908a.01.01,,,1,0.75205,20000,,BOT,AUD,USD,20160325  09:23:30,
192256994,DU159913,2651,,,IDEALPRO,0001f4e8.56f4908b.01.01,,,1,0.9772,20000,,BOT,USD,CHF,20160325  09:23:31,
192256995,DU159913,9295,,,IDEALPRO,0001f4e8.56f4908d.01.01,,,1,0.6694,20000,,SLD,NZD,USD,20160325  09:23:44,
192256997,DU159913,7135,,,IDEALPRO,0001f4e8.56f4908e.01.01,,,3,0.78985,20000,,BOT,EUR,GBP,20160325  09:23:59,
192256998,DU159913,5585,,,IDEALPRO,0001f4e8.56f4908f.01.01,,,2,0.6694,20000,,SLD,NZD,USD,20160325  09:24:11,
192256996,DU159913,2645,,,IDEALPRO,0001f4e8.56f49090.01.01,,,1,85.415,20000,,BOT,CAD,JPY,20160325  09:24:14,
192256999,DU159913,8025,,,IDEALPRO,0001f4e8.56f490ea.01.01,,,2,1.1165,20000,,BOT,EUR,USD,20160325  09:34:36,
192257000,DU159913,9187,,,IDEALPRO,0001f4e8.56f490eb.01.01,,,1,1.1165,20000,,BOT,EUR,USD,20160325  09:34:37,
192257001,DU159913,8111,,,IDEALPRO,0001f4e8.56f490ee.01.01,,,1,126.27,20000,,SLD,EUR,JPY,20160325  09:34:44,
192257002,DU159913,5906,,,IDEALPRO,0001f4e8.56f490ef.01.01,,,1,1.4138,20000,,SLD,GBP,USD,20160325  09:34:46,
192257003,DU159913,4918,,,IDEALPRO,0001f4e8.56f490f0.01.01,,,4,1.4138,20000,,SLD,GBP,USD,20160325  09:34:48,
192257004,DU159913,196,,,IDEALPRO,0001f4e8.56f490f1.01.01,,,1,0.9766,20000,,SLD,USD,CHF,20160325  09:34:51,
192257005,DU159913,7006,,,IDEALPRO,0001f4e8.56f490f2.01.01,,,2,0.9766,20000,,SLD,USD,CHF,20160325  09:34:55,
192257006,DU159913,8982,,,IDEALPRO,0001f4e8.56f490f5.01.01,,,2,75.75,20000,,BOT,NZD,JPY,20160325  09:34:58,
192257007,DU159913,4486,,,IDEALPRO,0001f4e8.56f490f7.01.01,,,1,75.75,20000,,BOT,NZD,JPY,20160325  09:35:02,
192257008,DU159913,2999,,,IDEALPRO,0001f4e8.56f490fa.01.01,,,1,0.78975,20000,,SLD,EUR,GBP,20160325  09:35:13,
192257009,DU159913,8227,,,IDEALPRO,0001f4e8.56f490fb.01.01,,,1,0.78975,20000,,SLD,EUR,GBP,20160325  09:35:13,
192257010,DU159913,9552,,,IDEALPRO,0001f4e8.56f490fd.01.01,,,3,159.895,20000,,SLD,GBP,JPY,20160325  09:35:30,
192257012,DU159913,6849,,,IDEALPRO,0001f4e8.56f490fc.01.01,,,2,85.055,20000,,BOT,AUD,JPY,20160325  09:35:30,
192257011,DU159913,8447,,,IDEALPRO,0001f4e8.56f490fe.01.01,,,1,159.895,20000,,SLD,GBP,JPY,20160325  09:35:31,
192257013,DU159913,1195,,,IDEALPRO,0001f4e8.56f490ff.01.01,,,1,0.66975,40000,,BOT,NZD,USD,20160325  09:35:32,
192257014,DU159913,4742,,,IDEALPRO,0001f4e8.56f49100.01.01,,,1,0.6698,40000,,BOT,NZD,USD,20160325  09:35:34,
192257015,DU159913,8750,,,IDEALPRO,0001f4e8.56f4913a.01.01,,,1,1.1167,20000,,SLD,EUR,USD,20160325  09:48:16,
192257016,DU159913,9718,,,IDEALPRO,0001f4e8.56f4913b.01.01,,,2,126.3,20000,,BOT,EUR,JPY,20160325  09:48:20,
192257017,DU159913,2600,,,IDEALPRO,0001f4e8.56f4913c.01.01,,,1,1.4139,20000,,BOT,GBP,USD,20160325  09:48:24,
192257018,DU159913,6903,,,IDEALPRO,0001f4e8.56f4913d.01.01,,,2,0.97715,20000,,BOT,USD,CHF,20160325  09:48:29,
192257019,DU159913,6477,,,IDEALPRO,0001f4e8.56f4913e.01.01,,,1,113.09,20000,,SLD,USD,JPY,20160325  09:48:34,
192257020,DU159913,1624,,,IDEALPRO,0001f4e8.56f4913f.01.01,,,1,0.7518,20000,,SLD,AUD,USD,20160325  09:48:41,
192257021,DU159913,1479,,,IDEALPRO,0001f4e8.56f49140.01.01,,,1,1.324,20000,,SLD,USD,CAD,20160325  09:48:47,
192257022,DU159913,3242,,,IDEALPRO,0001f4e8.56f49145.01.01,,,2,75.69,40000,,SLD,NZD,JPY,20160325  09:48:59,
192257023,DU159913,5989,,,IDEALPRO,0001f4e8.56f49146.01.01,,,1,85.41,20000,,SLD,CAD,JPY,20160325  09:49:03,
192257024,DU159913,3158,,,IDEALPRO,0001f4e8.56f49148.01.01,,,1,0.7898,20000,,BOT,EUR,GBP,20160325  09:49:09,
192257025,DU159913,2801,,,IDEALPRO,0001f4e8.56f49149.01.01,,,2,159.91,20000,,BOT,GBP,JPY,20160325  09:49:13,
192257026,DU159913,6986,,,IDEALPRO,0001f4e8.56f4914b.01.01,,,4,85.025,20000,,SLD,AUD,JPY,20160325  09:49:17,
192257027,DU159913,9213,,,IDEALPRO,0001f4e8.56f4914c.01.01,,,1,0.6693,40000,,SLD,NZD,USD,20160325  09:49:21,
192257028,DU159913,9804,,,IDEALPRO,0001f4e8.56f49207.01.01,,,4,0.9776,20000,,BOT,USD,CHF,20160325  10:03:48,
192257029,DU159913,3630,,,IDEALPRO,0001f4e8.56f4920d.01.01,,,1,113.095,20000,,BOT,USD,JPY,20160325  10:04:08,
192257030,DU159913,2594,,,IDEALPRO,0001f4e8.56f492a5.01.01,,,2,0.7518,20000,,BOT,AUD,USD,20160325  10:21:04,
192257031,DU159913,1397,,,IDEALPRO,0001f4e8.56f492a6.01.01,,,2,1.3245,20000,,BOT,USD,CAD,20160325  10:21:10,
192257032,DU159913,6451,,,IDEALPRO,0001f4e8.56f492aa.01.01,,,1,115.69,20000,,BOT,CHF,JPY,20160325  10:21:16,
192257033,DU159913,8478,,,IDEALPRO,0001f4e8.56f492ab.01.01,,,1,0.79,20000,,SLD,EUR,GBP,20160325  10:21:26,
192257034,DU159913,7884,,,IDEALPRO,0001f4e8.56f492ac.01.01,,,1,1.09175,20000,,SLD,EUR,CHF,20160325  10:21:32,
192257035,DU159913,1901,,,IDEALPRO,0001f4e8.56f492ad.01.01,,,1,85.03,20000,,BOT,AUD,JPY,20160325  10:21:39,
192257036,DU159913,8452,,,IDEALPRO,0001f4e8.56f49329.01.01,,,1,1.1167,20000,,SLD,EUR,USD,20160325  10:43:10,
192257037,DU159913,601,,,IDEALPRO,0001f4e8.56f4932c.01.01,,,1,1.41375,20000,,BOT,GBP,USD,20160325  10:43:13,
192257038,DU159913,465,,,IDEALPRO,0001f4e8.56f4932d.01.01,,,1,0.9775,20000,,SLD,USD,CHF,20160325  10:43:16,
192257039,DU159913,5625,,,IDEALPRO,0001f4e8.56f49330.01.01,,,1,75.76,20000,,BOT,NZD,JPY,20160325  10:43:23,
192257041,DU159913,6743,,,IDEALPRO,0001f4e8.56f49333.01.01,,,2,159.92,20000,,BOT,GBP,JPY,20160325  10:43:42,
192257040,DU159913,6456,,,IDEALPRO,0001f4e8.56f49334.01.01,,,1,85.43,20000,,BOT,CAD,JPY,20160325  10:43:43,
192257042,DU159913,8737,,,IDEALPRO,0001f4e8.56f49335.01.01,,,2,1.0918,20000,,BOT,EUR,CHF,20160325  10:43:45,
192257043,DU159913,9655,,,IDEALPRO,0001f4e8.56f49338.01.01,,,1,85.02,20000,,SLD,AUD,JPY,20160325  10:43:50,
192257044,DU159913,2167,,,IDEALPRO,0001f4e8.56f493c0.01.01,,,4,126.27,20000,,SLD,EUR,JPY,20160325  10:59:51,
192257045,DU159913,1200,,,IDEALPRO,0001f4e8.56f493c2.01.01,,,1,0.97735,20000,,BOT,USD,CHF,20160325  11:00:01,
192257046,DU159913,7349,,,IDEALPRO,0001f4e8.56f493c9.01.01,,,1,0.7514,20000,,SLD,AUD,USD,20160325  11:00:08,
192257047,DU159913,1536,,,IDEALPRO,0001f4e8.56f493ce.01.01,,,3,0.7901,20000,,BOT,EUR,GBP,20160325  11:00:20,
192257048,DU159913,7956,,,IDEALPRO,0001f4e8.56f493cf.01.01,,,1,159.83,20000,,SLD,GBP,JPY,20160325  11:00:23,
192257049,DU159913,8398,,,IDEALPRO,0001f4e8.56f493d7.01.01,,,1,1.09085,20000,,SLD,EUR,CHF,20160325  11:00:32,
192257050,DU159913,2360,,,IDEALPRO,0001f4e8.56f493d8.01.01,,,1,84.965,20000,,BOT,AUD,JPY,20160325  11:00:36,
192257051,DU159913,378,,,IDEALPRO,0001f4e8.56f4945b.01.01,,,1,1.11655,20000,,BOT,EUR,USD,20160325  11:15:46,
192257052,DU159913,823,,,IDEALPRO,0001f4e8.56f4945e.01.01,,,2,1.41325,20000,,SLD,GBP,USD,20160325  11:15:53,
192257053,DU159913,7624,,,IDEALPRO,0001f4e8.56f49467.01.01,,,1,85.31,20000,,SLD,CAD,JPY,20160325  11:16:06,
192257054,DU159913,8369,,,IDEALPRO,0001f4e8.56f49469.01.01,,,2,0.78985,20000,,SLD,EUR,GBP,20160325  11:16:15,
192257055,DU159913,8635,,,IDEALPRO,0001f4e8.56f4946a.01.01,,,1,159.89,20000,,BOT,GBP,JPY,20160325  11:16:18,
192257056,DU159913,6817,,,IDEALPRO,0001f4e8.56f4946b.01.01,,,1,1.09135,20000,,BOT,EUR,CHF,20160325  11:16:23,
192257057,DU159913,6344,,,IDEALPRO,0001f4e8.56f4946d.01.01,,,1,84.977,20000,,SLD,AUD,JPY,20160325  11:16:30,
192257059,DU159913,4067,,,IDEALPRO,0001f4e8.56f49505.01.01,,,1,0.9782,20000,,SLD,USD,CHF,20160325  11:28:54,
192257060,DU159913,8657,,,IDEALPRO,0001f4e8.56f49508.01.01,,,1,0.75125,20000,,BOT,AUD,USD,20160325  11:29:04,
192257061,DU159913,6402,,,IDEALPRO,0001f4e8.56f4950a.01.01,,,2,85.29,20000,,BOT,CAD,JPY,20160325  11:29:16,
192257062,DU159913,1992,,,IDEALPRO,0001f4e8.56f4950b.01.01,,,1,115.6,20000,,SLD,CHF,JPY,20160325  11:29:27,
192257058,DU159913,9947,,,IDEALPRO,0001f4e8.56f4950c.01.01,,,1,126.27,20000,,BOT,EUR,JPY,20160325  11:29:38,
192257063,DU159913,9602,,,IDEALPRO,0001f4e8.56f49581.01.01,,,1,1.1161,20000,,SLD,EUR,USD,20160325  11:45:18,
192257064,DU159913,42,,,IDEALPRO,0001f4e8.56f49583.01.01,,,1,1.41325,20000,,BOT,GBP,USD,20160325  11:45:27,
192257065,DU159913,5700,,,IDEALPRO,0001f4e8.56f49584.01.01,,,2,0.751,20000,,SLD,AUD,USD,20160325  11:45:34,
192257066,DU159913,7538,,,IDEALPRO,0001f4e8.56f49586.01.01,,,2,75.575,20000,,SLD,NZD,JPY,20160325  11:45:40,
192257067,DU159913,5956,,,IDEALPRO,0001f4e8.56f49587.01.01,,,1,115.66,20000,,BOT,CHF,JPY,20160325  11:45:52,
192257068,DU159913,9976,,,IDEALPRO,0001f4e8.56f4958a.01.01,,,1,1.09165,20000,,SLD,EUR,CHF,20160325  11:46:07,
192257069,DU159913,273,,,IDEALPRO,0001f4e8.56f4958b.01.01,,,2,84.96,20000,,BOT,AUD,JPY,20160325  11:46:10,
192257070,DU159913,2944,,,IDEALPRO,0001f4e8.56f4958e.01.01,,,1,0.6682,20000,,SLD,NZD,USD,20160325  11:46:14,
192257071,DU159913,1106,,,IDEALPRO,0001f4e8.56f49625.01.01,,,1,126.22,20000,,SLD,EUR,JPY,20160325  12:05:24,
192257072,DU159913,7253,,,IDEALPRO,0001f4e8.56f49626.01.01,,,1,85.22,20000,,SLD,CAD,JPY,20160325  12:05:38,
192257073,DU159913,131,,,IDEALPRO,0001f4e8.56f49627.01.01,,,2,0.7902,20000,,BOT,EUR,GBP,20160325  12:05:44,
192257074,DU159913,9580,,,IDEALPRO,0001f4e8.56f49628.01.01,,,1,159.74,20000,,SLD,GBP,JPY,20160325  12:05:48,
192257075,DU159913,3321,,,IDEALPRO,0001f4e8.56f4962b.01.01,,,2,84.925,20000,,SLD,AUD,JPY,20160325  12:06:02,
192257076,DU159913,8899,,,IDEALPRO,0001f4e8.56f4962f.01.01,,,2,0.6685,20000,,BOT,NZD,USD,20160325  12:06:08,
192257077,DU159913,1266,,,IDEALPRO,0001f4e8.56f49683.01.01,,,1,0.9781,20000,,BOT,USD,CHF,20160325  12:18:45,
192257078,DU159913,4116,,,IDEALPRO,0001f4e8.56f49684.01.01,,,2,113.105,20000,,SLD,USD,JPY,20160325  12:18:51,
192257079,DU159913,1601,,,IDEALPRO,0001f4e8.56f49685.01.01,,,2,75.605,20000,,BOT,NZD,JPY,20160325  12:18:59,
192257080,DU159913,1098,,,IDEALPRO,0001f4e8.56f4968a.01.01,,,1,159.82,20000,,BOT,GBP,JPY,20160325  12:19:10,
192257081,DU159913,7987,,,IDEALPRO,0001f4e8.56f4968b.01.01,,,2,1.0918,20000,,BOT,EUR,CHF,20160325  12:19:14,
192257082,DU159913,7543,,,IDEALPRO,0001f4e8.56f4968c.01.01,,,1,84.97,20000,,BOT,AUD,JPY,20160325  12:19:21,
192257083,DU159913,9258,,,IDEALPRO,0001f4e8.56f4968f.01.01,,,1,0.6682,20000,,SLD,NZD,USD,20160325  12:19:27,
192257084,DU159913,4083,,,IDEALPRO,0001f4e8.56f496e2.01.01,,,1,1.1163,20000,,BOT,EUR,USD,20160325  12:34:55,
192257085,DU159913,9319,,,IDEALPRO,0001f4e8.56f496e4.01.01,,,4,126.295,20000,,BOT,EUR,JPY,20160325  12:35:00,
192257086,DU159913,1034,,,IDEALPRO,0001f4e8.56f496e5.01.01,,,1,1.4125,20000,,SLD,GBP,USD,20160325  12:35:03,
192257088,DU159913,5218,,,IDEALPRO,0001f4e8.56f496ea.01.01,,,2,159.775,20000,,SLD,GBP,JPY,20160325  12:35:32,
192257089,DU159913,5963,,,IDEALPRO,0001f4e8.56f496ec.01.01,,,1,0.6679,20000,,BOT,NZD,USD,20160325  12:35:40,
192257090,DU159913,5293,,,IDEALPRO,0001f4e8.56f4974f.01.01,,,3,1.11655,20000,,SLD,EUR,USD,20160325  12:49:24,
192257092,DU159913,8444,,,IDEALPRO,0001f4e8.56f49751.01.01,,,1,0.9774,20000,,SLD,USD,CHF,20160325  12:49:44,
192257093,DU159913,6747,,,IDEALPRO,0001f4e8.56f49752.01.01,,,1,113.135,20000,,BOT,USD,JPY,20160325  12:49:49,
192257095,DU159913,3046,,,IDEALPRO,0001f4e8.56f4975a.01.01,,,1,159.825,20000,,BOT,GBP,JPY,20160325  12:50:15,
192257091,DU159913,3004,,,IDEALPRO,0001f4e8.56f4975c.01.01,,,1,1.4127,20000,,BOT,GBP,USD,20160325  12:50:29,
192257087,DU159913,5651,,,IDEALPRO,0001f4e8.56f49772.01.01,,,1,0.75078,20000,,BOT,AUD,USD,20160325  12:52:45,
192257094,DU159913,9210,,,IDEALPRO,0001f4e8.56f49771.01.01,,,3,0.75078,19454,,BOT,AUD,USD,20160325  12:52:45,
192257096,DU159913,5694,,,IDEALPRO,0001f4e8.56f49808.01.01,,,2,1.1166,20000,,BOT,EUR,USD,20160325  13:05:41,
192257097,DU159913,6510,,,IDEALPRO,0001f4e8.56f49809.01.01,,,1,0.9777,20000,,BOT,USD,CHF,20160325  13:05:48,
192257098,DU159913,2006,,,IDEALPRO,0001f4e8.56f4980d.01.01,,,1,0.7507,39454,,SLD,AUD,USD,20160325  13:06:01,
192257099,DU159913,5024,,,IDEALPRO,0001f4e8.56f4980f.01.01,,,2,1.3283,20000,,SLD,USD,CAD,20160325  13:06:17,
192257100,DU159913,5821,,,IDEALPRO,0001f4e8.56f49810.01.01,,,2,75.63,20000,,SLD,NZD,JPY,20160325  13:06:25,
192257101,DU159913,9911,,,IDEALPRO,0001f4e8.56f49811.01.01,,,2,115.69,20000,,SLD,CHF,JPY,20160325  13:06:33,
192257102,DU159913,7625,,,IDEALPRO,0001f4e8.56f49812.01.01,,,1,0.7902,20000,,SLD,EUR,GBP,20160325  13:06:38,
192257103,DU159913,5965,,,IDEALPRO,0001f4e8.56f49813.01.01,,,1,0.6686,20000,,SLD,NZD,USD,20160325  13:06:47,
192257104,DU159913,1655,,,IDEALPRO,0001f4e8.56f49860.01.01,,,1,1.1166,20000,,SLD,EUR,USD,20160325  13:25:31,
192257105,DU159913,2665,,,IDEALPRO,0001f4e8.56f49861.01.01,,,3,126.295,20000,,SLD,EUR,JPY,20160325  13:25:41,
192257106,DU159913,7010,,,IDEALPRO,0001f4e8.56f49863.01.01,,,1,1.413,20000,,SLD,GBP,USD,20160325  13:25:46,
192257107,DU159913,5011,,,IDEALPRO,0001f4e8.56f49864.01.01,,,3,1.3282,20000,,BOT,USD,CAD,20160325  13:25:54,
192257108,DU159913,8403,,,IDEALPRO,0001f4e8.56f49866.01.01,,,3,115.745,20000,,BOT,CHF,JPY,20160325  13:26:01,
192257109,DU159913,9966,,,IDEALPRO,0001f4e8.56f49867.01.01,,,2,0.7903,20000,,BOT,EUR,GBP,20160325  13:26:07,
192257110,DU159913,1250,,,IDEALPRO,0001f4e8.56f49868.01.01,,,1,159.83,20000,,SLD,GBP,JPY,20160325  13:26:14,
192257111,DU159913,5276,,,IDEALPRO,0001f4e8.56f49869.01.01,,,3,1.0912,20000,,SLD,EUR,CHF,20160325  13:26:18,
192257112,DU159913,9460,,,IDEALPRO,0001f4e8.56f49898.01.01,,,1,0.7507,20000,,BOT,AUD,USD,20160325  13:42:47,
192257113,DU159913,3000,,,IDEALPRO,0001f4e8.56f49899.01.01,,,2,1.3276,20000,,SLD,USD,CAD,20160325  13:43:00,
192257114,DU159913,2285,,,IDEALPRO,0001f4e8.56f4989a.01.01,,,2,115.71,20000,,SLD,CHF,JPY,20160325  13:43:06,
192257115,DU159913,3054,,,IDEALPRO,0001f4e8.56f4989b.01.01,,,2,0.6688,20000,,BOT,NZD,USD,20160325  13:43:19,
192257116,DU159913,2005,,,IDEALPRO,0001f4e8.56f498e8.01.01,,,1,126.325,20000,,BOT,EUR,JPY,20160325  13:59:56,
192257117,DU159913,5117,,,IDEALPRO,0001f4e8.56f498ee.01.01,,,1,0.9773,20000,,SLD,USD,CHF,20160325  14:00:02,
192257118,DU159913,1423,,,IDEALPRO,0001f4e8.56f498f5.01.01,,,1,75.725,20000,,BOT,NZD,JPY,20160325  14:00:13,
192257119,DU159913,4876,,,IDEALPRO,0001f4e8.56f498f7.01.01,,,3,85.23,20000,,BOT,CAD,JPY,20160325  14:00:17,
192257120,DU159913,4111,,,IDEALPRO,0001f4e8.56f498f8.01.01,,,2,1.09165,20000,,BOT,EUR,CHF,20160325  14:00:25,
