trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,balance,commission,margin_available,index
308,-15.20112,20160316  11:37:43,20160316  11:37:43,20160316  11:37:43,113.685,,USDJPY,short,20160316  11:18:34,20160316  11:18:34,closed,20160316  11:18:34,113.715,1.0,,50000.0,50000.0,,USDJPY,IB_Live,11149.3709225,4.00112,-208865.7622,
310,-30.600108,20160316  11:52:46,20160316  11:52:46,20160316  11:52:46,113.61,,USDJPY,short,20160316  11:47:39,20160316  11:47:39,closed,20160316  11:47:39,113.675,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10952.3959771,4.000108,-203438.9857,
311,6.799848,20160316  12:03:53,20160316  12:03:53,20160316  12:03:53,113.655,,USDJPY,short,20160316  11:57:58,20160316  11:57:58,closed,20160316  11:57:58,113.635,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10959.8871145,4.000152,-153590.6582,
312,22.199628,20160316  12:23:35,20160316  12:23:35,20160316  12:23:35,113.685,,USDJPY,short,20160316  12:13:13,20160316  12:13:13,closed,20160316  12:13:13,113.63,1.0,,50000.0,50000.0,,USDJPY,IB_Live,11031.8178719,4.000372,-258830.1237,
313,-2.000856,20160316  12:37:30,20160316  12:37:30,20160316  12:37:30,113.685,,USDJPY,short,20160316  12:32:15,20160316  12:32:15,closed,20160316  12:32:15,113.685,1.0,,50000.0,50000.0,,USDJPY,IB_Live,11124.7158718,4.000856,-158930.0373,
315,33.0,20160316  13:06:54,20160316  13:06:54,20160316  13:06:54,0.74385,,AUDUSD,short,20160316  12:51:57,20160316  12:51:57,closed,20160316  12:51:57,0.74315,1.0,,50000.0,50000.0,,AUDUSD,IB_Live,10933.4897605,4.0,-253443.0313,
314,17.799364,20160316  13:12:14,20160316  13:12:14,20160316  13:12:14,113.695,,USDJPY,short,20160316  12:51:54,20160316  12:51:54,closed,20160316  12:51:54,113.65,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10991.3052594,4.000636,-153384.1853,
316,-9.5,20160316  13:17:01,20160316  13:17:01,20160316  13:17:01,0.7437,,AUDUSD,short,20160316  13:12:19,20160316  13:12:19,closed,20160316  13:12:19,0.74385,1.0,,50000.0,50000.0,,AUDUSD,IB_Live,11056.2837688,4.0,-103515.8148,
317,2.397824,20160316  13:37:32,20160316  13:37:32,20160316  13:37:32,113.765,,USDJPY,short,20160316  13:32:12,20160316  13:32:12,closed,20160316  13:32:12,113.755,1.0,,50000.0,50000.0,,USDJPY,IB_Live,11107.0887358,4.002176,-208780.6508,
318,-8.600372,20160316  13:52:04,20160316  13:52:04,20160316  13:52:04,113.65,,USDJPY,short,20160316  13:47:54,20160316  13:47:54,closed,20160316  13:47:54,113.665,1.0,,50000.0,50000.0,,USDJPY,IB_Live,11055.8468229,4.000372,-258836.283,
320,-105.4,20160316  14:17:26,20160316  14:17:26,20160316  14:17:26,112.945,,USDJPY,short,20160316  14:02:21,20160316  14:02:21,closed,20160316  14:02:21,113.18,1.0,,50000.0,50000.0,,USDJPY,IB_Live,11610.4373693,4.0,-258249.9287,
321,19.5,20160316  14:21:45,20160316  14:21:45,20160316  14:21:45,0.75245,,AUDUSD,short,20160316  14:17:30,20160316  14:17:30,closed,20160316  14:17:30,0.75202,1.0,,50000.0,50000.0,,AUDUSD,IB_Live,11755.5055063,4.0,-264762.6587,
322,-79.0,20160316  14:46:50,20160316  14:46:50,20160316  14:46:50,112.68,,USDJPY,short,20160316  14:32:59,20160316  14:32:59,closed,20160316  14:32:59,112.855,1.0,,50000.0,50000.0,,USDJPY,IB_Live,11179.4733739,4.0,-252966.5232,
323,108.0,20160316  14:46:53,20160316  14:46:53,20160316  14:46:53,0.75465,,AUDUSD,short,20160316  14:37:06,20160316  14:37:06,closed,20160316  14:37:06,0.75245,1.0,,50000.0,50000.0,,AUDUSD,IB_Live,11289.4733739,4.0,-215234.0232,
309,-710.33415,20160316  15:02:54,20160316  15:02:54,20160316  15:02:54,1.42415,,GBPUSD,long,20160316  11:37:34,20160316  11:37:34,closed,20160316  11:37:34,1.41,1.0,,50000.0,50000.0,,GBPUSD,IB_Live,11248.7541399,4.83415,-88006.6157,
325,-35.0,20160316  15:07:21,20160316  15:07:21,20160316  15:07:21,0.75375,,AUDUSD,short,20160316  15:03:06,20160316  15:03:06,closed,20160316  15:03:06,0.75441,1.0,,50000.0,50000.0,,AUDUSD,IB_Live,10406.9418764,4.0,-186695.8412,
326,-4.5,20160316  15:21:35,20160316  15:21:35,20160316  15:21:35,0.7538,,AUDUSD,short,20160316  15:11:55,20160316  15:11:55,closed,20160316  15:11:55,0.75385,1.0,,50000.0,50000.0,,AUDUSD,IB_Live,10857.3494214,4.0,-236192.6022,
324,-105.4,20160316  15:32:21,20160316  15:32:21,20160316  15:32:21,112.42,,USDJPY,short,20160316  15:03:01,20160316  15:03:01,closed,20160316  15:03:01,112.655,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10733.6183346,4.0,-224401.2919,
327,8.0,20160316  15:32:24,20160316  15:32:24,20160316  15:32:24,0.75465,,AUDUSD,short,20160316  15:27:05,20160316  15:27:05,closed,20160316  15:27:05,0.75445,1.0,,50000.0,50000.0,,AUDUSD,IB_Live,10743.6183346,4.0,-186668.7919,
329,-39.4,20160316  15:41:16,20160316  15:41:16,20160316  15:41:16,112.36,,USDJPY,short,20160316  15:37:18,20160316  15:37:18,closed,20160316  15:37:18,112.445,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10950.5738628,4.0,-159531.1344,
330,13.4,20160316  15:52:34,20160316  15:52:34,20160316  15:52:34,112.62,,USDJPY,short,20160316  15:47:29,20160316  15:47:29,closed,20160316  15:47:29,112.585,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10851.8648912,4.0,-302784.2959,
331,90.5,20160316  15:56:22,20160316  15:56:22,20160316  15:56:22,0.7558,,AUDUSD,short,20160316  15:47:32,20160316  15:47:32,closed,20160316  15:47:32,0.75395,1.0,,50000.0,50000.0,,AUDUSD,IB_Live,10944.3648912,4.0,-264994.2959,
332,-26.2,20160316  16:06:31,20160316  16:06:31,20160316  16:06:31,112.52,,USDJPY,short,20160316  16:01:25,20160316  16:01:25,closed,20160316  16:01:25,112.575,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10918.1648912,4.0,-265018.4959,
333,-6.4,20160316  16:21:33,20160316  16:21:33,20160316  16:21:33,112.615,,USDJPY,short,20160316  16:16:47,20160316  16:16:47,closed,20160316  16:16:47,112.625,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10886.2310126,4.0,-265035.5484,
334,11.2,20160316  16:46:39,20160316  16:46:39,20160316  16:46:39,112.54,,USDJPY,short,20160316  16:26:29,20160316  16:26:29,closed,20160316  16:26:29,112.51,1.0,,50000.0,50000.0,,USDJPY,IB_Live,11540.1349422,4.0,-208859.5739,
335,-2.0,20160316  16:56:59,20160316  16:56:59,20160316  16:56:59,112.565,,USDJPY,short,20160316  16:52:16,20160316  16:52:16,closed,20160316  16:52:16,112.565,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10913.1906887,4.0,-264987.1654,
336,21.9753,20160316  17:22:32,20160316  17:22:32,20160316  17:22:32,0.7563,,AUDUSD,short,20160316  17:15:00,20160316  17:15:00,closed,20160316  17:15:00,0.75605,1.0,,100000.0,100000.0,,AUDUSD,IB_Live,11111.0317349,9.293225,-208929.4109,
319,-50.625432,20160316  17:33:09,20160316  17:33:09,20160316  17:33:09,126.5,,EURJPY,long,20160316  14:02:13,20160316  14:02:13,closed,20160316  14:02:13,126.39,1.0,,50000.0,50000.0,,EURJPY,IB_Live,10213.1627499,4.225432,-202285.2179,
338,6.75,20160316  17:37:04,20160316  17:37:04,20160316  17:37:04,0.75635,,AUDUSD,short,20160316  17:33:17,20160316  17:33:17,closed,20160316  17:33:17,0.756,1.0,,25000.0,25000.0,,AUDUSD,IB_Live,10078.3723367,4.0,-307888.2919,
337,-1.768844,20160316  17:47:04,20160316  17:47:04,20160316  17:47:04,112.7525,,USDJPY,short,20160316  17:15:00,20160316  17:15:00,closed,20160316  17:15:00,112.75,1.0,,100000.0,100000.0,,USDJPY,IB_Live,10204.6306344,10.945576,-227210.9569,
340,19.775096,20160316  17:57:47,20160316  17:57:47,20160316  17:57:47,126.39,,EURJPY,long,20160316  17:46:59,20160316  17:46:59,closed,20160316  17:46:59,126.44,1.0,,50000.0,50000.0,,EURJPY,IB_Live,10633.7568937,4.224904,-196691.9742,
341,-10.8,20160316  17:57:54,20160316  17:57:54,20160316  17:57:54,112.705,,USDJPY,short,20160316  17:51:52,20160316  17:51:52,closed,20160316  17:51:52,112.725,1.0,,50000.0,50000.0,,USDJPY,IB_Live,11055.1678765,4.0,-196603.4152,
339,10.5,20160316  18:02:15,20160316  18:02:15,20160316  18:02:15,0.75585,,AUDUSD,long,20160316  17:37:04,20160316  17:37:04,closed,20160316  17:37:04,0.75635,1.0,,25000.0,25000.0,,AUDUSD,IB_Live,9865.8065937,4.0,-226817.9279,
342,23.52,20160316  18:12:43,20160316  18:12:43,20160316  18:12:43,112.77,,USDJPY,short,20160316  18:02:12,20160316  18:02:12,closed,20160316  18:02:12,112.712,1.0,,50000.0,50000.0,,USDJPY,IB_Live,9888.15757452,4.0,-251726.6511,
344,-8.82574,20160316  18:22:10,20160316  18:22:10,20160316  18:22:10,126.47,,EURJPY,long,20160316  18:12:28,20160316  18:12:28,closed,20160316  18:12:28,126.455,1.0,,50000.0,50000.0,,EURJPY,IB_Live,10153.6306044,4.22574,-203117.2796,
345,-11.025872,20160316  18:31:13,20160316  18:31:13,20160316  18:31:13,126.48,,EURJPY,long,20160316  18:26:55,20160316  18:26:55,closed,20160316  18:26:55,126.46,1.0,,50000.0,50000.0,,EURJPY,IB_Live,9843.95860546,4.225872,-301684.5221,
347,-4.426268,20160316  18:47:38,20160316  18:47:38,20160316  18:47:38,126.495,,EURJPY,long,20160316  18:41:30,20160316  18:41:30,closed,20160316  18:41:30,126.49,1.0,,50000.0,50000.0,,EURJPY,IB_Live,9944.46867074,4.226268,-245721.7761,
328,92.1499,20160316  18:47:41,20160316  18:47:41,20160316  18:47:41,1.4241,,GBPUSD,long,20160316  15:37:08,20160316  15:37:08,closed,20160316  15:37:08,1.426,1.0,,50000.0,50000.0,,GBPUSD,IB_Live,10038.6185707,4.8501,-174516.7761,
346,-6.4,20160316  18:47:45,20160316  18:47:45,20160316  18:47:45,112.8,,USDJPY,short,20160316  18:36:32,20160316  18:36:32,closed,20160316  18:36:32,112.81,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10034.2185707,4.0,-124884.7761,
343,-49.5,20160316  18:53:19,20160316  18:53:19,20160316  18:53:19,0.75395,,AUDUSD,short,20160316  18:02:15,20160316  18:02:15,closed,20160316  18:02:15,0.75585,1.0,,25000.0,25000.0,,AUDUSD,IB_Live,9483.50638947,4.0,-267379.8261,
348,10.974216,20160316  19:01:22,20160316  19:01:22,20160316  19:01:22,126.45,,EURJPY,long,20160316  18:52:59,20160316  18:52:59,closed,20160316  18:52:59,126.48,1.0,,50000.0,50000.0,,EURJPY,IB_Live,9905.07521122,4.225784,-280099.8086,
351,10.97316,20160316  19:17:23,20160316  19:17:23,20160316  19:17:23,126.51,,EURJPY,long,20160316  19:12:20,20160316  19:12:20,closed,20160316  19:12:20,126.54,1.0,,50000.0,50000.0,,EURJPY,IB_Live,9926.77780212,4.22684,-280108.0086,
349,-6.4,20160316  19:17:31,20160316  19:17:31,20160316  19:17:31,112.78,,USDJPY,short,20160316  18:53:16,20160316  18:53:16,closed,20160316  18:53:16,112.79,1.0,,50000.0,50000.0,,USDJPY,IB_Live,9922.37780212,4.0,-230484.8086,
352,10.9736,20160316  19:27:02,20160316  19:27:02,20160316  19:27:02,126.485,,EURJPY,long,20160316  19:23:18,20160316  19:23:18,closed,20160316  19:23:18,126.515,1.0,,50000.0,50000.0,,EURJPY,IB_Live,10445.9579937,4.2264,-224029.0086,
353,6.8,20160316  19:27:11,20160316  19:27:11,20160316  19:27:11,112.795,,USDJPY,short,20160316  19:23:39,20160316  19:23:39,closed,20160316  19:23:39,112.775,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10028.0260757,4.0,-124900.0981,
355,17.8,20160316  19:47:15,20160316  19:47:15,20160316  19:47:15,112.795,,USDJPY,short,20160316  19:42:44,20160316  19:42:44,closed,20160316  19:42:44,112.75,1.0,,50000.0,50000.0,,USDJPY,IB_Live,9553.35145877,4.0,-236596.4676,
354,-2.226048,20160316  19:56:44,20160316  19:56:44,20160316  19:56:44,126.48,,EURJPY,long,20160316  19:42:36,20160316  19:42:36,closed,20160316  19:42:36,126.48,1.0,,50000.0,50000.0,,EURJPY,IB_Live,10475.6733064,4.226048,-174351.8476,
356,-4.2,20160316  20:06:46,20160316  20:06:46,20160316  20:06:46,112.775,,USDJPY,short,20160316  20:02:01,20160316  20:02:01,closed,20160316  20:02:01,112.78,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10481.9315185,4.0,-174333.8036,
357,8.773204,20160316  20:16:22,20160316  20:16:22,20160316  20:16:22,126.51,,EURJPY,long,20160316  20:12:22,20160316  20:12:22,closed,20160316  20:12:22,126.535,1.0,,50000.0,50000.0,,EURJPY,IB_Live,9551.85396546,4.226796,-230583.4761,
358,37.6,20160316  20:22:03,20160316  20:22:03,20160316  20:22:03,112.88,,USDJPY,short,20160316  20:12:36,20160316  20:12:36,closed,20160316  20:12:36,112.79,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10496.4349887,4.0,-174325.2036,
360,-3.1080016,20160316  20:38:11,20160316  20:38:11,20160316  20:38:11,126.592,,EURJPY,long,20160316  20:31:46,20160316  20:31:46,closed,20160316  20:31:46,126.59,1.0,,50000.0,50000.0,,EURJPY,IB_Live,10500.0480943,4.2280016,-223984.6626,
359,-15.2,20160316  20:42:47,20160316  20:42:47,20160316  20:42:47,112.88,,USDJPY,short,20160316  20:27:24,20160316  20:27:24,closed,20160316  20:27:24,112.91,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10077.8313449,4.0,-180513.5521,
350,-92.0,20160316  20:42:52,20160316  20:42:52,20160316  20:42:52,0.75755,,AUDUSD,long,20160316  18:53:19,20160316  18:53:19,closed,20160316  18:53:19,0.75395,1.0,,25000.0,25000.0,,AUDUSD,IB_Live,9987.8313449,4.0,-161574.8021,
361,6.572368,20160316  20:47:00,20160316  20:47:00,20160316  20:47:00,126.56,,EURJPY,long,20160316  20:42:36,20160316  20:42:36,closed,20160316  20:42:36,126.58,1.0,,50000.0,50000.0,,EURJPY,IB_Live,9994.4037129,4.227632,-124827.1521,
362,10.5,20160316  20:47:10,20160316  20:47:10,20160316  20:47:10,0.75805,,AUDUSD,short,20160316  20:42:52,20160316  20:42:52,closed,20160316  20:42:52,0.75755,1.0,,25000.0,25000.0,,AUDUSD,IB_Live,10412.0118171,4.0,-155367.4211,
364,-48.2,20160316  21:02:29,20160316  21:02:29,20160316  21:02:29,112.735,,USDJPY,short,20160316  20:52:05,20160316  20:52:05,closed,20160316  20:52:05,112.84,1.0,,50000.0,50000.0,,USDJPY,IB_Live,11153.6331377,4.0,-181075.9406,
363,-82.0,20160316  21:02:34,20160316  21:02:34,20160316  21:02:34,0.76125,,AUDUSD,long,20160316  20:47:10,20160316  20:47:10,closed,20160316  20:47:10,0.75805,1.0,,25000.0,25000.0,,AUDUSD,IB_Live,11073.6331377,4.0,-162044.6906,
368,9.0,20160316  21:12:43,20160316  21:12:43,20160316  21:12:43,112.74,,USDJPY,short,20160316  21:07:25,20160316  21:07:25,closed,20160316  21:07:25,112.715,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10584.5315591,4.0,-308575.5626,
366,-12.0,20160316  21:12:51,20160316  21:12:51,20160316  21:12:51,0.76085,,AUDUSD,short,20160316  21:02:34,20160316  21:02:34,closed,20160316  21:02:34,0.76125,1.0,,25000.0,25000.0,,AUDUSD,IB_Live,10574.5315591,4.0,-289554.3126,
365,6.574744,20160316  21:17:19,20160316  21:17:19,20160316  21:17:19,126.425,,EURJPY,long,20160316  21:02:19,20160316  21:02:19,closed,20160316  21:02:19,126.445,1.0,,50000.0,50000.0,,EURJPY,IB_Live,11035.3751796,4.225256,-196884.5626,
369,5.5,20160316  21:17:28,20160316  21:17:28,20160316  21:17:28,0.76055,,AUDUSD,long,20160316  21:12:51,20160316  21:12:51,closed,20160316  21:12:51,0.76085,1.0,,25000.0,25000.0,,AUDUSD,IB_Live,11040.8751796,4.0,-227480.8126,
372,-0.026356000002,20160316  21:32:39,20160316  21:32:39,20160316  21:32:39,126.495,,EURJPY,long,20160316  21:26:44,20160316  21:26:44,closed,20160316  21:26:44,126.5,1.0,,50000.0,50000.0,,EURJPY,IB_Live,11025.5598758,4.226356,-246499.1711,
370,22.2,20160316  21:37:47,20160316  21:37:47,20160316  21:37:47,112.805,,USDJPY,short,20160316  21:17:25,20160316  21:17:25,closed,20160316  21:17:25,112.75,1.0,,50000.0,50000.0,,USDJPY,IB_Live,9459.01850897,4.0,-307974.5516,
373,-2.225168,20160316  21:42:06,20160316  21:42:06,20160316  21:42:06,126.43,,EURJPY,long,20160316  21:37:39,20160316  21:37:39,closed,20160316  21:37:39,126.43,1.0,,50000.0,50000.0,,EURJPY,IB_Live,9458.79334097,4.225168,-252345.3516,
367,112.64559,20160316  21:42:10,20160316  21:42:10,20160316  21:42:10,1.42605,,GBPUSD,long,20160316  21:07:14,20160316  21:07:14,closed,20160316  21:07:14,1.42836,1.0,,50000.0,50000.0,,GBPUSD,IB_Live,9573.43893097,4.85441,-181042.8516,
374,-2.0,,,,0.0,,EURJPY,long,20160316  21:46:13,20160316  21:46:13,open,20160316  21:46:13,126.46,1.0,,0.0,50000.0,,EURJPY,IB_Live,9955.07796015,2.0,-286184.3621,
375,-2.0,20160316  21:56:46,20160316  21:56:46,20160316  21:56:46,112.715,,USDJPY,short,20160316  21:52:27,20160316  21:52:27,closed,20160316  21:52:27,112.715,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10421.6835183,4.0,-230094.3621,
376,3.72,20160316  22:11:43,20160316  22:11:43,20160316  22:11:43,112.738,,USDJPY,short,20160316  22:01:29,20160316  22:01:29,closed,20160316  22:01:29,112.725,1.0,,50000.0,50000.0,,USDJPY,IB_Live,9956.08319199,4.0,-286183.6421,
371,-24.5,20160316  22:21:50,20160316  22:21:50,20160316  22:21:50,0.75965,,AUDUSD,short,20160316  21:17:28,20160316  21:17:28,closed,20160316  21:17:28,0.76055,1.0,,25000.0,25000.0,,AUDUSD,IB_Live,9928.75927806,4.0,-267187.8372,
378,-4.2,20160316  22:37:25,20160316  22:37:25,20160316  22:37:25,112.725,,USDJPY,short,20160316  22:26:54,20160316  22:26:54,closed,20160316  22:26:54,112.73,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10398.3008647,4.0,-230068.7872,
377,-12.0,20160316  22:43:07,20160316  22:43:07,20160316  22:43:07,0.76005,,AUDUSD,long,20160316  22:21:50,20160316  22:21:50,closed,20160316  22:21:50,0.75965,1.0,,25000.0,25000.0,,AUDUSD,IB_Live,9996.9099003,4.0,-211197.0182,
379,-30.6,20160316  22:47:45,20160316  22:47:45,20160316  22:47:45,112.71,,USDJPY,short,20160316  22:43:00,20160316  22:43:00,closed,20160316  22:43:00,112.775,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10349.5691607,4.0,-230094.8567,
380,-9.5,20160316  22:47:48,20160316  22:47:48,20160316  22:47:48,0.75975,,AUDUSD,short,20160316  22:43:07,20160316  22:43:07,closed,20160316  22:43:07,0.76005,1.0,,25000.0,25000.0,,AUDUSD,IB_Live,10342.0691607,4.0,-211101.1067,
381,5.5,20160316  22:56:17,20160316  22:56:17,20160316  22:56:17,0.75945,,AUDUSD,long,20160316  22:47:48,20160316  22:47:48,closed,20160316  22:47:48,0.75975,1.0,,25000.0,25000.0,,AUDUSD,IB_Live,9888.27486618,4.0,-316790.4467,
382,-2.44,20160316  23:01:25,20160316  23:01:25,20160316  23:01:25,112.71,,USDJPY,short,20160316  22:51:38,20160316  22:51:38,closed,20160316  22:51:38,112.711,1.0,,50000.0,50000.0,,USDJPY,IB_Live,9885.83486618,4.0,-286184.2967,
384,6.8,20160316  23:27:20,20160316  23:27:20,20160316  23:27:20,112.72,,USDJPY,short,20160316  23:06:35,20160316  23:06:35,closed,20160316  23:06:35,112.7,1.0,,50000.0,50000.0,,USDJPY,IB_Live,9952.84703498,4.0,-180604.0082,
383,18.0,20160316  23:27:27,20160316  23:27:27,20160316  23:27:27,0.76025,,AUDUSD,short,20160316  22:56:17,20160316  22:56:17,closed,20160316  22:56:17,0.75945,1.0,,25000.0,25000.0,,AUDUSD,IB_Live,9972.84703498,4.0,-161597.7582,
385,-2.0,,,,0.0,,AUDUSD,long,20160316  23:27:27,20160316  23:27:27,open,20160316  23:27:27,0.76025,1.0,,0.0,25000.0,,AUDUSD,IB_Live,9970.84703498,2.0,-180604.0082,
386,-43.8,20160316  23:46:38,20160316  23:46:38,20160316  23:46:38,112.55,,USDJPY,short,20160316  23:36:44,20160316  23:36:44,closed,20160316  23:36:44,112.645,1.0,,50000.0,50000.0,,USDJPY,IB_Live,10330.0512511,4.0,-230109.7357,
121,354.843582053,20160316  23:46:32,20160316  23:46:32,20160316  23:46:32,1.11302837071,,EURUSD,short,20160314  14:38:40,20160316  23:52:51,open,20160314  14:38:40,1.1128920758,1.0,,3879000.0,3931000.0,,EURUSD,IB_Live,9866.27135429,13281.937434,-286217.2357,
387,-2.0,,,,0.0,,USDJPY,short,20160316  23:53:05,20160316  23:53:05,open,20160316  23:53:05,112.577,1.0,,0.0,50000.0,,USDJPY,IB_Live,9463.8360955,2.0,-286277.3102,
263,435.912304188,20160316  23:53:09,20160316  23:53:09,20160316  23:53:09,1.33156410834,,USDCAD,long,20160315  21:47:41,20160316  21:32:53,open,20160315  21:47:41,1.33188111111,1.0,,2215000.0,2250000.0,,USDCAD,IB_Live,10304.8453094,4067.72435634,-237346.9007,
148,217.190208641,20160316  23:52:56,20160316  23:52:56,20160316  23:52:56,0.985452735041,,USDCHF,short,20160314  16:47:52,20160316  23:56:21,open,20160314  16:47:52,0.985376302519,1.0,,5850000.0,5950000.0,,USDCHF,IB_Live,10696.5882449,27939.1076825,-286820.7062,
