permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,balance,margin_available
762,Paper,Paper,2.0,USD,IDEALPRO,762.0,,,1.0,113.43,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160316  01:32:19,,10123.4136649,1756690.48158
763,Paper,Paper,2.0,USD,IDEALPRO,763.0,,,1.0,1.33615464892,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  01:32:26,,10121.4136649,1706760.42458
764,Paper,Paper,2.0,USD,IDEALPRO,764.0,,,1.0,1.33615464892,50000.0,10000.0,14.9902301404,SLD,USD,CAD,20160316  01:37:51,,10136.403895,1756675.53358
765,Paper,Paper,2.0,USD,IDEALPRO,765.0,,,1.0,0.7454,50000.0,0.0,48.0,BOT,AUD,USD,20160316  01:41:56,,10184.403895,1793945.53358
766,Paper,Paper,2.0,USD,IDEALPRO,766.0,,,1.0,0.74645,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160316  01:47:09,,10182.403895,1756623.03358
767,Paper,Paper,2.0,USD,IDEALPRO,767.0,,,1.0,1.10956725214,50000.0,-52000.0,-2.0,SLD,EUR,USD,20160316  01:52:02,,10180.403895,1701145.53358
768,Paper,Paper,2.0,USD,IDEALPRO,768.0,,,1.0,0.987634036669,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  01:52:07,,10178.403895,1651160.56708
769,Paper,Paper,2.0,USD,IDEALPRO,769.0,,,1.0,0.74645,50000.0,0.0,-7.0,BOT,AUD,USD,20160316  01:52:23,,10171.403895,1688483.06708
770,Paper,Paper,2.0,USD,IDEALPRO,770.0,,,1.0,0.987634036669,50000.0,-50000.0,-3.72259581809,BOT,USD,CHF,20160316  01:57:02,,10167.6812992,1738467.22568
771,Paper,Paper,2.0,USD,IDEALPRO,771.0,,,1.0,113.43,50000.0,0.0,2.4,BOT,USD,JPY,20160316  01:57:05,,10170.0812992,1788376.42568
772,Paper,Paper,2.0,USD,IDEALPRO,772.0,,,1.0,1.10956725214,50000.0,-2000.0,12.137393,BOT,EUR,USD,20160316  02:02:47,,10182.2186922,1843854.78829
773,Paper,Paper,2.0,USD,IDEALPRO,773.0,,,1.0,1.10981027893,50000.0,-52000.0,-2.0,SLD,EUR,USD,20160316  02:07:25,,10180.2186922,1788363.78829
774,Paper,Paper,2.0,USD,IDEALPRO,774.0,,,1.0,1.10981027893,50000.0,-2000.0,4.9860535,BOT,EUR,USD,20160316  02:17:37,,10185.2047457,1843854.30224
775,Paper,Paper,2.0,USD,IDEALPRO,775.0,,,1.0,1.10975231842,50000.0,-52000.0,-2.0,SLD,EUR,USD,20160316  02:23:26,,10183.2047457,1788366.80224
776,Paper,Paper,2.0,USD,IDEALPRO,776.0,,,1.0,0.7458,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160316  02:23:48,,10181.2047457,1751076.80224
777,Paper,Paper,2.0,USD,IDEALPRO,777.0,,,1.0,1.10975231842,50000.0,-2000.0,-2.115921,BOT,EUR,USD,20160316  02:27:53,,10179.0888247,1806564.41816
778,Paper,Paper,2.0,USD,IDEALPRO,778.0,,,1.0,0.7458,50000.0,0.0,3.0,BOT,AUD,USD,20160316  02:28:00,,10182.0888247,1843854.41816
779,Paper,Paper,2.0,USD,IDEALPRO,779.0,,,1.0,1.10970201225,50000.0,-52000.0,-2.0,SLD,EUR,USD,20160316  02:31:20,,10180.0888247,1788369.41816
780,Paper,Paper,2.0,USD,IDEALPRO,780.0,,,1.0,0.74614,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160316  02:38:24,,10178.0888247,1751062.41816
781,Paper,Paper,2.0,USD,IDEALPRO,781.0,,,1.0,113.385,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160316  02:38:39,,10176.0888247,1701173.01816
782,Paper,Paper,2.0,USD,IDEALPRO,782.0,,,1.0,0.987842018335,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  02:41:12,,10174.0888247,1651167.80766
783,Paper,Paper,2.0,USD,IDEALPRO,783.0,,,1.0,0.987842018335,50000.0,-50000.0,21.1784520656,BOT,USD,CHF,20160316  02:46:37,,10195.2672768,1701162.49221
784,Paper,Paper,2.0,USD,IDEALPRO,784.0,,,1.0,0.988046009167,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  02:52:13,,10193.2672768,1651147.15971
785,Paper,Paper,2.0,USD,IDEALPRO,785.0,,,1.0,0.74614,50000.0,0.0,-31.5,BOT,AUD,USD,20160316  02:52:43,,10161.7672768,1688454.15971
786,Paper,Paper,2.0,USD,IDEALPRO,786.0,,,1.0,0.7454,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160316  03:08:13,,10159.7672768,1651184.15971
787,Paper,Paper,2.0,USD,IDEALPRO,787.0,,,1.0,0.7454,50000.0,0.0,13.0,BOT,AUD,USD,20160316  03:13:25,,10172.7672768,1688454.15971
788,Paper,Paper,2.0,USD,IDEALPRO,788.0,,,1.0,0.988046009167,50000.0,-50000.0,-29.6335239419,BOT,USD,CHF,20160316  03:19:11,,10143.1337529,1738459.16823
789,Paper,Paper,2.0,USD,IDEALPRO,789.0,,,1.0,0.7454,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160316  03:19:16,,10141.1337529,1701189.16823
790,Paper,Paper,2.0,USD,IDEALPRO,790.0,,,1.0,1.33698410815,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  03:19:21,,10139.1337529,1651219.87273
791,Paper,Paper,2.0,USD,IDEALPRO,791.0,,,1.0,0.988098004584,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  03:27:48,,10137.1337529,1601209.60123
792,Paper,Paper,2.0,USD,IDEALPRO,792.0,,,1.0,0.988098004584,50000.0,-50000.0,3.16198800376,BOT,USD,CHF,20160316  03:31:41,,10140.2957409,1651217.24124
793,Paper,Paper,2.0,USD,IDEALPRO,793.0,,,1.0,0.988299002292,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  03:47:08,,10138.2957409,1601189.25624
794,Paper,Paper,2.0,USD,IDEALPRO,794.0,,,1.0,1.33698410815,50000.0,10000.0,-36.2268784345,SLD,USD,CAD,20160316  03:47:26,,10102.0688625,1651186.57924
795,Paper,Paper,2.0,USD,IDEALPRO,795.0,,,1.0,0.7454,50000.0,0.0,-27.0,BOT,AUD,USD,20160316  03:52:04,,10075.0688625,1688456.57924
796,Paper,Paper,2.0,USD,IDEALPRO,796.0,,,1.0,1.33774735136,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  03:52:07,,10073.0688625,1638459.25624
797,Paper,Paper,2.0,USD,IDEALPRO,797.0,,,1.0,1.33774735136,50000.0,10000.0,-3.9674796768,SLD,USD,CAD,20160316  03:56:49,,10069.1013828,1688452.84224
798,Paper,Paper,2.0,USD,IDEALPRO,798.0,,,1.0,1.33741622523,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  04:02:59,,10067.1013828,1638476.07274
799,Paper,Paper,2.0,USD,IDEALPRO,799.0,,,1.0,0.988299002292,50000.0,-50000.0,89.1484940019,BOT,USD,CHF,20160316  04:12:30,,10156.2498768,1688493.88525
800,Paper,Paper,2.0,USD,IDEALPRO,800.0,,,1.0,1.33741622523,50000.0,10000.0,24.7653368451,SLD,USD,CAD,20160316  04:17:06,,10181.0152136,1738446.36425
801,Paper,Paper,2.0,USD,IDEALPRO,801.0,,,1.0,113.385,50000.0,0.0,132.2,BOT,USD,JPY,20160316  04:27:35,,10313.2152136,1788335.76425
802,Paper,Paper,2.0,USD,IDEALPRO,802.0,,,1.0,113.655,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160316  04:31:55,,10311.2152136,1738327.56425
803,Paper,Paper,2.0,USD,IDEALPRO,803.0,,,1.0,0.988774501146,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  04:37:20,,10309.2152136,1688261.62175
804,Paper,Paper,2.0,USD,IDEALPRO,804.0,,,1.0,1.33744437087,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  04:37:37,,10307.2152136,1638281.11525
805,Paper,Paper,2.0,USD,IDEALPRO,805.0,,,1.0,1.33744437087,50000.0,10000.0,10.8691394119,SLD,USD,CAD,20160316  04:42:21,,10318.084353,1688248.54225
806,Paper,Paper,2.0,USD,IDEALPRO,806.0,,,1.0,0.988774501146,50000.0,-50000.0,32.1869970009,BOT,USD,CHF,20160316  04:47:01,,10350.27135,1738290.41975
807,Paper,Paper,2.0,USD,IDEALPRO,807.0,,,1.0,113.655,50000.0,0.0,-4.2,BOT,USD,JPY,20160316  04:47:03,,10346.07135,1788298.61975
808,Paper,Paper,2.0,USD,IDEALPRO,808.0,,,1.0,113.645,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160316  04:52:25,,10344.07135,1738294.81975
809,Paper,Paper,2.0,USD,IDEALPRO,809.0,,,1.0,1.33628239515,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  04:52:31,,10342.07135,1688366.63125
810,Paper,Paper,2.0,USD,IDEALPRO,810.0,,,1.0,0.988937250573,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  04:56:28,,10340.07135,1638308.28025
811,Paper,Paper,2.0,USD,IDEALPRO,811.0,,,1.0,1.33628239515,50000.0,10000.0,34.7121067555,SLD,USD,CAD,20160316  05:13:02,,10374.7834568,1688208.44125
812,Paper,Paper,2.0,USD,IDEALPRO,812.0,,,1.0,1.33558873252,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  05:18:04,,10372.7834568,1638302.67475
813,Paper,Paper,2.0,USD,IDEALPRO,813.0,,,1.0,0.988937250573,50000.0,-50000.0,-26.6597514995,BOT,USD,CHF,20160316  05:23:25,,10346.1237053,1688352.789
814,Paper,Paper,2.0,USD,IDEALPRO,814.0,,,1.0,1.10970201225,50000.0,-2000.0,-27.1006125,BOT,EUR,USD,20160316  05:27:51,,10319.0230928,1743837.88961
815,Paper,Paper,2.0,USD,IDEALPRO,815.0,,,1.0,113.645,50000.0,0.0,-17.4,BOT,USD,JPY,20160316  05:27:57,,10301.6230928,1793841.68961
816,Paper,Paper,2.0,USD,IDEALPRO,816.0,,,1.0,0.74681,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160316  05:28:04,,10299.6230928,1756501.18961
817,Paper,Paper,2.0,USD,IDEALPRO,817.0,,,1.0,1.33558873252,50000.0,10000.0,-9.8950657276,SLD,USD,CAD,20160316  05:28:08,,10289.7280271,1806420.03561
818,Paper,Paper,2.0,USD,IDEALPRO,818.0,,,1.0,0.988793625287,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  05:33:09,,10287.7280271,1756384.45911
819,Paper,Paper,2.0,USD,IDEALPRO,819.0,,,1.0,1.41215,50000.0,50000.0,-2.0,BOT,GBP,USD,20160316  05:37:06,,10285.7280271,1685776.95911
820,Paper,Paper,2.0,USD,IDEALPRO,820.0,,,1.0,0.988793625287,50000.0,-50000.0,-16.8603757751,BOT,USD,CHF,20160316  05:37:16,,10268.8676513,1735819.80449
821,Paper,Paper,2.0,USD,IDEALPRO,821.0,,,1.0,1.33676478875,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  05:41:40,,10266.8676513,1685856.11449
822,Paper,Paper,2.0,USD,IDEALPRO,822.0,,,1.0,0.988596812643,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  05:46:31,,10264.8676513,1635833.19049
823,Paper,Paper,2.0,USD,IDEALPRO,823.0,,,1.0,113.6,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160316  05:51:52,,10262.8676513,1585849.19049
824,Paper,Paper,2.0,USD,IDEALPRO,824.0,,,1.0,1.33676478875,50000.0,10000.0,-8.9213444125,SLD,USD,CAD,20160316  05:52:02,,10253.9463069,1635811.01199
825,Paper,Paper,2.0,USD,IDEALPRO,825.0,,,1.0,1.33679413146,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  05:56:39,,10251.9463069,1585854.79599
826,Paper,Paper,2.0,USD,IDEALPRO,826.0,,,1.0,0.74681,50000.0,0.0,-12.5,BOT,AUD,USD,20160316  06:08:38,,10239.4463069,1623195.29599
827,Paper,Paper,2.0,USD,IDEALPRO,827.0,,,1.0,0.988596812643,50000.0,-50000.0,-6.89968786223,BOT,USD,CHF,20160316  06:12:57,,10232.546619,1673228.18068
828,Paper,Paper,2.0,USD,IDEALPRO,828.0,,,1.0,0.988523406322,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  06:18:13,,10230.546619,1623202.72618
829,Paper,Paper,2.0,USD,IDEALPRO,829.0,,,1.0,113.6,50000.0,0.0,-13.0,BOT,USD,JPY,20160316  06:18:17,,10217.546619,1673186.72618
830,Paper,Paper,2.0,USD,IDEALPRO,830.0,,,1.0,1.33679413146,50000.0,10000.0,-30.2468073398,SLD,USD,CAD,20160316  06:18:26,,10187.2998117,1723170.96968
831,Paper,Paper,2.0,USD,IDEALPRO,831.0,,,1.0,1.41215,50000.0,0.0,125.5,SLD,GBP,USD,20160316  06:23:40,,10312.7998117,1793650.96968
832,Paper,Paper,2.0,USD,IDEALPRO,832.0,,,1.0,113.605,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160316  06:23:45,,10310.7998117,1743664.76968
833,Paper,Paper,2.0,USD,IDEALPRO,833.0,,,1.0,0.74595,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160316  06:23:50,,10308.7998117,1706367.26968
834,Paper,Paper,2.0,USD,IDEALPRO,834.0,,,1.0,0.988523406322,50000.0,-50000.0,4.40690604358,BOT,USD,CHF,20160316  06:28:55,,10313.2067177,1756396.43927
835,Paper,Paper,2.0,USD,IDEALPRO,835.0,,,1.0,113.605,50000.0,0.0,-13.0,BOT,USD,JPY,20160316  06:28:59,,10300.2067177,1806382.63927
836,Paper,Paper,2.0,USD,IDEALPRO,836.0,,,1.0,1.33734068858,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  06:29:03,,10298.2067177,1756402.13277
837,Paper,Paper,2.0,USD,IDEALPRO,837.0,,,1.0,0.988686703161,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  06:36:53,,10296.2067177,1706356.43427
838,Paper,Paper,2.0,USD,IDEALPRO,838.0,,,1.0,113.59,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160316  06:36:57,,10294.2067177,1656376.83427
839,Paper,Paper,2.0,USD,IDEALPRO,839.0,,,1.0,1.33734068858,50000.0,10000.0,27.5480322346,SLD,USD,CAD,20160316  06:43:03,,10321.7547499,1706323.70777
840,Paper,Paper,2.0,USD,IDEALPRO,840.0,,,1.0,113.59,50000.0,0.0,6.8,BOT,USD,JPY,20160316  06:46:53,,10328.5547499,1756303.30777
841,Paper,Paper,2.0,USD,IDEALPRO,841.0,,,1.0,1.33651511476,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  06:46:58,,10326.5547499,1706363.90827
842,Paper,Paper,2.0,USD,IDEALPRO,842.0,,,1.0,0.988686703161,50000.0,-50000.0,8.79495302179,BOT,USD,CHF,20160316  06:52:00,,10335.3497029,1756401.34232
843,Paper,Paper,2.0,USD,IDEALPRO,843.0,,,1.0,1.33651511476,50000.0,10000.0,22.8553385812,SLD,USD,CAD,20160316  06:52:07,,10358.2050415,1806322.05682
844,Paper,Paper,2.0,USD,IDEALPRO,844.0,,,1.0,1.10869046201,50000.0,-52000.0,-2.0,SLD,EUR,USD,20160316  06:57:15,,10356.2050415,1750889.55682
845,Paper,Paper,2.0,USD,IDEALPRO,845.0,,,1.0,0.98874335158,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  06:57:21,,10354.2050415,1700846.38882
846,Paper,Paper,2.0,USD,IDEALPRO,846.0,,,1.0,113.6,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160316  06:57:25,,10352.2050415,1650862.38882
847,Paper,Paper,2.0,USD,IDEALPRO,847.0,,,1.0,0.98874335158,50000.0,-50000.0,-14.3160234638,BOT,USD,CHF,20160316  07:05:07,,10337.889018,1700902.68984
848,Paper,Paper,2.0,USD,IDEALPRO,848.0,,,1.0,1.33658585246,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  07:13:02,,10335.889018,1650953.94784
849,Paper,Paper,2.0,USD,IDEALPRO,849.0,,,1.0,0.98869667579,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  07:18:37,,10333.889018,1600918.37134
850,Paper,Paper,2.0,USD,IDEALPRO,850.0,,,1.0,113.6,50000.0,0.0,-17.4,BOT,USD,JPY,20160316  07:18:42,,10316.489018,1650902.37134
851,Paper,Paper,2.0,USD,IDEALPRO,851.0,,,1.0,0.98869667579,50000.0,-50000.0,3.2292382681,BOT,USD,CHF,20160316  07:29:40,,10319.7182563,1700940.3101
852,Paper,Paper,2.0,USD,IDEALPRO,852.0,,,1.0,113.525,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160316  07:29:45,,10317.7182563,1650989.3101
853,Paper,Paper,2.0,USD,IDEALPRO,853.0,,,1.0,0.74595,50000.0,0.0,-12.0,BOT,AUD,USD,20160316  07:29:48,,10305.7182563,1688286.8101
854,Paper,Paper,2.0,USD,IDEALPRO,854.0,,,1.0,1.33658585246,50000.0,10000.0,-10.0026935698,SLD,USD,CAD,20160316  07:29:52,,10295.7155627,1738243.0261
855,Paper,Paper,2.0,USD,IDEALPRO,855.0,,,1.0,0.988848337895,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  07:38:57,,10293.7155627,1688189.7361
856,Paper,Paper,2.0,USD,IDEALPRO,856.0,,,1.0,113.525,50000.0,0.0,-17.4,BOT,USD,JPY,20160316  07:39:04,,10276.3155627,1738140.7361
857,Paper,Paper,2.0,USD,IDEALPRO,857.0,,,1.0,0.74505,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160316  07:39:07,,10274.3155627,1700888.2361
858,Paper,Paper,2.0,USD,IDEALPRO,858.0,,,1.0,1.33709764208,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  07:39:10,,10272.3155627,1650917.0721
859,Paper,Paper,2.0,USD,IDEALPRO,859.0,,,1.0,125.93,50000.0,0.0,75.0,SLD,EUR,JPY,20160316  07:41:57,,10347.3155627,1706249.2721
860,Paper,Paper,2.0,USD,IDEALPRO,860.0,,,1.0,113.485,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160316  07:42:03,,10345.3155627,1656315.8721
861,Paper,Paper,2.0,USD,IDEALPRO,861.0,,,1.0,0.988848337895,50000.0,-50000.0,-24.6903808659,BOT,USD,CHF,20160316  07:47:27,,10320.6251818,1706361.48648
862,Paper,Paper,2.0,USD,IDEALPRO,862.0,,,1.0,1.33709764208,50000.0,10000.0,10.9913845296,SLD,USD,CAD,20160316  07:47:32,,10331.6165663,1756315.83398
863,Paper,Paper,2.0,USD,IDEALPRO,863.0,,,1.0,0.988524168947,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  07:52:23,,10329.6165663,1706303.03198
864,Paper,Paper,2.0,USD,IDEALPRO,864.0,,,1.0,113.485,50000.0,0.0,0.199999999998,BOT,USD,JPY,20160316  07:52:35,,10329.8165663,1756236.43198
865,Paper,Paper,2.0,USD,IDEALPRO,865.0,,,1.0,0.74505,50000.0,0.0,5.5,BOT,AUD,USD,20160316  07:52:40,,10335.3165663,1793488.93198
866,Paper,Paper,2.0,USD,IDEALPRO,866.0,,,1.0,0.745,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160316  07:56:50,,10333.3165663,1756238.93198
867,Paper,Paper,2.0,USD,IDEALPRO,867.0,,,1.0,113.54,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160316  08:02:42,,10331.3165663,1706281.33198
868,Paper,Paper,2.0,USD,IDEALPRO,868.0,,,1.0,1.10869046201,50000.0,-2000.0,32.4768995,BOT,EUR,USD,20160316  08:08:34,,10363.7934658,1761715.85508
869,Paper,Paper,2.0,USD,IDEALPRO,869.0,,,1.0,0.988524168947,50000.0,-50000.0,-18.4061904077,BOT,USD,CHF,20160316  08:08:45,,10345.3872754,1811745.06327
870,Paper,Paper,2.0,USD,IDEALPRO,870.0,,,1.0,113.54,50000.0,0.0,13.4,BOT,USD,JPY,20160316  08:08:48,,10358.7872754,1861702.66327
871,Paper,Paper,2.0,USD,IDEALPRO,871.0,,,1.0,1.33776627368,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  08:08:56,,10356.7872754,1811705.34027
872,Paper,Paper,2.0,USD,IDEALPRO,872.0,,,1.0,0.988362084474,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  08:12:12,,10354.7872754,1761692.53827
873,Paper,Paper,2.0,USD,IDEALPRO,873.0,,,1.0,1.33776627368,50000.0,10000.0,7.9506474216,SLD,USD,CAD,20160316  08:12:19,,10362.7379228,1811674.91327
874,Paper,Paper,2.0,USD,IDEALPRO,874.0,,,1.0,1.33841937895,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  08:18:05,,10360.7379228,1761653.29977
875,Paper,Paper,2.0,USD,IDEALPRO,875.0,,,1.0,0.988362084474,50000.0,-50000.0,-32.9775952291,BOT,USD,CHF,20160316  08:22:31,,10327.7603276,1811674.30487
876,Paper,Paper,2.0,USD,IDEALPRO,876.0,,,1.0,113.575,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160316  08:22:34,,10325.7603276,1761701.30487
877,Paper,Paper,2.0,USD,IDEALPRO,877.0,,,1.0,1.33841937895,50000.0,10000.0,21.1461913615,SLD,USD,CAD,20160316  08:22:39,,10346.906519,1811694.89087
878,Paper,Paper,2.0,USD,IDEALPRO,878.0,,,1.0,1.33819489649,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  08:27:49,,10344.906519,1761688.22537
879,Paper,Paper,2.0,USD,IDEALPRO,879.0,,,1.0,113.575,50000.0,0.0,70.6,BOT,USD,JPY,20160316  08:31:59,,10415.506519,1811661.22537
880,Paper,Paper,2.0,USD,IDEALPRO,880.0,,,1.0,113.66,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160316  08:37:00,,10413.506519,1761650.82537
881,Paper,Paper,2.0,USD,IDEALPRO,881.0,,,1.0,1.33819489649,50000.0,10000.0,-35.8237181687,SLD,USD,CAD,20160316  08:37:04,,10377.6828008,1811692.99237
882,Paper,Paper,2.0,USD,IDEALPRO,882.0,,,1.0,1.10783424854,50000.0,-52000.0,-2.0,SLD,EUR,USD,20160316  08:42:47,,10375.6828008,1756302.99237
883,Paper,Paper,2.0,USD,IDEALPRO,883.0,,,1.0,113.66,50000.0,0.0,11.2,BOT,USD,JPY,20160316  08:42:53,,10386.8828008,1806313.39237
884,Paper,Paper,2.0,USD,IDEALPRO,884.0,,,1.0,1.33957414941,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  08:42:57,,10384.8828008,1756243.19787
885,Paper,Paper,2.0,USD,IDEALPRO,885.0,,,1.0,0.988981042237,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  08:47:04,,10382.8828008,1706159.54187
886,Paper,Paper,2.0,USD,IDEALPRO,886.0,,,1.0,113.645,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160316  08:47:08,,10380.8828008,1656155.74187
887,Paper,Paper,2.0,USD,IDEALPRO,887.0,,,1.0,0.988981042237,50000.0,-50000.0,34.3864523854,BOT,USD,CHF,20160316  08:52:04,,10415.2692532,1706208.07242
888,Paper,Paper,2.0,USD,IDEALPRO,888.0,,,1.0,113.645,50000.0,0.0,-4.2,BOT,USD,JPY,20160316  08:52:07,,10411.0692532,1756211.87242
889,Paper,Paper,2.0,USD,IDEALPRO,889.0,,,1.0,0.989290521119,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  08:57:21,,10409.0692532,1706128.21642
890,Paper,Paper,2.0,USD,IDEALPRO,890.0,,,1.0,113.67,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160316  08:57:24,,10407.0692532,1656113.41642
891,Paper,Paper,2.0,USD,IDEALPRO,891.0,,,1.0,1.33957414941,50000.0,10000.0,53.0889634517,SLD,USD,CAD,20160316  08:57:28,,10460.1582167,1706118.21342
892,Paper,Paper,2.0,USD,IDEALPRO,892.0,,,1.0,113.67,50000.0,0.0,-37.2,BOT,USD,JPY,20160316  09:03:07,,10422.9582167,1756133.01342
893,Paper,Paper,2.0,USD,IDEALPRO,893.0,,,1.0,0.745,50000.0,0.0,-92.0,BOT,AUD,USD,20160316  09:03:10,,10330.9582167,1793383.01342
894,Paper,Paper,2.0,USD,IDEALPRO,894.0,,,1.0,1.3373040249,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  09:03:16,,10328.9582167,1743424.92892
895,Paper,Paper,2.0,USD,IDEALPRO,895.0,,,1.0,0.989290521119,50000.0,-50000.0,23.7847261674,BOT,USD,CHF,20160316  09:08:16,,10352.7429429,1793492.92219
896,Paper,Paper,2.0,USD,IDEALPRO,896.0,,,1.0,113.62,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160316  09:08:20,,10350.7429429,1743500.12219
897,Paper,Paper,2.0,USD,IDEALPRO,897.0,,,1.0,1.3373040249,50000.0,10000.0,29.914910513,SLD,USD,CAD,20160316  09:08:25,,10380.6578534,1793443.25869
898,Paper,Paper,2.0,USD,IDEALPRO,898.0,,,1.0,0.989970260559,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  09:12:52,,10378.6578534,1743306.46219
899,Paper,Paper,2.0,USD,IDEALPRO,899.0,,,1.0,113.62,50000.0,0.0,31.0,BOT,USD,JPY,20160316  09:12:57,,10409.6578534,1793299.26219
900,Paper,Paper,2.0,USD,IDEALPRO,900.0,,,1.0,1.10783424854,50000.0,-2000.0,-58.712427,BOT,EUR,USD,20160316  09:17:44,,10350.9454264,1848690.97462
901,Paper,Paper,2.0,USD,IDEALPRO,901.0,,,1.0,0.74205,50000.0,-50000.0,-2.0,SLD,AUD,USD,20160316  09:17:53,,10348.9454264,1811588.47462
902,Paper,Paper,2.0,USD,IDEALPRO,902.0,,,1.0,1.10703208648,50000.0,-52000.0,-2.0,SLD,EUR,USD,20160316  09:22:54,,10346.9454264,1756238.47462
903,Paper,Paper,2.0,USD,IDEALPRO,903.0,,,1.0,1.10703208648,50000.0,-2000.0,1.39567600001,BOT,EUR,USD,20160316  09:29:05,,10348.3411024,1811590.07894
904,Paper,Paper,2.0,USD,IDEALPRO,904.0,,,1.0,0.989970260559,50000.0,-50000.0,7.09661310901,BOT,USD,CHF,20160316  09:29:10,,10355.4377155,1861692.47383
905,Paper,Paper,2.0,USD,IDEALPRO,905.0,,,1.0,0.74205,50000.0,0.0,43.0,BOT,AUD,USD,20160316  09:29:15,,10398.4377155,1898794.97383
906,Paper,Paper,2.0,USD,IDEALPRO,906.0,,,1.0,0.98996013028,50000.0,-100000.0,-2.0,SLD,USD,CHF,20160316  09:32:23,,10396.4377155,1848693.60433
907,Paper,Paper,2.0,USD,IDEALPRO,907.0,,,1.0,113.7,50000.0,-50000.0,-2.0,SLD,USD,JPY,20160316  09:32:26,,10394.4377155,1798665.60433
908,Paper,Paper,2.0,USD,IDEALPRO,908.0,,,1.0,1.33700900415,50000.0,60000.0,-2.0,BOT,USD,CAD,20160316  09:32:33,,10392.4377155,1748703.78283
909,Paper,Paper,2.0,USD,IDEALPRO,909.0,,,1.0,113.7,50000.0,0.0,0.199999999998,BOT,USD,JPY,20160316  09:37:10,,10392.6377155,1798731.78283
910,Paper,Paper,2.0,USD,IDEALPRO,910.0,,,1.0,1.33700900415,50000.0,10000.0,13.2844850855,SLD,USD,CAD,20160316  09:37:16,,10405.9222006,1848680.52483
911,Paper,Paper,2.0,USD,IDEALPRO,911.0,,,1.0,1.10623200333,50000.0,-52000.0,-2.0,SLD,EUR,USD,20160316  09:42:27,,10403.9222006,1793370.52483
