,AC,AD,AEX,BO,BP,C,CC,CD,CGB,CL,CT,CU,DX,EBL,EBM,EBS,ED,EMD,ES,FCH,FC,FDX,FEI,FFI,FLG,FSS,FV,GC,HCM,HG,HIC,HO,JY,KC,KW,LB,LCO,LC,LGO,LH,LRC,LSU,MEM,MFX,MP,MW,NE,NG,NIY,NQ,O,OJ,PA,PL,RB,RR,RS,S,SB,SF,SI,SIN,SJB,SM,SMI,SSG,STW,SXE,TF,TU,TY,US,VX,W,YA,YB,YM,YT2,YT3
SXE,0.291413217492,-0.27592085693,0.954383966638,0.0150908369807,0.391057479295,0.194124545943,0.0506759364551,0.126873997362,-0.199823745258,0.0151003147083,0.46008329857,-0.323205068632,0.224131765636,0.160666809102,0.0994059212235,0.147662740485,0.184933263743,0.551860631138,0.578813127684,0.967605038426,0.14977269383,0.965001506518,0.58981674885,0.825365234982,-0.277904925847,-0.124700785982,-0.0565525522679,-0.244964678007,0.0487376717439,0.391511648678,0.229914082933,0.0750376755995,-0.356531413727,0.210260642676,0.201378021763,0.463868418894,0.0420923779904,0.0406924364182,0.2747037403,-0.2054526551,0.161878497661,0.0805172283248,0.375157003083,0.892889317507,0.155863578531,0.138177043126,-0.447880484383,-0.45894499696,0.440299917171,0.714149710802,0.258618027646,-0.371148936998,-0.0850825330523,0.0771477415665,-0.0798401443154,-0.281727406227,0.232843383535,0.18165511434,0.065715147658,-0.253918341162,0.218052952419,0.287031730554,0.240585321383,0.327905678252,0.747690469341,0.0703049896165,-0.0718794128509,1.0,0.631488334304,0.0281174870788,-0.116964039922,-0.26408955198,-0.457501253412,0.193622367298,0.100058556539,0.166638298775,0.563372198905,0.258538467323,0.274821438002
TF,0.279679854942,-0.171327064621,0.678124272051,0.222612865951,0.0516455549767,0.231178314416,0.271821644911,0.00415156967215,-0.352956902358,-0.00398038542139,0.183597850752,-0.205981611122,0.225864542012,0.0177107081481,-0.063855040987,0.115530909323,-0.00552177446044,0.940336020308,0.893432275101,0.60460781054,0.099065552135,0.661943643053,0.313765839337,0.506735232798,-0.246087280883,0.0974969635626,-0.188708451233,-0.195881654822,0.11252871124,0.163233145558,0.326899243772,-0.0431214243314,-0.314065882848,0.350131236968,0.0450961071675,0.325487191288,-0.0412191247977,-0.00441352959646,0.0993016648847,-0.0495595678135,0.203838950172,-0.0378489998765,0.59050533056,0.575693431521,0.367393906543,0.0918012254327,-0.262677024413,-0.0996307403587,0.521303535451,0.93238350644,0.27328531574,-0.248716174815,-0.0402394681767,0.0372038130912,-0.205320696976,-0.0119501943874,0.288737037489,0.260851242307,-0.0513456519298,-0.258885265495,0.0307918338858,0.182804584326,0.321235694622,0.170379636946,0.519032177183,-0.0780457337272,-0.0320192622709,0.631488334304,1.0,-0.103750164144,-0.25920696794,-0.348840652049,-0.804842783915,0.0307722912484,-0.280752521773,0.220950503777,0.845406362092,0.464298862643,0.544011107898
TU,-0.67457673438,0.200934632186,-0.0192283027155,-0.0907039605366,-0.368014118778,-0.426546895672,-0.0844593386602,-0.0257909463893,0.808428775976,-0.234013835395,-0.104993246046,0.110859038119,-0.17402849702,0.59893742264,0.530712831821,0.191654874789,0.949192865281,-0.00332295831214,-0.0422385361005,0.104526985373,0.269145775247,0.0954429086667,0.350865888783,-0.0467141446502,0.469077700322,0.389378615159,0.966523422897,-0.294339980261,0.167074994868,-0.112989209614,0.197936489523,-0.370348943966,0.168859356577,0.00814375030439,-0.0549302467884,0.242897112556,-0.184132738244,0.271057341375,-0.327540621919,0.185318970459,0.00980381898901,0.0722930416951,0.0306544329815,-0.196949195729,-0.18357946215,-0.0318747444151,0.0152417715841,0.110834798143,-0.189610217501,-0.0312829920316,-0.14943308892,0.084704047287,-0.0187044483846,-0.140068358204,-0.349377833283,-0.411623300629,-0.121923892245,-0.0822246143552,0.0171961052862,0.0213968292674,-0.148827583381,0.232153971904,-0.096366403531,-0.0303521154995,0.0880703503041,-0.0457116801529,-0.0626142016531,0.0281174870788,-0.103750164144,1.0,0.92586608339,0.836910337844,-0.0435461111841,-0.0745598949332,0.222524664651,0.14244263141,-0.0975667367737,-0.00822657384759,-0.135588027294
TY,-0.604435215106,0.281228690523,-0.114220158221,-0.10133335438,-0.457550103173,-0.355153397173,-0.0941650855853,-0.0547005257397,0.858235753094,-0.220811809272,-0.140022829089,0.157663669503,-0.231566007493,0.622335735501,0.495557077996,0.153405851375,0.852720318041,-0.163988294611,-0.240997534968,-0.030719437186,0.128124388781,-0.061178227552,0.227251635341,-0.0432827377308,0.573775245572,0.404416756823,0.989140541261,-0.167439161442,0.112096907394,-0.156860653852,0.100162764877,-0.261032973074,0.351439129365,0.0202723801719,0.0304546264069,0.110811012532,-0.126004565872,0.16844611189,-0.206760647688,0.23060922899,0.0839670111166,0.0624402870895,-0.0706930771885,-0.304365832101,-0.24288064645,0.0221894178867,0.123025781925,0.144759198784,-0.385082460223,-0.232424684854,-0.0554062782448,0.085365983818,0.0189958536533,-0.0521008126049,-0.155648724462,-0.27124398349,-0.0962748261563,-0.0410430422656,0.00741343837103,0.0730740411494,-0.0288129323143,0.0291264841085,-0.0486047939774,-0.0205206765541,0.0543403730524,-0.0342587998021,-0.0197157225743,-0.116964039922,-0.25920696794,0.92586608339,1.0,0.966750181485,0.154460053773,0.0265937387488,0.133986422179,0.00898005944202,-0.297762894355,-0.12577642349,-0.154950401863
US,-0.571160832248,0.314895047737,-0.242142955528,-0.0583330104511,-0.473857484925,-0.374910133887,-0.123309112262,-0.123548389277,0.885027105864,-0.18624703185,-0.208848321062,0.145473805469,-0.239454093792,0.638402941509,0.492042544489,0.0886363961143,0.727703549205,-0.263018795862,-0.351884525386,-0.173184090688,0.0559294204111,-0.219215569708,0.0732805066104,-0.138735855171,0.652402231146,0.394563011123,0.932521133247,-0.0817871098376,0.0462465315508,-0.202745851489,-0.00223156667372,-0.185724574268,0.443451595092,-0.0313934757153,0.0188005964757,-0.0433942049845,-0.0925937629451,0.120936980521,-0.173992387625,0.278165233757,0.0912429795296,-0.0255761859874,-0.141667442771,-0.407745917627,-0.28149384703,0.0166621578707,0.21232429526,0.224099092248,-0.484895275958,-0.347334502394,-0.111958776514,0.160899334635,0.0603978545917,-0.00732069614628,-0.0637412181453,-0.154669255946,-0.0802350051233,-0.0261797855294,-0.0735952042902,0.0406806646322,-0.0196673859389,-0.138099844231,-0.12305095976,-0.0518985259173,-0.106467973163,-0.148216924778,-0.0734435277465,-0.26408955198,-0.348840652049,0.836910337844,0.966750181485,1.0,0.26461423601,0.016181608983,-0.0188420967999,-0.082307722885,-0.409146354239,-0.205007717398,-0.211180820012
VX,-0.251740307193,0.198000918041,-0.453377921067,-0.22211674938,-0.073869927435,-0.310756718612,-0.0560179932409,-0.0341971333384,0.26410656124,-0.112615206773,-0.206038605139,0.159956758022,-0.252444708692,-0.0626057204525,-0.0209783669933,-0.123823423854,-0.0917061434026,-0.888733317467,-0.915283594195,-0.427748503751,-0.130406638591,-0.445330951984,-0.204754251596,-0.264188597713,0.102766121572,-0.120578527546,0.0588622094006,0.170017018127,-0.0907465819922,-0.0191733741273,-0.250774148309,0.0732194390116,0.449680845359,-0.375993059735,-0.103073249675,-0.497071579817,-0.0736504213205,-0.0893752841982,0.053455717205,0.0265232541912,-0.284988631638,-0.0422114228893,-0.648853090382,-0.475563361611,-0.464004834987,-0.173121789821,0.364536394661,-0.0308032597994,-0.678915375752,-0.831063127669,-0.310139695394,-0.00266038104918,0.066738206335,-0.00884099387059,0.26111873872,-0.0927665075943,-0.248905383798,-0.400458100047,-0.00937624328126,0.211062055646,0.0563086363414,-0.317337552659,-0.262478926217,-0.310290523605,-0.332881690073,0.103370700588,0.19202292344,-0.457501253412,-0.804842783915,-0.0435461111841,0.154460053773,0.26461423601,1.0,-0.119778907012,0.0396451354318,-0.393260210598,-0.90090654711,-0.558848780005,-0.490968472856
W,0.575232768086,0.0299166484257,0.300267583389,0.0233248719187,0.174774887046,0.691380108021,-0.243958258393,0.405649406141,-0.0127390413766,0.167315619413,0.460680493875,0.164570128851,-0.2385561545,0.109512014145,0.212556206031,0.468617296599,-0.0149130352973,0.101539487239,0.106453669195,0.201396659864,-0.0267899430279,0.186821223864,0.210076387367,0.188695054482,0.274531596967,0.172438321569,-0.0107558976611,0.169070635425,0.022622384624,0.247133300275,-0.0111700080762,0.206410927134,0.312045528574,0.22134239639,0.956200848632,0.245881804023,0.246349550197,0.0077024181358,0.223759127248,0.394832844183,0.0551614159068,0.326017129699,0.247224030493,0.251470719868,0.119293337095,0.877378593564,-0.0920896294053,-0.200870814304,-0.162810006524,0.0302618280018,0.73023095494,-0.123905419481,0.105368153431,0.149369244588,0.187631820165,0.267456994724,0.0105785293538,0.449129232691,0.31974837241,0.286696002246,0.522185408466,0.250772474258,0.477166502379,0.423174612331,0.25443197721,0.171979255591,-0.0760704040297,0.193622367298,0.0307722912484,-0.0745598949332,0.0265937387488,0.016181608983,-0.119778907012,1.0,-0.0157578874946,0.0735908446152,0.141227379404,0.202902152726,0.29339432299
YA,-0.0172548365228,0.349575275899,0.077638774148,0.023133036206,0.140276030113,0.0321698789161,-0.0939407910623,0.47855718668,-0.0568875097066,0.214500975486,0.169382387082,0.347390256048,-0.293939262761,0.08679236419,0.234866109828,0.157222212386,0.265914982437,-0.143088277375,-0.04306071826,0.120994714617,0.487473845298,0.100328328306,0.18161598227,0.0942483813882,-0.0219415975289,-0.101138334069,0.171958835532,-0.121078523429,0.491780829454,0.141502176274,0.471297628495,0.0366483871348,-0.329734353679,0.199707183622,-0.0724531584699,0.506678937141,0.1665526408,0.338737280922,-0.0592674567176,0.0636357305097,0.185185299887,0.465074892355,0.133955618226,0.0472973098912,0.136784841799,-0.0921908117089,0.123722562734,-0.0381040976552,0.304074848657,-0.12952369491,0.0155790876081,0.0837076453813,0.00313717679757,-0.0415626449534,-0.0442322292907,-0.284077046642,-0.126233646491,0.0710726700899,0.407394345849,0.274956420337,0.0616617597371,0.651877795609,0.0778649384196,0.168571697765,0.214708722437,0.554625165687,0.263794737969,0.100058556539,-0.280752521773,0.222524664651,0.133986422179,-0.0188420967999,0.0396451354318,-0.0157578874946,1.0,-0.0863245859113,-0.0116750494848,-0.238054461259,-0.335950628875
YB,-0.0530862369126,-0.683828374263,0.0443975525714,0.127502222025,-0.071877184987,0.00211949463774,-0.403372233164,-0.0989696328333,0.0302661738222,-0.123872414693,-0.0650334524696,-0.0118185226671,0.0287628673413,0.0401109780595,0.138589673314,0.480787471319,0.218745885693,0.165291106816,0.191347463028,0.0127339210744,0.0752330926879,0.242549398804,0.253724341303,0.0496629765385,0.202894060508,0.556609965499,0.0530295644488,0.242235819015,-0.469893864641,-0.00644054676394,-0.423080209837,-0.246480567119,0.0707634721146,0.30462267811,0.0877400303826,0.281095978832,-0.114202508065,0.172716234386,-0.194711129317,-0.252692236799,0.132141344707,0.023266044763,-0.0823026569917,0.0791793904424,0.0632456839508,0.146155899357,-0.416508010212,-0.208405733391,-0.0599005765466,0.193080813169,0.0912581643167,-0.0222818471389,-0.0232935863953,0.156435022311,-0.166838812738,-0.138330561103,0.129317977406,0.00329553383383,0.0273812969993,0.00250769459307,0.161074459661,0.0598674353243,0.236580946233,-0.0176558876675,-0.00607464927163,-0.192061109428,-0.284006831156,0.166638298775,0.220950503777,0.14244263141,0.00898005944202,-0.082307722885,-0.393260210598,0.0735908446152,-0.0863245859113,1.0,0.244518834185,0.920437737421,0.654888198599
YM,0.442713573188,-0.0403510133972,0.615681369518,0.288378309158,0.288817493359,0.430568853452,0.0859327513239,0.293602016419,-0.421466616011,0.290941298334,0.191638462283,-0.0836707091353,0.0647383803499,-0.0361467461257,-0.0252239711143,0.0889609638339,-0.0173576702741,0.920450870154,0.976210854693,0.506264482982,0.0186898056165,0.555401212408,0.199137944397,0.379031871046,-0.170587424281,0.0471015003752,-0.21189760146,-0.179340898355,0.228651480105,0.233854379697,0.382548008591,0.115421236872,-0.346400417649,0.337492171551,0.141396614522,0.465386454294,0.237516455378,-0.095662840999,0.0762363029987,0.0627124499766,0.19169706039,0.055062446451,0.766620586062,0.604858866795,0.477340012867,0.178523658235,-0.212693845016,-0.0760545623982,0.669875536241,0.889467318595,0.361235173098,-0.188890126739,-0.0742935391047,0.0107484210138,-0.114283917482,0.050021684616,0.275482181581,0.430243761237,0.0435359202872,-0.136476317783,0.0330070705865,0.362618529359,0.20219056886,0.350725166564,0.475301189558,-0.106958257659,0.0348892696899,0.563372198905,0.845406362092,-0.0975667367737,-0.297762894355,-0.409146354239,-0.90090654711,0.141227379404,-0.0116750494848,0.244518834185,1.0,0.42895826057,0.451395559521
YT2,0.167497846646,-0.625178107524,0.194036478558,0.205612212682,-0.140169519834,0.201878247857,-0.303097688211,-0.0635833119537,-0.0633540437518,-0.0265242585513,0.0311080159728,-0.0274901970855,0.0631828770739,0.00273356998578,0.071629175343,0.47608523432,0.116146591098,0.378808992736,0.383094403963,0.115608552977,0.0824269351991,0.345723890985,0.260200716709,0.207328223716,0.142611186328,0.576705199946,-0.0793357859948,0.348811397618,-0.433474428809,0.0200042768057,-0.347539050635,-0.115427304552,0.0250088404385,0.504687253348,0.211991108178,0.349865586504,-0.0175447800699,0.206246136049,0.0087026432394,-0.116703137756,0.29516852171,0.0529767926187,0.1509711911,0.19781962282,0.201318749934,0.307409291288,-0.40531162054,-0.217669873738,0.0818599382108,0.405174303855,0.277712125685,-0.0329520980142,0.152899884653,0.322452240445,-0.0985787569978,0.0912830853361,0.186202598524,0.127559846122,0.0609242111497,-0.0724251729141,0.317941801271,0.0467748996475,0.425710931374,0.0668268946489,0.0689436329805,-0.202972124437,-0.280958515948,0.258538467323,0.464298862643,-0.00822657384759,-0.12577642349,-0.205007717398,-0.558848780005,0.202902152726,-0.238054461259,0.920437737421,0.42895826057,1.0,0.858663934692
YT3,0.360230504309,-0.371238061921,0.336505634097,0.277583266625,-0.256441828094,0.407408758802,-0.0862393356161,0.0289163179635,-0.134811157515,0.1168129332,0.135686621507,0.0343254294525,-0.0163978540715,-0.0915405908642,-0.0383448391364,0.410675587398,0.0122563284898,0.436134674428,0.407542016767,0.157707456559,-0.0577611434831,0.357555371185,0.290317549922,0.408361245879,0.070059907059,0.562218945307,-0.1341088281,0.513863984318,-0.372101857596,0.187940849792,-0.270140917303,0.135055566948,0.173286073219,0.573791050974,0.283605087517,0.291054449077,0.158308013637,0.0779623726949,0.348349277571,0.0165352113993,0.445713813922,-0.00962219853694,0.329238710728,0.232968397081,0.329565777567,0.395752082546,-0.282369337692,-0.281090804079,0.0607941764709,0.478367264348,0.496221452651,-0.220941389852,0.426718416994,0.559431474537,0.148864963398,0.17490356762,0.186326507535,0.146873615942,0.0257938759297,-0.0999679377252,0.546245811022,-0.099902796923,0.628895037695,0.0425236001481,0.197601177329,-0.23275917691,-0.0583886087138,0.274821438002,0.544011107898,-0.135588027294,-0.154950401863,-0.211180820012,-0.490968472856,0.29339432299,-0.335950628875,0.654888198599,0.451395559521,0.858663934692,1.0
