trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance,mark_to_mkt,pure_mark_to_mkt,currency,pure_unr_pnl,unr_pnl
268.0,-12.52036,20160324 20:28:32 EST,20160324 20:28:32 EST,20160324 20:28:32 EST,1.32359,,USDCAD,long,,20160324 20:04:50 EST,closed,20160324 20:04:50 EST,1.32473,,,1.0,1.0,,USDCAD,,-8.52036,-1.0,18397.48632,4.0,400217.94184,19601.48632,,,,,
269.0,-6.6159,20160324 20:31:03 EST,20160324 20:31:03 EST,20160324 20:31:03 EST,1.32394,,USDCAD,short,,20160324 20:28:32 EST,closed,20160324 20:28:32 EST,1.32359,,,1.0,1.0,,USDCAD,,-2.6159,1.0,18390.87042,4.0,400220.55774,19598.87042,,,,,
270.0,-3.2526,20160324 20:41:08 EST,20160324 20:41:08 EST,20160324 20:41:08 EST,1.32404,,USDCAD,long,,20160324 20:31:03 EST,closed,20160324 20:31:03 EST,1.32394,,,1.0,1.0,,USDCAD,,0.747400000002,-1.0,18387.61782,4.0,400221.30514,19599.61782,,,,,
271.0,-6.69064,20160324 20:44:39 EST,20160324 20:44:39 EST,20160324 20:44:39 EST,1.3244,,USDCAD,short,,20160324 20:41:08 EST,closed,20160324 20:41:08 EST,1.32404,,,1.0,1.0,,USDCAD,,-2.69064,1.0,18380.92718,4.0,400223.99578,19596.92718,,,,,
272.0,-2.5052,20160324 20:48:11 EST,20160324 20:48:11 EST,20160324 20:48:11 EST,1.3246,,USDCAD,long,,20160324 20:44:39 EST,closed,20160324 20:44:39 EST,1.3244,,,1.0,1.0,,USDCAD,,1.4948,-1.0,18378.42198,4.0,400225.49058,19598.42198,,,,,
273.0,-11.474,20160324 21:24:02 EST,20160324 21:24:02 EST,20160324 21:24:02 EST,1.3256,,USDCAD,short,,20160324 20:48:11 EST,closed,20160324 20:48:11 EST,1.3246,,,1.0,1.0,,USDCAD,,-7.474,1.0,18366.94798,4.0,400232.96458,19590.94798,,,,,
274.0,-7.81174,20160324 21:25:33 EST,20160324 21:25:33 EST,20160324 21:25:33 EST,1.32509,,USDCAD,long,,20160324 21:24:02 EST,closed,20160324 21:24:02 EST,1.3256,,,1.0,1.0,,USDCAD,,-3.81174,-1.0,18359.13624,4.0,400229.15284,19587.13624,,,,,
275.0,-10.7266,20160324 22:24:58 EST,20160324 22:24:58 EST,20160324 22:24:58 EST,1.32599,,USDCAD,short,,20160324 21:25:33 EST,closed,20160324 21:25:33 EST,1.32509,,,1.0,1.0,,USDCAD,,-6.7266,1.0,18348.40964,4.0,400235.87944,19580.40964,,,,,
276.0,-5.27058,20160324 22:33:01 EST,20160324 22:33:01 EST,20160324 22:33:01 EST,1.32582,,USDCAD,long,,20160324 22:24:58 EST,closed,20160324 22:24:58 EST,1.32599,,,1.0,1.0,,USDCAD,,-1.27058,-1.0,18343.13906,4.0,400234.60886,19579.13906,,,,,
277.0,-6.39168,20160324 22:36:33 EST,20160324 22:36:33 EST,20160324 22:36:33 EST,1.32614,,USDCAD,short,,20160324 22:33:01 EST,closed,20160324 22:33:01 EST,1.32582,,,1.0,1.0,,USDCAD,,-2.39168,1.0,18336.74738,4.0,400237.00054,19576.74738,,,,,
278.0,-4.29896,20160324 22:55:10 EST,20160324 22:55:10 EST,20160324 22:55:10 EST,1.3261,,USDCAD,long,,20160324 22:36:33 EST,closed,20160324 22:36:33 EST,1.32614,,,1.0,1.0,,USDCAD,,-0.298959999999,-1.0,18332.44842,4.0,400236.70158,19576.44842,,,,,
279.0,-4.3737,20160324 22:57:12 EST,20160324 22:57:12 EST,20160324 22:57:12 EST,1.32615,,USDCAD,short,,20160324 22:55:10 EST,closed,20160324 22:55:10 EST,1.3261,,,1.0,1.0,,USDCAD,,-0.373699999999,1.0,18328.07472,4.0,400237.07528,19576.07472,,,,,
280.0,-4.59792,20160324 22:59:44 EST,20160324 22:59:44 EST,20160324 22:59:44 EST,1.32607,,USDCAD,long,,20160324 22:57:12 EST,closed,20160324 22:57:12 EST,1.32615,,,1.0,1.0,,USDCAD,,-0.597919999999,-1.0,18323.4768,4.0,400236.47736,19575.4768,,,,,
281.0,-3.85052,20160324 23:01:46 EST,20160324 23:01:46 EST,20160324 23:01:46 EST,1.32605,,USDCAD,short,,20160324 22:59:44 EST,closed,20160324 22:59:44 EST,1.32607,,,1.0,1.0,,USDCAD,,0.149480000001,1.0,18319.62628,4.0,400236.32788,19575.62628,,,,,
282.0,-6.01798,20160324 23:06:19 EST,20160324 23:06:19 EST,20160324 23:06:19 EST,1.32578,,USDCAD,long,,20160324 23:01:46 EST,closed,20160324 23:01:46 EST,1.32605,,,1.0,1.0,,USDCAD,,-2.01798,-1.0,18313.6083,4.0,400234.3099,19573.6083,,,,,
283.0,-6.46642,20160324 23:09:22 EST,20160324 23:09:22 EST,20160324 23:09:22 EST,1.32611,,USDCAD,short,,20160324 23:06:19 EST,closed,20160324 23:06:19 EST,1.32578,,,1.0,1.0,,USDCAD,,-2.46642,1.0,18307.14188,4.0,400236.77632,19571.14188,,,,,
284.0,-5.56954,20160324 23:20:31 EST,20160324 23:20:31 EST,20160324 23:20:31 EST,1.3259,,USDCAD,long,,20160324 23:09:22 EST,closed,20160324 23:09:22 EST,1.32611,,,1.0,1.0,,USDCAD,,-1.56954,-1.0,18301.57234,4.0,400235.20678,19569.57234,,,,,
285.0,-5.94324,20160324 23:27:06 EST,20160324 23:27:06 EST,20160324 23:27:06 EST,1.32616,,USDCAD,short,,20160324 23:20:31 EST,closed,20160324 23:20:31 EST,1.3259,,,1.0,1.0,,USDCAD,,-1.94324,1.0,18295.6291,4.0,400237.15002,19567.6291,,,,,
286.0,-5.64428,20160324 23:33:39 EST,20160324 23:33:39 EST,20160324 23:33:39 EST,1.32594,,USDCAD,long,,20160324 23:27:06 EST,closed,20160324 23:27:06 EST,1.32616,,,1.0,1.0,,USDCAD,,-1.64428,-1.0,18289.98482,4.0,400235.50574,19565.98482,,,,,
287.0,-3.85052,20160324 23:35:45 EST,20160324 23:35:45 EST,20160324 23:35:45 EST,1.32592,,USDCAD,short,,20160324 23:33:39 EST,closed,20160324 23:33:39 EST,1.32594,,,1.0,1.0,,USDCAD,,0.149479999999,1.0,18286.1343,4.0,400235.35626,19566.1343,,,,,
288.0,-4.97162,20160324 23:37:47 EST,20160324 23:37:47 EST,20160324 23:37:47 EST,1.32579,,USDCAD,long,,20160324 23:35:45 EST,closed,20160324 23:35:45 EST,1.32592,,,1.0,1.0,,USDCAD,,-0.97162,-1.0,18281.16268,4.0,400234.38464,19565.16268,,,,,
289.0,-5.64428,20160324 23:47:23 EST,20160324 23:47:23 EST,20160324 23:47:23 EST,1.32601,,USDCAD,short,,20160324 23:37:47 EST,closed,20160324 23:37:47 EST,1.32579,,,1.0,1.0,,USDCAD,,-1.64428,1.0,18275.5184,4.0,400236.02892,19563.5184,,,,,
290.0,-5.19584,20160324 23:48:54 EST,20160324 23:48:54 EST,20160324 23:48:54 EST,1.32585,,USDCAD,long,,20160324 23:47:23 EST,closed,20160324 23:47:23 EST,1.32601,,,1.0,1.0,,USDCAD,,-1.19584,-1.0,18270.32256,4.0,400234.83308,19562.32256,,,,,
291.0,-5.1211,20160324 23:55:29 EST,20160324 23:55:29 EST,20160324 23:55:29 EST,1.326,,USDCAD,short,,20160324 23:48:54 EST,closed,20160324 23:48:54 EST,1.32585,,,1.0,1.0,,USDCAD,,-1.1211,1.0,18265.20146,4.0,400235.95418,19561.20146,,,,,
292.0,-5.79376,20160324 23:57:30 EST,20160324 23:57:30 EST,20160324 23:57:30 EST,1.32576,,USDCAD,long,,20160324 23:55:29 EST,closed,20160324 23:55:29 EST,1.326,,,1.0,1.0,,USDCAD,,-1.79376,-1.0,18259.4077,4.0,400234.16042,19559.4077,,,,,
293.0,-4.14948,20160325 00:05:34 EST,20160325 00:05:34 EST,20160325 00:05:34 EST,1.32578,,USDCAD,short,,20160324 23:57:30 EST,closed,20160324 23:57:30 EST,1.32576,,,1.0,1.0,,USDCAD,,-0.149479999999,1.0,18255.25822,4.0,400234.3099,19559.25822,,,,,
294.0,-7.06434,20160325 00:14:08 EST,20160325 00:14:08 EST,20160325 00:14:08 EST,1.32537,,USDCAD,long,,20160325 00:05:34 EST,closed,20160325 00:05:34 EST,1.32578,,,1.0,1.0,,USDCAD,,-3.06434,-1.0,18248.19388,4.0,400231.24556,19556.19388,,,,,
295.0,-4.22422,20160325 00:20:10 EST,20160325 00:20:10 EST,20160325 00:20:10 EST,1.3254,,USDCAD,short,,20160325 00:14:08 EST,closed,20160325 00:14:08 EST,1.32537,,,1.0,1.0,,USDCAD,,-0.224219999998,1.0,18243.96966,4.0,400231.46978,19555.96966,,,,,
296.0,-6.6159,20160325 00:22:43 EST,20160325 00:22:43 EST,20160325 00:22:43 EST,1.32505,,USDCAD,long,,20160325 00:20:10 EST,closed,20160325 00:20:10 EST,1.3254,,,1.0,1.0,,USDCAD,,-2.6159,-1.0,18237.35376,4.0,400228.85388,19553.35376,,,,,
297.0,-5.71902,20160325 00:32:17 EST,20160325 00:32:17 EST,20160325 00:32:17 EST,1.32528,,USDCAD,short,,20160325 00:22:43 EST,closed,20160325 00:22:43 EST,1.32505,,,1.0,1.0,,USDCAD,,-1.71902,1.0,18231.63474,4.0,400230.5729,19551.63474,,,,,
298.0,-8.33492,20160325 00:38:51 EST,20160325 00:38:51 EST,20160325 00:38:51 EST,1.3247,,USDCAD,long,,20160325 00:32:17 EST,closed,20160325 00:32:17 EST,1.32528,,,1.0,1.0,,USDCAD,,-4.33492,-1.0,18223.29982,4.0,400226.23798,19547.29982,,,,,
299.0,-7.96122,20160325 01:06:36 EST,20160325 01:06:36 EST,20160325 01:06:36 EST,1.32523,,USDCAD,short,,20160325 00:38:51 EST,closed,20160325 00:38:51 EST,1.3247,,,1.0,1.0,,USDCAD,,-3.96122,1.0,18215.3386,4.0,400230.1992,19543.3386,,,,,
300.0,-5.71902,20160325 01:11:08 EST,20160325 01:11:08 EST,20160325 01:11:08 EST,1.325,,USDCAD,long,,20160325 01:06:36 EST,closed,20160325 01:06:36 EST,1.32523,,,1.0,1.0,,USDCAD,,-1.71902,-1.0,18209.61958,4.0,400228.48018,19541.61958,,,,,
301.0,-7.737,20160325 01:20:13 EST,20160325 01:20:13 EST,20160325 01:20:13 EST,1.3255,,USDCAD,short,,20160325 01:11:08 EST,closed,20160325 01:11:08 EST,1.325,,,1.0,1.0,,USDCAD,,-3.737,1.0,18201.88258,4.0,400232.21718,19537.88258,,,,,
302.0,-10.50238,20160325 01:23:16 EST,20160325 01:23:16 EST,20160325 01:23:16 EST,1.32463,,USDCAD,long,,20160325 01:20:13 EST,closed,20160325 01:20:13 EST,1.3255,,,1.0,1.0,,USDCAD,,-6.50238,-1.0,18191.3802,4.0,400225.7148,19531.3802,,,,,
303.0,-8.93284,20160325 01:24:48 EST,20160325 01:24:48 EST,20160325 01:24:48 EST,1.32529,,USDCAD,short,,20160325 01:23:16 EST,closed,20160325 01:23:16 EST,1.32463,,,1.0,1.0,,USDCAD,,-4.93284,1.0,18182.44736,4.0,400230.64764,19526.44736,,,,,
304.0,-7.13908,20160325 01:29:51 EST,20160325 01:29:51 EST,20160325 01:29:51 EST,1.32487,,USDCAD,long,,20160325 01:24:48 EST,closed,20160325 01:24:48 EST,1.32529,,,1.0,1.0,,USDCAD,,-3.13908,-1.0,18175.30828,4.0,400227.50856,19523.30828,,,,,
305.0,-12.44562,20160325 01:32:22 EST,20160325 01:32:22 EST,20160325 01:32:22 EST,1.326,,USDCAD,short,,20160325 01:29:51 EST,closed,20160325 01:29:51 EST,1.32487,,,1.0,1.0,,USDCAD,,-8.44562,1.0,18162.86266,4.0,400235.95418,19514.86266,,,,,
306.0,-13.94042,20160325 01:44:59 EST,20160325 01:44:59 EST,20160325 01:44:59 EST,1.32467,,USDCAD,long,,20160325 01:32:22 EST,closed,20160325 01:32:22 EST,1.326,,,1.0,1.0,,USDCAD,,-9.94042,-1.0,18148.92224,4.0,400226.01376,19504.92224,,,,,
307.0,-13.94042,20160325 01:52:33 EST,20160325 01:52:33 EST,20160325 01:52:33 EST,1.326,,USDCAD,short,,20160325 01:44:59 EST,closed,20160325 01:44:59 EST,1.32467,,,1.0,1.0,,USDCAD,,-9.94042,1.0,18134.98182,4.0,400235.95418,19494.98182,,,,,
308.0,-15.211,20160325 02:01:36 EST,20160325 02:01:36 EST,20160325 02:01:36 EST,1.3245,,USDCAD,long,,20160325 01:52:33 EST,closed,20160325 01:52:33 EST,1.326,,,1.0,1.0,,USDCAD,,-11.211,-1.0,18119.77082,4.0,400224.74318,19483.77082,,,,,
309.0,-12.66984,20160325 02:15:11 EST,20160325 02:15:11 EST,20160325 02:15:11 EST,1.32566,,USDCAD,short,,20160325 02:01:36 EST,closed,20160325 02:01:36 EST,1.3245,,,1.0,1.0,,USDCAD,,-8.66984,1.0,18107.10098,4.0,400233.41302,19475.10098,,,,,
310.0,-12.66984,20160325 02:17:14 EST,20160325 02:17:14 EST,20160325 02:17:14 EST,1.3245,,USDCAD,long,,20160325 02:15:11 EST,closed,20160325 02:15:11 EST,1.32566,,,1.0,1.0,,USDCAD,,-8.66984,-1.0,18094.43114,4.0,400224.74318,19466.43114,,,,,
311.0,-8.4844,20160325 02:28:51 EST,20160325 02:28:51 EST,20160325 02:28:51 EST,1.3251,,USDCAD,short,,20160325 02:17:14 EST,closed,20160325 02:17:14 EST,1.3245,,,1.0,1.0,,USDCAD,,-4.4844,1.0,18085.94674,4.0,400229.22758,19461.94674,,,,,
312.0,-8.4844,20160325 02:41:57 EST,20160325 02:41:57 EST,20160325 02:41:57 EST,1.3245,,USDCAD,long,,20160325 02:28:51 EST,closed,20160325 02:28:51 EST,1.3251,,,1.0,1.0,,USDCAD,,-4.4844,-1.0,18077.46234,4.0,400224.74318,19457.46234,,,,,
313.0,-7.88648,20160325 02:50:29 EST,20160325 02:50:29 EST,20160325 02:50:29 EST,1.32502,,USDCAD,short,,20160325 02:41:57 EST,closed,20160325 02:41:57 EST,1.3245,,,1.0,1.0,,USDCAD,,-3.88648,1.0,18069.57586,4.0,400228.62966,19453.57586,,,,,
314.0,-7.21382,20160325 02:56:03 EST,20160325 02:56:03 EST,20160325 02:56:03 EST,1.32459,,USDCAD,long,,20160325 02:50:29 EST,closed,20160325 02:50:29 EST,1.32502,,,1.0,1.0,,USDCAD,,-3.21382,-1.0,18062.36204,4.0,400225.41584,19450.36204,,,,,
315.0,-5.8685,20160325 03:03:38 EST,20160325 03:03:38 EST,20160325 03:03:38 EST,1.32484,,USDCAD,short,,20160325 02:56:03 EST,closed,20160325 02:56:03 EST,1.32459,,,1.0,1.0,,USDCAD,,-1.8685,1.0,18056.49354,4.0,400227.28434,19448.49354,,,,,
316.0,-5.1211,20160325 03:12:42 EST,20160325 03:12:42 EST,20160325 03:12:42 EST,1.32469,,USDCAD,long,,20160325 03:03:38 EST,closed,20160325 03:03:38 EST,1.32484,,,1.0,1.0,,USDCAD,,-1.1211,-1.0,18051.37244,4.0,400226.16324,19447.37244,,,,,
317.0,-5.1211,20160325 03:15:15 EST,20160325 03:15:15 EST,20160325 03:15:15 EST,1.32484,,USDCAD,short,,20160325 03:12:42 EST,closed,20160325 03:12:42 EST,1.32469,,,1.0,1.0,,USDCAD,,-1.1211,1.0,18046.25134,4.0,400227.28434,19446.25134,,,,,
318.0,-8.03596,20160325 03:17:47 EST,20160325 03:17:47 EST,20160325 03:17:47 EST,1.3243,,USDCAD,long,,20160325 03:15:15 EST,closed,20160325 03:15:15 EST,1.32484,,,1.0,1.0,,USDCAD,,-4.03596,-1.0,18038.21538,4.0,400223.24838,19442.21538,,,,,
319.0,-5.19584,20160325 03:52:03 EST,20160325 03:52:03 EST,20160325 03:52:03 EST,1.32446,,USDCAD,short,,20160325 03:17:47 EST,closed,20160325 03:17:47 EST,1.3243,,,1.0,1.0,,USDCAD,,-1.19584,1.0,18033.01954,4.0,400224.44422,19441.01954,,,,,
320.0,-5.56954,20160325 03:54:35 EST,20160325 03:54:35 EST,20160325 03:54:35 EST,1.32425,,USDCAD,long,,20160325 03:52:03 EST,closed,20160325 03:52:03 EST,1.32446,,,1.0,1.0,,USDCAD,,-1.56954,-1.0,18027.45,4.0,400222.87468,19439.45,,,,,
321.0,-5.4948,20160325 04:10:44 EST,20160325 04:10:44 EST,20160325 04:10:44 EST,1.32445,,USDCAD,short,,20160325 03:54:35 EST,closed,20160325 03:54:35 EST,1.32425,,,1.0,1.0,,USDCAD,,-1.4948,1.0,18021.9552,4.0,400224.36948,19437.9552,,,,,
322.0,-5.4948,20160325 05:50:56 EST,20160325 05:50:56 EST,20160325 05:50:56 EST,1.32295,,USDCAD,short,,20160325 05:46:24 EST,closed,20160325 05:46:24 EST,1.32275,,,1.0,1.0,,USDCAD,,-1.4948,1.0,18016.4604,4.0,400225.86428,19436.4604,,,,,
323.0,-6.54116,20160325 05:53:57 EST,20160325 05:53:57 EST,20160325 05:53:57 EST,1.32261,,USDCAD,long,,20160325 05:50:56 EST,closed,20160325 05:50:56 EST,1.32295,,,1.0,1.0,,USDCAD,,-2.54116,-1.0,18009.91924,4.0,400223.32312,19433.91924,,,,,
324.0,-6.54116,20160325 05:59:30 EST,20160325 05:59:30 EST,20160325 05:59:30 EST,1.32295,,USDCAD,short,,20160325 05:53:57 EST,closed,20160325 05:53:57 EST,1.32261,,,1.0,1.0,,USDCAD,,-2.54116,1.0,18003.37808,4.0,400225.86428,19431.37808,,,,,
325.0,-6.2422,20160325 06:03:02 EST,20160325 06:03:02 EST,20160325 06:03:02 EST,1.32265,,USDCAD,long,,20160325 05:59:30 EST,closed,20160325 05:59:30 EST,1.32295,,,1.0,1.0,,USDCAD,,-2.2422,-1.0,17997.13588,4.0,400223.62208,19429.13588,,,,,
326.0,-5.94324,20160325 06:09:06 EST,20160325 06:09:06 EST,20160325 06:09:06 EST,1.32291,,USDCAD,short,,20160325 06:03:02 EST,closed,20160325 06:03:02 EST,1.32265,,,1.0,1.0,,USDCAD,,-1.94324,1.0,17991.19264,4.0,400225.56532,19427.19264,,,,,
327.0,-0.18826,20160325 06:14:39 EST,20160325 06:14:39 EST,20160325 06:14:39 EST,1.32342,,USDCAD,long,,20160325 06:09:06 EST,closed,20160325 06:09:06 EST,1.32291,,,1.0,1.0,,USDCAD,,3.81174,-1.0,17991.00438,4.0,400229.37706,19431.00438,,,,,
328.0,-8.33492,20160325 06:43:49 EST,20160325 06:43:49 EST,20160325 06:43:49 EST,1.324,,USDCAD,short,,20160325 06:14:39 EST,closed,20160325 06:14:39 EST,1.32342,,,1.0,1.0,,USDCAD,,-4.33492,1.0,17982.66946,4.0,400233.71198,19426.66946,,,,,
329.0,-12.9688,20160325 07:50:12 EST,20160325 07:50:12 EST,20160325 07:50:12 EST,1.3228,,USDCAD,long,,20160325 06:43:49 EST,closed,20160325 06:43:49 EST,1.324,,,1.0,1.0,,USDCAD,,-8.9688,-1.0,17969.70066,4.0,400224.74318,19417.70066,,,,,
330.0,-6.91486,20160325 07:52:43 EST,20160325 07:52:43 EST,20160325 07:52:43 EST,1.32319,,USDCAD,short,,20160325 07:50:12 EST,closed,20160325 07:50:12 EST,1.3228,,,1.0,1.0,,USDCAD,,-2.91486,1.0,17962.7858,4.0,400227.65804,19414.7858,,,,,
331.0,-6.16746,20160325 08:12:20 EST,20160325 08:12:20 EST,20160325 08:12:20 EST,1.3229,,USDCAD,long,,20160325 07:52:43 EST,closed,20160325 07:52:43 EST,1.32319,,,1.0,1.0,,USDCAD,,-2.16746,-1.0,17956.61834,4.0,400225.49058,19412.61834,,,,,
332.0,-11.32452,20160325 08:39:00 EST,20160325 08:39:00 EST,20160325 08:39:00 EST,1.32388,,USDCAD,short,,20160325 08:12:20 EST,closed,20160325 08:12:20 EST,1.3229,,,1.0,1.0,,USDCAD,,-7.32452,1.0,17945.29382,4.0,400232.8151,19405.29382,,,,,
333.0,-3.32734,20160325 09:07:44 EST,20160325 09:07:44 EST,20160325 09:07:44 EST,1.32397,,USDCAD,long,,20160325 08:39:00 EST,closed,20160325 08:39:00 EST,1.32388,,,1.0,1.0,,USDCAD,,0.672660000001,-1.0,17941.96648,4.0,400233.48776,19405.96648,,,,,
334.0,-4.82214,20160325 09:10:47 EST,20160325 09:10:47 EST,20160325 09:10:47 EST,1.32408,,USDCAD,short,,20160325 09:07:44 EST,closed,20160325 09:07:44 EST,1.32397,,,1.0,1.0,,USDCAD,,-0.822139999999,1.0,17937.14434,4.0,400234.3099,19405.14434,,,,,
335.0,-5.34532,20160325 09:33:44 EST,20160325 09:33:44 EST,20160325 09:33:44 EST,1.3239,,USDCAD,long,,20160325 09:10:47 EST,closed,20160325 09:10:47 EST,1.32408,,,1.0,1.0,,USDCAD,,-1.34532,-1.0,17931.79902,4.0,400232.96458,19403.79902,,,,,
336.0,-4.7474,20160325 09:42:52 EST,20160325 09:42:52 EST,20160325 09:42:52 EST,1.324,,USDCAD,short,,20160325 09:33:44 EST,closed,20160325 09:33:44 EST,1.3239,,,1.0,1.0,,USDCAD,,-0.7474,1.0,17927.05162,4.0,400233.71198,19403.05162,,,,,
337.0,-4.07474,20160325 09:48:25 EST,20160325 09:48:25 EST,20160325 09:48:25 EST,1.32399,,USDCAD,long,,20160325 09:42:52 EST,closed,20160325 09:42:52 EST,1.324,,,1.0,1.0,,USDCAD,,-0.0747400000005,-1.0,17922.97688,4.0,400233.63724,19402.97688,,,,,
338.0,-7.3633,20160325 10:04:33 EST,20160325 10:04:33 EST,20160325 10:04:33 EST,1.32444,,USDCAD,short,,20160325 09:48:25 EST,closed,20160325 09:48:25 EST,1.32399,,,1.0,1.0,,USDCAD,,-3.3633,1.0,17915.61358,4.0,400237.00054,19399.61358,,,,,
339.0,10.64904,20160325 12:54:42 EST,20160325 12:54:42 EST,20160325 12:54:42 EST,1.3264,,USDCAD,long,,20160325 10:04:33 EST,closed,20160325 10:04:33 EST,1.32444,,,1.0,1.0,,USDCAD,,14.64904,-1.0,17926.26262,4.0,400251.64958,19414.26262,,,,,
340.0,-6.76538,20160325 12:58:45 EST,20160325 12:58:45 EST,20160325 12:58:45 EST,1.32677,,USDCAD,short,,20160325 12:54:42 EST,closed,20160325 12:54:42 EST,1.3264,,,1.0,1.0,,USDCAD,,-2.76538,1.0,17919.49724,4.0,400254.41496,19411.49724,,,,,
341.0,2.27816,20160325 13:01:47 EST,20160325 13:01:47 EST,20160325 13:01:47 EST,1.32761,,USDCAD,long,,20160325 12:58:45 EST,closed,20160325 12:58:45 EST,1.32677,,,1.0,1.0,,USDCAD,,6.27816,-1.0,17921.7754,4.0,400260.69312,19417.7754,,,,,
342.0,-6.2422,20160325 13:04:48 EST,20160325 13:04:48 EST,20160325 13:04:48 EST,1.32791,,USDCAD,short,,20160325 13:01:47 EST,closed,20160325 13:01:47 EST,1.32761,,,1.0,1.0,,USDCAD,,-2.2422,1.0,17915.5332,4.0,400262.93532,19415.5332,,,,,
343.0,-4.52318,20160325 13:34:59 EST,20160325 13:34:59 EST,20160325 13:34:59 EST,1.32784,,USDCAD,long,,20160325 13:04:48 EST,closed,20160325 13:04:48 EST,1.32791,,,1.0,1.0,,USDCAD,,-0.523180000002,-1.0,17911.01002,4.0,400262.41214,19415.01002,,,,,
344.0,-4.0,20160325 13:44:04 EST,20160325 13:44:04 EST,20160325 13:44:04 EST,1.32784,,USDCAD,short,,20160325 13:34:59 EST,closed,20160325 13:34:59 EST,1.32784,,,1.0,1.0,,USDCAD,,0.0,1.0,17907.01002,4.0,400262.41214,19415.01002,,,,,
345.0,-5.42006,20160325 13:47:05 EST,20160325 13:47:05 EST,20160325 13:47:05 EST,1.32765,,USDCAD,long,,20160325 13:44:04 EST,closed,20160325 13:44:04 EST,1.32784,,,1.0,1.0,,USDCAD,,-1.42006,-1.0,17901.58996,4.0,400260.99208,19413.58996,,,,,
346.0,-5.42006,20160325 13:50:37 EST,20160325 13:50:37 EST,20160325 13:50:37 EST,1.32784,,USDCAD,short,,20160325 13:47:05 EST,closed,20160325 13:47:05 EST,1.32765,,,1.0,1.0,,USDCAD,,-1.42006,1.0,17896.1699,4.0,400262.41214,19412.1699,,,,,
347.0,-5.42006,20160325 13:57:41 EST,20160325 13:57:41 EST,20160325 13:57:41 EST,1.32765,,USDCAD,long,,20160325 13:50:37 EST,closed,20160325 13:50:37 EST,1.32784,,,1.0,1.0,,USDCAD,,-1.42006,-1.0,17890.74984,4.0,400260.99208,19410.74984,,,,,
348.0,-4.0,20160325 14:01:16 EST,20160325 14:01:16 EST,20160325 14:01:16 EST,1.32765,,USDCAD,short,,20160325 13:57:41 EST,closed,20160325 13:57:41 EST,1.32765,,,1.0,1.0,,USDCAD,,0.0,1.0,17886.74984,4.0,400260.99208,19410.74984,,,,,
349.0,-5.1211,20160325 14:07:50 EST,20160325 14:07:50 EST,20160325 14:07:50 EST,1.3275,,USDCAD,long,,20160325 14:01:16 EST,closed,20160325 14:01:16 EST,1.32765,,,1.0,1.0,,USDCAD,,-1.1211,-1.0,17881.62874,4.0,400259.87098,19409.62874,,,,,
350.0,-5.34532,20160325 14:21:56 EST,20160325 14:21:56 EST,20160325 14:21:56 EST,1.32768,,USDCAD,short,,20160325 14:07:50 EST,closed,20160325 14:07:50 EST,1.3275,,,1.0,1.0,,USDCAD,,-1.34532,1.0,17876.28342,4.0,400261.2163,19408.28342,,,,,
351.0,-5.1211,20160325 14:38:01 EST,20160325 14:38:01 EST,20160325 14:38:01 EST,1.32753,,USDCAD,long,,20160325 14:21:56 EST,closed,20160325 14:21:56 EST,1.32768,,,1.0,1.0,,USDCAD,,-1.1211,-1.0,17871.16232,4.0,400260.0952,19407.16232,,,,,
352.0,-6.84012,20160325 14:41:33 EST,20160325 14:41:33 EST,20160325 14:41:33 EST,1.32791,,USDCAD,short,,20160325 14:38:01 EST,closed,20160325 14:38:01 EST,1.32753,,,1.0,1.0,,USDCAD,,-2.84012,1.0,17864.3222,4.0,400262.93532,19404.3222,,,,,
353.0,-6.01798,20160325 14:45:04 EST,20160325 14:45:04 EST,20160325 14:45:04 EST,1.32764,,USDCAD,long,,20160325 14:41:33 EST,closed,20160325 14:41:33 EST,1.32791,,,1.0,1.0,,USDCAD,,-2.01798,-1.0,17858.30422,4.0,400260.91734,19402.30422,,,,,
354.0,-6.01798,20160325 14:50:08 EST,20160325 14:50:08 EST,20160325 14:50:08 EST,1.32791,,USDCAD,short,,20160325 14:45:04 EST,closed,20160325 14:45:04 EST,1.32764,,,1.0,1.0,,USDCAD,,-2.01798,1.0,17852.28624,4.0,400262.93532,19400.28624,,,,,
355.0,-5.8685,20160325 14:52:10 EST,20160325 14:52:10 EST,20160325 14:52:10 EST,1.32766,,USDCAD,long,,20160325 14:50:08 EST,closed,20160325 14:50:08 EST,1.32791,,,1.0,1.0,,USDCAD,,-1.8685,-1.0,17846.41774,4.0,400261.06682,19398.41774,,,,,
356.0,-6.84012,20160325 14:57:42 EST,20160325 14:57:42 EST,20160325 14:57:42 EST,1.32804,,USDCAD,short,,20160325 14:52:10 EST,closed,20160325 14:52:10 EST,1.32766,,,1.0,1.0,,USDCAD,,-2.84012,1.0,17839.57762,4.0,400263.90694,19395.57762,,,,,
