permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,balance,margin_available
140,Paper,Paper,2.0,USD,IDEALPRO,140.0,,,1.0,0.74324,50000.0,25000.0,388.8148148,BOT,AUD,USD,20160316 14:16:28 EST,,10113.5433377,6617183.45384
141,Paper,Paper,2.0,USD,IDEALPRO,141.0,,,1.0,0.98959,50000.0,-25000.0,410.198170219,SLD,USD,CHF,20160316 14:17:07 EST,,10523.7415079,6666854.40557
142,Paper,Paper,2.0,USD,IDEALPRO,142.0,,,1.0,113.681,50000.0,-25000.0,315.85109444,SLD,USD,JPY,20160316 14:17:16 EST,,10839.5926023,6716556.19448
143,Paper,Paper,2.0,USD,IDEALPRO,143.0,,,1.0,1.10668,50000.0,-25000.0,-525.986723,SLD,EUR,USD,20160316 14:19:22 EST,,10313.6058793,6772414.1812
144,Paper,Paper,2.0,USD,IDEALPRO,144.0,,,1.0,113.681,50000.0,25000.0,-332.35036496,BOT,USD,JPY,20160316 14:19:38 EST,,9981.25551434,6822433.8212
145,Paper,Paper,2.0,USD,IDEALPRO,145.0,,,1.0,1.10668,50000.0,25000.0,539.3289075,BOT,EUR,USD,20160316 14:20:32 EST,,10520.5844218,6877767.8212
146,Paper,Paper,2.0,USD,IDEALPRO,146.0,,,1.0,113.681,50000.0,-25000.0,348.94345484,SLD,USD,JPY,20160316 14:21:31 EST,,10869.5278766,6927436.51775
147,Paper,Paper,2.0,USD,IDEALPRO,147.0,,,1.0,0.74324,50000.0,-25000.0,-438.60493825,SLD,AUD,USD,20160316 14:22:23 EST,,10430.9229384,6965035.12269
148,Paper,Paper,2.0,USD,IDEALPRO,148.0,,,1.0,1.33611,50000.0,25000.0,-597.796030459,BOT,USD,CAD,20160316 14:23:06 EST,,9833.12690794,7014965.55339
149,Paper,Paper,2.0,USD,IDEALPRO,149.0,,,1.0,0.98959,50000.0,25000.0,-446.095990073,BOT,USD,CHF,20160316 14:23:21 EST,,9387.03091787,7065048.70329
150,Paper,Paper,2.0,USD,IDEALPRO,150.0,,,1.0,113.681,50000.0,25000.0,-368.3144848,BOT,USD,JPY,20160316 14:23:34 EST,,9018.71643307,7115068.34329
151,Paper,Paper,2.0,USD,IDEALPRO,151.0,,,1.0,0.74324,50000.0,25000.0,452.2016461,BOT,AUD,USD,20160316 14:24:22 EST,,9470.91807917,7152230.34329
152,Paper,Paper,2.0,USD,IDEALPRO,152.0,,,1.0,1.10668,50000.0,-25000.0,-580.442969,SLD,EUR,USD,20160316 14:24:32 EST,,8890.47511017,7208142.78626
153,Paper,Paper,2.0,USD,IDEALPRO,153.0,,,1.0,1.33611,50000.0,-25000.0,614.893543486,SLD,USD,CAD,20160316 14:24:58 EST,,9505.36865366,7257456.32342
154,Paper,Paper,2.0,USD,IDEALPRO,154.0,,,1.0,113.681,50000.0,-25000.0,355.3581616,SLD,USD,JPY,20160316 14:25:23 EST,,9860.72681526,7307118.60526
155,Paper,Paper,2.0,USD,IDEALPRO,155.0,,,1.0,0.98959,50000.0,-25000.0,455.765196691,SLD,USD,CHF,20160316 14:26:53 EST,,10316.492012,7356743.98996
156,Paper,Paper,2.0,USD,IDEALPRO,156.0,,,1.0,113.681,50000.0,25000.0,-362.53272068,BOT,USD,JPY,20160316 14:26:58 EST,,9953.95929132,7406763.62996
157,Paper,Paper,2.0,USD,IDEALPRO,157.0,,,1.0,1.10668,50000.0,25000.0,627.4809895,BOT,EUR,USD,20160316 14:28:34 EST,,10581.4402808,7462097.62996
158,Paper,Paper,2.0,USD,IDEALPRO,158.0,,,1.0,113.681,50000.0,-25000.0,390.09757356,SLD,USD,JPY,20160316 14:29:26 EST,,10971.5378544,7511725.17239
159,Paper,Paper,2.0,USD,IDEALPRO,159.0,,,1.0,1.33611,50000.0,25000.0,-696.181647953,BOT,USD,CAD,20160316 14:31:17 EST,,10275.3562064,7561655.60309
160,Paper,Paper,2.0,USD,IDEALPRO,160.0,,,1.0,113.681,50000.0,25000.0,-401.39252452,BOT,USD,JPY,20160316 14:31:31 EST,,9873.96368188,7611675.24309
161,Paper,Paper,2.0,USD,IDEALPRO,161.0,,,1.0,1.33611,50000.0,-25000.0,697.017149193,SLD,USD,CAD,20160316 14:32:15 EST,,10570.9808311,7660906.65664
162,Paper,Paper,2.0,USD,IDEALPRO,162.0,,,1.0,113.681,50000.0,-25000.0,383.10417484,SLD,USD,JPY,20160316 14:32:20 EST,,10954.0850059,7710541.19247
163,Paper,Paper,2.0,USD,IDEALPRO,163.0,,,1.0,0.74324,50000.0,-25000.0,-485.06721535,SLD,AUD,USD,20160316 14:33:06 EST,,10469.0177905,7748186.25969
164,Paper,Paper,2.0,USD,IDEALPRO,164.0,,,1.0,1.10668,50000.0,-25000.0,-576.8269965,SLD,EUR,USD,20160316 14:33:09 EST,,9892.190794,7804095.08669
165,Paper,Paper,2.0,USD,IDEALPRO,165.0,,,1.0,1.10668,50000.0,25000.0,582.608999,BOT,EUR,USD,20160316 14:34:09 EST,,10474.799793,7859429.08669
166,Paper,Paper,2.0,USD,IDEALPRO,166.0,,,1.0,0.98959,50000.0,25000.0,-456.223998897,BOT,USD,CHF,20160316 14:34:17 EST,,10018.5757941,7909512.23659
167,Paper,Paper,2.0,USD,IDEALPRO,167.0,,,1.0,1.33611,50000.0,25000.0,-675.224316522,BOT,USD,CAD,20160316 14:36:14 EST,,9343.35147758,7959442.66729
168,Paper,Paper,2.0,USD,IDEALPRO,168.0,,,1.0,0.98959,50000.0,-25000.0,434.510999632,SLD,USD,CHF,20160316 14:36:17 EST,,9777.86247721,8009089.30619
169,Paper,Paper,2.0,USD,IDEALPRO,169.0,,,1.0,1.33611,50000.0,-25000.0,655.650972174,SLD,USD,CAD,20160316 14:37:16 EST,,10433.5134494,8058362.08592
170,Paper,Paper,2.0,USD,IDEALPRO,170.0,,,1.0,113.681,50000.0,25000.0,-366.50139176,BOT,USD,JPY,20160316 14:37:25 EST,,10067.0120576,8108381.72592
171,Paper,Paper,2.0,USD,IDEALPRO,171.0,,,1.0,0.74324,50000.0,25000.0,466.6890718,BOT,AUD,USD,20160316 14:38:08 EST,,10533.7011294,8145543.72592
172,Paper,Paper,2.0,USD,IDEALPRO,172.0,,,1.0,113.681,50000.0,-25000.0,363.84713044,SLD,USD,JPY,20160316 14:38:25 EST,,10897.5482598,8195197.51879
173,Paper,Paper,2.0,USD,IDEALPRO,173.0,,,1.0,0.74324,50000.0,-25000.0,-490.56302395,SLD,AUD,USD,20160316 14:39:06 EST,,10406.9852358,8232848.08181
174,Paper,Paper,2.0,USD,IDEALPRO,174.0,,,1.0,1.10668,50000.0,-25000.0,-621.2029995,SLD,EUR,USD,20160316 14:39:11 EST,,9785.7822363,8288801.28481
175,Paper,Paper,2.0,USD,IDEALPRO,175.0,,,1.0,0.98959,50000.0,25000.0,-478.830466561,BOT,USD,CHF,20160316 14:39:22 EST,,9306.95176974,8338884.43471
176,Paper,Paper,2.0,USD,IDEALPRO,176.0,,,1.0,0.74324,50000.0,25000.0,521.521008,BOT,AUD,USD,20160316 14:40:06 EST,,9828.47277774,8376046.43471
177,Paper,Paper,2.0,USD,IDEALPRO,177.0,,,1.0,1.10668,50000.0,25000.0,682.0676665,BOT,EUR,USD,20160316 14:41:13 EST,,10510.5404442,8431380.43471
178,Paper,Paper,2.0,USD,IDEALPRO,178.0,,,1.0,0.98959,50000.0,-25000.0,504.128088854,SLD,USD,CHF,20160316 14:41:27 EST,,11014.6685331,8480957.45652
179,Paper,Paper,2.0,USD,IDEALPRO,179.0,,,1.0,0.74324,50000.0,-25000.0,-553.50700265,SLD,AUD,USD,20160316 14:43:07 EST,,10461.1615305,8518670.96352
180,Paper,Paper,2.0,USD,IDEALPRO,180.0,,,1.0,1.10668,50000.0,-25000.0,-694.0225555,SLD,EUR,USD,20160316 14:43:10 EST,,9767.138975,8574696.98608
181,Paper,Paper,2.0,USD,IDEALPRO,181.0,,,1.0,1.33611,50000.0,25000.0,-788.991857267,BOT,USD,CAD,20160316 14:43:16 EST,,8978.14711773,8624627.41678
182,Paper,Paper,2.0,USD,IDEALPRO,182.0,,,1.0,0.98959,50000.0,25000.0,-508.109362951,BOT,USD,CHF,20160316 14:43:21 EST,,8470.03775478,8674710.56668
183,Paper,Paper,2.0,USD,IDEALPRO,183.0,,,1.0,113.681,50000.0,25000.0,-390.29571,BOT,USD,JPY,20160316 14:43:25 EST,,8079.74204478,8724730.20668
184,Paper,Paper,2.0,USD,IDEALPRO,184.0,,,1.0,0.74324,50000.0,25000.0,578.83566755,BOT,AUD,USD,20160316 14:44:08 EST,,8658.57771233,8761892.20668
185,Paper,Paper,2.0,USD,IDEALPRO,185.0,,,1.0,0.74324,50000.0,-25000.0,-581.27855585,SLD,AUD,USD,20160316 14:45:04 EST,,8077.29915648,8799633.48524
186,Paper,Paper,2.0,USD,IDEALPRO,186.0,,,1.0,1.10668,50000.0,25000.0,691.674185,BOT,EUR,USD,20160316 14:45:09 EST,,8768.97334148,8854967.48524
187,Paper,Paper,2.0,USD,IDEALPRO,187.0,,,1.0,1.33611,50000.0,-25000.0,856.755819214,SLD,USD,CAD,20160316 14:45:17 EST,,9625.72916069,8904039.16012
188,Paper,Paper,2.0,USD,IDEALPRO,188.0,,,1.0,113.681,50000.0,-25000.0,431.91190348,SLD,USD,JPY,20160316 14:45:24 EST,,10057.6410642,8953624.88822
189,Paper,Paper,2.0,USD,IDEALPRO,189.0,,,1.0,0.74324,50000.0,25000.0,581.4261853,BOT,AUD,USD,20160316 14:46:09 EST,,10639.0672495,8990786.88822
190,Paper,Paper,2.0,USD,IDEALPRO,190.0,,,1.0,1.10668,50000.0,-25000.0,-714.891395,SLD,EUR,USD,20160316 14:46:14 EST,,9924.1758545,9046833.77961
191,Paper,Paper,2.0,USD,IDEALPRO,191.0,,,1.0,1.33611,50000.0,25000.0,-871.971339862,BOT,USD,CAD,20160316 14:46:25 EST,,9052.20451464,9096764.21031
192,Paper,Paper,2.0,USD,IDEALPRO,192.0,,,1.0,1.10668,50000.0,25000.0,692.2971315,BOT,EUR,USD,20160316 14:47:16 EST,,9744.50164614,9152098.21031
193,Paper,Paper,2.0,USD,IDEALPRO,193.0,,,1.0,1.33611,50000.0,-25000.0,841.564713163,SLD,USD,CAD,20160316 14:47:27 EST,,10586.0663593,9201185.0763
194,Paper,Paper,2.0,USD,IDEALPRO,194.0,,,1.0,0.98959,50000.0,-25000.0,511.188520967,SLD,USD,CHF,20160316 14:47:31 EST,,11097.2548803,9250755.03768
195,Paper,Paper,2.0,USD,IDEALPRO,195.0,,,1.0,113.681,50000.0,25000.0,-447.01063464,BOT,USD,JPY,20160316 14:49:35 EST,,10650.2442457,9300774.67768
196,Paper,Paper,2.0,USD,IDEALPRO,196.0,,,1.0,113.681,50000.0,-25000.0,463.72354488,SLD,USD,JPY,20160316 14:50:35 EST,,11113.9677906,9350328.59414
197,Paper,Paper,2.0,USD,IDEALPRO,197.0,,,1.0,0.74324,50000.0,-25000.0,-579.80872845,SLD,AUD,USD,20160316 14:51:10 EST,,10534.1590621,9388068.40287
198,Paper,Paper,2.0,USD,IDEALPRO,198.0,,,1.0,0.98959,50000.0,25000.0,-541.841040305,BOT,USD,CHF,20160316 14:51:32 EST,,9992.31802179,9438151.55277
199,Paper,Paper,2.0,USD,IDEALPRO,199.0,,,1.0,113.681,50000.0,25000.0,-473.74784844,BOT,USD,JPY,20160316 14:51:36 EST,,9518.57017335,9488171.19277
200,Paper,Paper,2.0,USD,IDEALPRO,200.0,,,1.0,0.98959,50000.0,-25000.0,576.416413452,SLD,USD,CHF,20160316 14:52:29 EST,,10094.9865868,9537675.92626
201,Paper,Paper,2.0,USD,IDEALPRO,201.0,,,1.0,113.681,50000.0,-25000.0,486.422616,SLD,USD,JPY,20160316 14:52:33 EST,,10581.4092028,9587207.14364
202,Paper,Paper,2.0,USD,IDEALPRO,202.0,,,1.0,0.74324,50000.0,25000.0,605.9362428,BOT,AUD,USD,20160316 14:53:08 EST,,11187.3454456,9624369.14364
203,Paper,Paper,2.0,USD,IDEALPRO,203.0,,,1.0,0.98959,50000.0,25000.0,-577.417071168,BOT,USD,CHF,20160316 14:53:32 EST,,10609.9283744,9674452.29354
204,Paper,Paper,2.0,USD,IDEALPRO,204.0,,,1.0,1.10668,50000.0,-25000.0,-739.099044,SLD,EUR,USD,20160316 14:54:13 EST,,9870.8293304,9730523.39258
205,Paper,Paper,2.0,USD,IDEALPRO,205.0,,,1.0,113.681,50000.0,25000.0,-505.07420548,BOT,USD,JPY,20160316 14:54:36 EST,,9365.75512492,9780543.03258
206,Paper,Paper,2.0,USD,IDEALPRO,206.0,,,1.0,0.74324,50000.0,-25000.0,-608.9787476,SLD,AUD,USD,20160316 14:55:07 EST,,8756.77637732,9818312.01133
207,Paper,Paper,2.0,USD,IDEALPRO,207.0,,,1.0,1.33611,50000.0,25000.0,-875.627304512,BOT,USD,CAD,20160316 14:55:22 EST,,7881.14907281,9868242.44203
208,Paper,Paper,2.0,USD,IDEALPRO,208.0,,,1.0,0.74324,50000.0,25000.0,610.99291585,BOT,AUD,USD,20160316 14:56:09 EST,,8492.14198866,9905404.44203
209,Paper,Paper,2.0,USD,IDEALPRO,209.0,,,1.0,1.33611,50000.0,-25000.0,877.41290138,SLD,USD,CAD,20160316 14:56:25 EST,,9369.55489004,9954455.45983
210,Paper,Paper,2.0,USD,IDEALPRO,210.0,,,1.0,113.681,50000.0,-25000.0,485.13140168,SLD,USD,JPY,20160316 14:56:34 EST,,9854.68629172,10003987.9684
211,Paper,Paper,2.0,USD,IDEALPRO,211.0,,,1.0,0.74324,50000.0,-25000.0,-592.33097195,SLD,AUD,USD,20160316 14:57:10 EST,,9262.35531977,10041740.2994
212,Paper,Paper,2.0,USD,IDEALPRO,212.0,,,1.0,113.681,50000.0,25000.0,-471.79046708,BOT,USD,JPY,20160316 14:57:35 EST,,8790.56485269,10091759.9394
213,Paper,Paper,2.0,USD,IDEALPRO,213.0,,,1.0,1.10668,50000.0,25000.0,666.0330145,BOT,EUR,USD,20160316 14:59:15 EST,,9456.59786719,10147093.9394
214,Paper,Paper,2.0,USD,IDEALPRO,214.0,,,1.0,1.40935,50000.0,-25000.0,-413.6666665,SLD,GBP,USD,20160316 14:59:22 EST,,9042.93120069,10217973.1061
215,Paper,Paper,2.0,USD,IDEALPRO,215.0,,,1.0,1.33611,50000.0,25000.0,-815.826300584,BOT,USD,CAD,20160316 14:59:28 EST,,8227.10490011,10267903.5368
216,Paper,Paper,2.0,USD,IDEALPRO,216.0,,,1.0,0.98959,50000.0,-25000.0,522.819490406,SLD,USD,CHF,20160316 14:59:33 EST,,8749.92439052,10317461.8672
217,Paper,Paper,2.0,USD,IDEALPRO,217.0,,,1.0,113.681,50000.0,-25000.0,424.75682236,SLD,USD,JPY,20160316 14:59:39 EST,,9174.68121288,10367054.7504
218,Paper,Paper,2.0,USD,IDEALPRO,218.0,,,1.0,1.33611,50000.0,-25000.0,822.600566737,SLD,USD,CAD,20160316 15:02:33 EST,,9997.28177962,10416160.5805
219,Paper,Paper,2.0,USD,IDEALPRO,219.0,,,1.0,0.74324,50000.0,25000.0,568.4436573,BOT,AUD,USD,20160316 15:03:11 EST,,10565.7254369,10453322.5805
220,Paper,Paper,2.0,USD,IDEALPRO,220.0,,,1.0,0.98959,50000.0,25000.0,-527.835830152,BOT,USD,CHF,20160316 15:03:48 EST,,10037.8896067,10503405.7304
221,Paper,Paper,2.0,USD,IDEALPRO,221.0,,,1.0,0.98959,50000.0,-25000.0,528.560810068,SLD,USD,CHF,20160316 15:06:14 EST,,10566.4504168,10552958.3195
222,Paper,Paper,2.0,USD,IDEALPRO,222.0,,,1.0,113.681,50000.0,25000.0,-440.2256076,BOT,USD,JPY,20160316 15:06:26 EST,,10126.2248092,10602977.9595
223,Paper,Paper,2.0,USD,IDEALPRO,223.0,,,1.0,1.10668,50000.0,-25000.0,-693.011005,SLD,EUR,USD,20160316 15:07:37 EST,,9433.2138042,10659002.9705
224,Paper,Paper,2.0,USD,IDEALPRO,224.0,,,1.0,0.98959,50000.0,25000.0,-536.160203339,BOT,USD,CHF,20160316 15:08:15 EST,,8897.05360086,10709086.1204
225,Paper,Paper,2.0,USD,IDEALPRO,225.0,,,1.0,113.681,50000.0,-25000.0,454.71520268,SLD,USD,JPY,20160316 15:08:27 EST,,9351.76880354,10758649.0452
226,Paper,Paper,2.0,USD,IDEALPRO,226.0,,,1.0,0.74324,50000.0,-25000.0,-561.14788575,SLD,AUD,USD,20160316 15:09:18 EST,,8790.62091779,10796370.1931
227,Paper,Paper,2.0,USD,IDEALPRO,227.0,,,1.0,1.33611,50000.0,25000.0,-828.697188912,BOT,USD,CAD,20160316 15:09:57 EST,,7961.92372888,10846300.6238
228,Paper,Paper,2.0,USD,IDEALPRO,228.0,,,1.0,1.10668,50000.0,25000.0,702.3370015,BOT,EUR,USD,20160316 15:11:31 EST,,8664.26073038,10901634.6238
229,Paper,Paper,2.0,USD,IDEALPRO,229.0,,,1.0,1.33611,50000.0,-25000.0,817.174662846,SLD,USD,CAD,20160316 15:11:53 EST,,9481.43539323,10950745.8798
230,Paper,Paper,2.0,USD,IDEALPRO,230.0,,,1.0,0.98959,50000.0,-25000.0,545.16900113,SLD,USD,CHF,20160316 15:12:04 EST,,10026.6043944,11000281.8607
231,Paper,Paper,2.0,USD,IDEALPRO,231.0,,,1.0,1.33611,50000.0,25000.0,-808.950954158,BOT,USD,CAD,20160316 15:14:12 EST,,9217.65344024,11050212.2914
232,Paper,Paper,2.0,USD,IDEALPRO,232.0,,,1.0,0.98959,50000.0,25000.0,-527.52546706,BOT,USD,CHF,20160316 15:15:35 EST,,8690.12797318,11100295.4413
233,Paper,Paper,2.0,USD,IDEALPRO,233.0,,,1.0,0.74324,50000.0,25000.0,549.04929525,BOT,AUD,USD,20160316 15:18:11 EST,,9239.17726843,11137457.4413
234,Paper,Paper,2.0,USD,IDEALPRO,234.0,,,1.0,1.33611,50000.0,-25000.0,793.402384595,SLD,USD,CAD,20160316 15:18:54 EST,,10032.579653,11186592.4696
235,Paper,Paper,2.0,USD,IDEALPRO,235.0,,,1.0,0.98959,50000.0,-25000.0,533.518355687,SLD,USD,CHF,20160316 15:19:05 EST,,10566.0980087,11236140.1011
236,Paper,Paper,2.0,USD,IDEALPRO,236.0,,,1.0,0.74324,50000.0,-25000.0,-546.6830984,SLD,AUD,USD,20160316 15:20:18 EST,,10019.4149103,11273846.7842
237,Paper,Paper,2.0,USD,IDEALPRO,237.0,,,1.0,1.33611,50000.0,25000.0,-795.795061656,BOT,USD,CAD,20160316 15:20:53 EST,,9223.61984864,11323777.2149
238,Paper,Paper,2.0,USD,IDEALPRO,238.0,,,1.0,0.98959,50000.0,25000.0,-563.792518562,BOT,USD,CHF,20160316 15:20:55 EST,,8659.82733008,11373860.3648
239,Paper,Paper,2.0,USD,IDEALPRO,239.0,,,1.0,113.681,50000.0,25000.0,-522.07840104,BOT,USD,JPY,20160316 15:25:43 EST,,8137.74892904,11423880.0048
240,Paper,Paper,2.0,USD,IDEALPRO,240.0,,,1.0,0.74324,50000.0,25000.0,554.89436615,BOT,AUD,USD,20160316 15:26:22 EST,,8692.64329519,11461042.0048
241,Paper,Paper,2.0,USD,IDEALPRO,241.0,,,1.0,0.98959,50000.0,-25000.0,607.688972871,SLD,USD,CHF,20160316 15:27:39 EST,,9300.33226806,11510515.4657
242,Paper,Paper,2.0,USD,IDEALPRO,242.0,,,1.0,113.681,50000.0,-25000.0,545.35946716,SLD,USD,JPY,20160316 15:27:50 EST,,9845.69173522,11559987.7462
243,Paper,Paper,2.0,USD,IDEALPRO,243.0,,,1.0,113.681,50000.0,25000.0,-558.15982224,BOT,USD,JPY,20160316 15:30:03 EST,,9287.53191298,11610007.3862
244,Paper,Paper,2.0,USD,IDEALPRO,244.0,,,1.0,1.40935,50000.0,25000.0,700.888889,BOT,GBP,USD,20160316 15:32:15 EST,,9988.42080198,11680474.8862
245,Paper,Paper,2.0,USD,IDEALPRO,245.0,,,1.0,113.681,50000.0,-25000.0,553.57327408,SLD,USD,JPY,20160316 15:32:22 EST,,10541.9940761,11729938.9529
246,Paper,Paper,2.0,USD,IDEALPRO,246.0,,,1.0,0.98959,50000.0,25000.0,-640.138257641,BOT,USD,CHF,20160316 15:33:20 EST,,9901.85581846,11780022.1028
247,Paper,Paper,2.0,USD,IDEALPRO,247.0,,,1.0,1.33611,50000.0,-25000.0,837.348953761,SLD,USD,CAD,20160316 15:34:34 EST,,10739.2047722,11829113.1845
248,Paper,Paper,2.0,USD,IDEALPRO,248.0,,,1.0,113.681,50000.0,25000.0,-566.17775788,BOT,USD,JPY,20160316 15:35:45 EST,,10173.0270143,11879132.8245
249,Paper,Paper,2.0,USD,IDEALPRO,249.0,,,1.0,113.681,50000.0,-25000.0,559.47258596,SLD,USD,JPY,20160316 15:36:23 EST,,10732.4996003,11928590.9919
250,Paper,Paper,2.0,USD,IDEALPRO,250.0,,,1.0,113.681,50000.0,25000.0,-558.17086184,BOT,USD,JPY,20160316 15:39:21 EST,,10174.3287385,11978610.6319
251,Paper,Paper,2.0,USD,IDEALPRO,251.0,,,1.0,113.681,50000.0,-25000.0,577.3369538,SLD,USD,JPY,20160316 15:40:22 EST,,10751.6656923,12028050.9349
252,Paper,Paper,2.0,USD,IDEALPRO,252.0,,,1.0,0.98959,50000.0,-25000.0,689.145952547,SLD,USD,CHF,20160316 15:41:26 EST,,11440.8116448,12077442.9388
253,Paper,Paper,2.0,USD,IDEALPRO,253.0,,,1.0,0.74324,50000.0,-25000.0,-570.6314554,SLD,AUD,USD,20160316 15:44:10 EST,,10870.1801894,12115173.5703
254,Paper,Paper,2.0,USD,IDEALPRO,254.0,,,1.0,0.98959,50000.0,25000.0,-669.989784165,BOT,USD,CHF,20160316 15:45:25 EST,,10200.1904052,12165256.7202
255,Paper,Paper,2.0,USD,IDEALPRO,255.0,,,1.0,113.681,50000.0,25000.0,-552.9789846,BOT,USD,JPY,20160316 15:45:29 EST,,9647.2114206,12215276.3602
256,Paper,Paper,2.0,USD,IDEALPRO,256.0,,,1.0,0.74324,50000.0,25000.0,557.8771518,BOT,AUD,USD,20160316 15:46:09 EST,,10205.0885724,12252438.3602
257,Paper,Paper,2.0,USD,IDEALPRO,257.0,,,1.0,1.40935,50000.0,-25000.0,-767.962963,SLD,GBP,USD,20160316 15:46:19 EST,,9437.1256094,12323671.8232
258,Paper,Paper,2.0,USD,IDEALPRO,258.0,,,1.0,113.681,50000.0,-25000.0,527.49966168,SLD,USD,JPY,20160316 15:46:34 EST,,9964.62527108,12373161.9635
259,Paper,Paper,2.0,USD,IDEALPRO,259.0,,,1.0,0.74324,50000.0,-25000.0,-547.9590506,SLD,AUD,USD,20160316 15:47:11 EST,,9416.66622048,12410869.9226
260,Paper,Paper,2.0,USD,IDEALPRO,260.0,,,1.0,1.40935,50000.0,25000.0,781.9876545,BOT,GBP,USD,20160316 15:47:22 EST,,10198.653875,12481337.4226
261,Paper,Paper,2.0,USD,IDEALPRO,261.0,,,1.0,0.98959,50000.0,-25000.0,636.340061372,SLD,USD,CHF,20160316 15:48:30 EST,,10834.9939364,12530782.2324
262,Paper,Paper,2.0,USD,IDEALPRO,262.0,,,1.0,113.681,50000.0,25000.0,-488.25988708,BOT,USD,JPY,20160316 15:48:37 EST,,10346.7340493,12580801.8724
263,Paper,Paper,2.0,USD,IDEALPRO,263.0,,,1.0,1.10668,50000.0,-25000.0,-740.445667,SLD,EUR,USD,20160316 15:49:15 EST,,9606.2883823,12636874.3181
264,Paper,Paper,2.0,USD,IDEALPRO,264.0,,,1.0,1.10668,50000.0,25000.0,754.481889,BOT,EUR,USD,20160316 15:50:14 EST,,10360.7702713,12692208.3181
265,Paper,Paper,2.0,USD,IDEALPRO,265.0,,,1.0,0.98959,50000.0,25000.0,-639.566620474,BOT,USD,CHF,20160316 15:50:30 EST,,9721.20365083,12742291.468
266,Paper,Paper,2.0,USD,IDEALPRO,266.0,,,1.0,113.681,50000.0,-25000.0,472.19329584,SLD,USD,JPY,20160316 15:50:36 EST,,10193.3969467,12791836.9147
267,Paper,Paper,2.0,USD,IDEALPRO,267.0,,,1.0,0.74324,50000.0,25000.0,571.9863502,BOT,AUD,USD,20160316 15:51:10 EST,,10765.3832969,12828998.9147
268,Paper,Paper,2.0,USD,IDEALPRO,268.0,,,1.0,1.10668,50000.0,-25000.0,-768.493963,SLD,EUR,USD,20160316 15:51:13 EST,,9996.8893339,12885099.4087
269,Paper,Paper,2.0,USD,IDEALPRO,269.0,,,1.0,0.98959,50000.0,-25000.0,642.731606825,SLD,USD,CHF,20160316 15:51:30 EST,,10639.6209407,12934537.827
270,Paper,Paper,2.0,USD,IDEALPRO,270.0,,,1.0,113.681,50000.0,25000.0,-470.7044318,BOT,USD,JPY,20160316 15:51:35 EST,,10168.9165089,12984557.467
271,Paper,Paper,2.0,USD,IDEALPRO,271.0,,,1.0,113.681,50000.0,-25000.0,458.12814408,SLD,USD,JPY,20160316 15:53:33 EST,,10627.044653,13034116.9789
272,Paper,Paper,2.0,USD,IDEALPRO,272.0,,,1.0,113.681,50000.0,25000.0,-466.60271484,BOT,USD,JPY,20160316 15:54:34 EST,,10160.4419382,13084136.6189
273,Paper,Paper,2.0,USD,IDEALPRO,273.0,,,1.0,113.681,50000.0,-25000.0,472.01423828,SLD,USD,JPY,20160316 15:55:37 EST,,10632.4561765,13133682.2447
274,Paper,Paper,2.0,USD,IDEALPRO,274.0,,,1.0,0.74324,50000.0,-25000.0,-609.99545005,SLD,AUD,USD,20160316 15:56:11 EST,,10022.4607265,13171452.2402
275,Paper,Paper,2.0,USD,IDEALPRO,275.0,,,1.0,113.681,50000.0,25000.0,-485.01807928,BOT,USD,JPY,20160316 15:56:39 EST,,9537.44264722,13221471.8802
276,Paper,Paper,2.0,USD,IDEALPRO,276.0,,,1.0,0.98959,50000.0,25000.0,-662.615935608,BOT,USD,CHF,20160316 15:57:32 EST,,8874.82671161,13271555.0301
277,Paper,Paper,2.0,USD,IDEALPRO,277.0,,,1.0,113.681,50000.0,-25000.0,490.47269324,SLD,USD,JPY,20160316 15:57:36 EST,,9365.29940485,13321082.1974
278,Paper,Paper,2.0,USD,IDEALPRO,278.0,,,1.0,0.74324,50000.0,25000.0,621.99848335,BOT,AUD,USD,20160316 15:59:10 EST,,9987.2978882,13358244.1974
279,Paper,Paper,2.0,USD,IDEALPRO,279.0,,,1.0,0.98959,50000.0,-25000.0,676.057111853,SLD,USD,CHF,20160316 15:59:34 EST,,10663.3550001,13407649.2902
280,Paper,Paper,2.0,USD,IDEALPRO,280.0,,,1.0,113.681,50000.0,25000.0,-491.1708976,BOT,USD,JPY,20160316 16:01:22 EST,,10172.1841025,13457668.9302
281,Paper,Paper,2.0,USD,IDEALPRO,281.0,,,1.0,113.681,50000.0,-25000.0,481.96363268,SLD,USD,JPY,20160316 16:02:57 EST,,10654.1477352,13507204.6066
282,Paper,Paper,2.0,USD,IDEALPRO,282.0,,,1.0,113.681,50000.0,25000.0,-504.17454408,BOT,USD,JPY,20160316 16:04:12 EST,,10149.9731911,13557224.2466
283,Paper,Paper,2.0,USD,IDEALPRO,283.0,,,1.0,0.98959,50000.0,25000.0,-665.964237284,BOT,USD,CHF,20160316 16:08:08 EST,,9484.00895382,13607307.3965
284,Paper,Paper,2.0,USD,IDEALPRO,284.0,,,1.0,0.98959,50000.0,-25000.0,663.002412411,SLD,USD,CHF,20160316 16:10:45 EST,,10147.0113662,13656725.544
