permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,balance,margin_available
290,Paper,Paper,2.0,USD,IDEALPRO,290.0,,,1.0,113.69,20000.0,10000.0,-206.381626416,BOT,USD,JPY,20160316 16:26:41 EST,,9758.53761879,5602552.42664
291,Paper,Paper,2.0,USD,IDEALPRO,291.0,,,1.0,1.10659,20000.0,-10000.0,-323.1371378,SLD,EUR,USD,20160316 16:27:31 EST,,9435.40048099,5625005.36378
292,Paper,Paper,2.0,USD,IDEALPRO,292.0,,,1.0,113.69,20000.0,-10000.0,204.815208864,SLD,USD,JPY,20160316 16:28:12 EST,,9640.21568985,5644807.98857
293,Paper,Paper,2.0,USD,IDEALPRO,293.0,,,1.0,113.69,20000.0,10000.0,-201.999736288,BOT,USD,JPY,20160316 16:30:27 EST,,9438.21595356,5664817.42857
294,Paper,Paper,2.0,USD,IDEALPRO,294.0,,,1.0,0.98963,20000.0,-10000.0,262.384205355,SLD,USD,CHF,20160316 16:31:29 EST,,9700.60015892,5684587.11408
295,Paper,Paper,2.0,USD,IDEALPRO,295.0,,,1.0,113.69,20000.0,-10000.0,195.845245488,SLD,USD,JPY,20160316 16:32:46 EST,,9896.44540441,5704398.70883
296,Paper,Paper,2.0,USD,IDEALPRO,296.0,,,1.0,0.98963,20000.0,10000.0,-264.631348452,BOT,USD,CHF,20160316 16:33:44 EST,,9631.81405596,5724432.77855
297,Paper,Paper,2.0,USD,IDEALPRO,297.0,,,1.0,1.10659,20000.0,10000.0,318.6457126,BOT,EUR,USD,20160316 16:35:11 EST,,9950.45976856,5746564.57855
298,Paper,Paper,2.0,USD,IDEALPRO,298.0,,,1.0,0.98963,20000.0,-10000.0,261.126742817,SLD,USD,CHF,20160316 16:35:21 EST,,10211.5865114,5766335.52153
299,Paper,Paper,2.0,USD,IDEALPRO,299.0,,,1.0,113.69,20000.0,10000.0,-200.887081888,BOT,USD,JPY,20160316 16:35:26 EST,,10010.6994295,5786344.96153
300,Paper,Paper,2.0,USD,IDEALPRO,300.0,,,1.0,1.10659,20000.0,-10000.0,-321.4152376,SLD,EUR,USD,20160316 16:36:11 EST,,9689.2841919,5808796.17677
301,Paper,Paper,2.0,USD,IDEALPRO,301.0,,,1.0,1.10659,20000.0,10000.0,318.3384126,BOT,EUR,USD,20160316 16:39:09 EST,,10007.6226045,5830927.97677
302,Paper,Paper,2.0,USD,IDEALPRO,302.0,,,1.0,0.98963,20000.0,10000.0,-260.838194279,BOT,USD,CHF,20160316 16:39:23 EST,,9746.78441022,5850962.04649
303,Paper,Paper,2.0,USD,IDEALPRO,303.0,,,1.0,113.69,20000.0,-10000.0,199.933027296,SLD,USD,JPY,20160316 16:39:25 EST,,9946.71743752,5870769.55346
304,Paper,Paper,2.0,USD,IDEALPRO,304.0,,,1.0,1.10659,20000.0,-10000.0,-323.5794708,SLD,EUR,USD,20160316 16:40:08 EST,,9623.13796672,5893222.93293
305,Paper,Paper,2.0,USD,IDEALPRO,305.0,,,1.0,0.98963,20000.0,-10000.0,269.8493981,SLD,USD,CHF,20160316 16:43:19 EST,,9892.98736482,5912985.15325
306,Paper,Paper,2.0,USD,IDEALPRO,306.0,,,1.0,1.10659,20000.0,10000.0,325.593157,BOT,EUR,USD,20160316 16:44:11 EST,,10218.5805218,5935116.95325
307,Paper,Paper,2.0,USD,IDEALPRO,307.0,,,1.0,113.69,20000.0,10000.0,-205.652342432,BOT,USD,JPY,20160316 16:44:26 EST,,10012.9281794,5955126.39325
308,Paper,Paper,2.0,USD,IDEALPRO,308.0,,,1.0,113.69,20000.0,-10000.0,201.756114144,SLD,USD,JPY,20160316 16:45:23 EST,,10214.6842935,5974932.07714
309,Paper,Paper,2.0,USD,IDEALPRO,309.0,,,1.0,113.69,20000.0,10000.0,-204.734704656,BOT,USD,JPY,20160316 16:46:26 EST,,10009.9495888,5994941.51714
310,Paper,Paper,2.0,USD,IDEALPRO,310.0,,,1.0,1.10659,20000.0,-10000.0,-328.9310524,SLD,EUR,USD,20160316 16:47:09 EST,,9681.0185364,6017400.24819
311,Paper,Paper,2.0,USD,IDEALPRO,311.0,,,1.0,1.10659,20000.0,10000.0,326.4436842,BOT,EUR,USD,20160316 16:48:09 EST,,10007.4622206,6039532.04819
312,Paper,Paper,2.0,USD,IDEALPRO,312.0,,,1.0,0.98963,20000.0,10000.0,-271.843346027,BOT,USD,CHF,20160316 16:48:18 EST,,9735.61887457,6059566.11791
313,Paper,Paper,2.0,USD,IDEALPRO,313.0,,,1.0,113.69,20000.0,-10000.0,200.746234944,SLD,USD,JPY,20160316 16:49:25 EST,,9936.36510951,6079372.81168
314,Paper,Paper,2.0,USD,IDEALPRO,314.0,,,1.0,1.10659,20000.0,-10000.0,-328.0145614,SLD,EUR,USD,20160316 16:50:09 EST,,9608.35054811,6101830.62624
315,Paper,Paper,2.0,USD,IDEALPRO,315.0,,,1.0,113.69,20000.0,10000.0,-203.694078256,BOT,USD,JPY,20160316 16:50:30 EST,,9404.65646985,6121840.06624
316,Paper,Paper,2.0,USD,IDEALPRO,316.0,,,1.0,1.10659,20000.0,10000.0,323.0715204,BOT,EUR,USD,20160316 16:51:12 EST,,9727.72799025,6143971.86624
317,Paper,Paper,2.0,USD,IDEALPRO,317.0,,,1.0,0.98963,20000.0,-10000.0,266.499862016,SLD,USD,CHF,20160316 16:51:26 EST,,9994.22785227,6163737.4361
318,Paper,Paper,2.0,USD,IDEALPRO,318.0,,,1.0,113.69,20000.0,-10000.0,198.404692752,SLD,USD,JPY,20160316 16:51:33 EST,,10192.632545,6183546.47141
319,Paper,Paper,2.0,USD,IDEALPRO,319.0,,,1.0,1.10659,20000.0,-10000.0,-325.1571734,SLD,EUR,USD,20160316 16:52:13 EST,,9867.4753716,6206001.42858
320,Paper,Paper,2.0,USD,IDEALPRO,320.0,,,1.0,0.98963,20000.0,10000.0,-269.377234012,BOT,USD,CHF,20160316 16:52:27 EST,,9598.09813759,6226035.4983
321,Paper,Paper,2.0,USD,IDEALPRO,321.0,,,1.0,1.10659,20000.0,10000.0,320.2523912,BOT,EUR,USD,20160316 16:53:14 EST,,9918.35052879,6248167.2983
322,Paper,Paper,2.0,USD,IDEALPRO,322.0,,,1.0,0.98963,20000.0,-10000.0,265.677824677,SLD,USD,CHF,20160316 16:53:30 EST,,10184.0283535,6267933.6902
323,Paper,Paper,2.0,USD,IDEALPRO,323.0,,,1.0,113.69,20000.0,10000.0,-200.566897584,BOT,USD,JPY,20160316 16:53:36 EST,,9983.46145592,6287943.1302
324,Paper,Paper,2.0,USD,IDEALPRO,324.0,,,1.0,1.10659,20000.0,-10000.0,-322.8841304,SLD,EUR,USD,20160316 16:54:13 EST,,9660.57732552,6310395.81433
325,Paper,Paper,2.0,USD,IDEALPRO,325.0,,,1.0,1.10659,20000.0,10000.0,318.8280434,BOT,EUR,USD,20160316 16:55:15 EST,,9979.40536892,6332527.61433
326,Paper,Paper,2.0,USD,IDEALPRO,326.0,,,1.0,1.10659,20000.0,-10000.0,-321.6093478,SLD,EUR,USD,20160316 16:56:14 EST,,9657.79602112,6354979.02368
327,Paper,Paper,2.0,USD,IDEALPRO,327.0,,,1.0,0.98963,20000.0,10000.0,-265.864181552,BOT,USD,CHF,20160316 16:56:30 EST,,9391.93183957,6375013.0934
328,Paper,Paper,2.0,USD,IDEALPRO,328.0,,,1.0,113.69,20000.0,-10000.0,196.18896592,SLD,USD,JPY,20160316 16:56:37 EST,,9588.12080549,6394824.34443
329,Paper,Paper,2.0,USD,IDEALPRO,329.0,,,1.0,1.10659,20000.0,10000.0,315.7364492,BOT,EUR,USD,20160316 16:57:13 EST,,9903.85725469,6416956.14443
330,Paper,Paper,2.0,USD,IDEALPRO,330.0,,,1.0,0.98963,20000.0,-10000.0,258.433607177,SLD,USD,CHF,20160316 16:58:31 EST,,10162.2908619,6436729.78054
331,Paper,Paper,2.0,USD,IDEALPRO,331.0,,,1.0,1.10659,20000.0,-10000.0,-318.445483,SLD,EUR,USD,20160316 16:59:13 EST,,9843.8453789,6459178.02602
332,Paper,Paper,2.0,USD,IDEALPRO,332.0,,,1.0,0.98963,20000.0,10000.0,-258.590882392,BOT,USD,CHF,20160316 16:59:29 EST,,9585.25449651,6479212.09574
333,Paper,Paper,2.0,USD,IDEALPRO,333.0,,,1.0,0.98963,20000.0,-10000.0,241.838374138,SLD,USD,CHF,20160316 17:15:00 EST,,9827.09287065,6499002.32709
334,Paper,Paper,2.0,USD,IDEALPRO,334.0,,,1.0,0.74324,20000.0,-10000.0,-255.64426712,SLD,AUD,USD,20160316 17:15:01 EST,,9571.44860353,6514120.77136
335,Paper,Paper,2.0,USD,IDEALPRO,335.0,,,1.0,0.98963,20000.0,10000.0,-238.078578053,BOT,USD,CHF,20160316 17:17:16 EST,,9333.37002548,6534154.84108
336,Paper,Paper,2.0,USD,IDEALPRO,336.0,,,1.0,113.69,20000.0,10000.0,-179.881655248,BOT,USD,JPY,20160316 17:17:18 EST,,9153.48837023,6554164.28108
337,Paper,Paper,2.0,USD,IDEALPRO,337.0,,,1.0,0.74324,20000.0,10000.0,256.54808904,BOT,AUD,USD,20160316 17:18:31 EST,,9410.03645927,6569029.08108
338,Paper,Paper,2.0,USD,IDEALPRO,338.0,,,1.0,1.10659,20000.0,10000.0,310.815161,BOT,EUR,USD,20160316 17:18:40 EST,,9720.85162027,6591160.88108
339,Paper,Paper,2.0,USD,IDEALPRO,339.0,,,1.0,1.33616,20000.0,10000.0,-368.794112343,BOT,USD,CAD,20160316 17:19:01 EST,,9352.05750793,6611133.80076
340,Paper,Paper,2.0,USD,IDEALPRO,340.0,,,1.0,113.69,20000.0,-10000.0,177.091218416,SLD,USD,JPY,20160316 17:19:21 EST,,9529.14872635,6630964.14954
341,Paper,Paper,2.0,USD,IDEALPRO,341.0,,,1.0,1.10659,20000.0,-10000.0,-312.6717204,SLD,EUR,USD,20160316 17:20:27 EST,,9216.47700595,6653406.62126
342,Paper,Paper,2.0,USD,IDEALPRO,342.0,,,1.0,1.33616,20000.0,-10000.0,372.487290831,SLD,USD,CAD,20160316 17:20:47 EST,,9588.96429678,6673005.05365
343,Paper,Paper,2.0,USD,IDEALPRO,343.0,,,1.0,0.74324,20000.0,-10000.0,-261.51602968,SLD,AUD,USD,20160316 17:22:16 EST,,9327.4482671,6688129.36968
344,Paper,Paper,2.0,USD,IDEALPRO,344.0,,,1.0,1.33616,20000.0,10000.0,-376.759656993,BOT,USD,CAD,20160316 17:22:49 EST,,8950.68861011,6708102.28936
345,Paper,Paper,2.0,USD,IDEALPRO,345.0,,,1.0,0.98963,20000.0,-10000.0,231.896859358,SLD,USD,CHF,20160316 17:22:56 EST,,9182.58546947,6727902.46222
346,Paper,Paper,2.0,USD,IDEALPRO,346.0,,,1.0,113.69,20000.0,10000.0,-180.555739472,BOT,USD,JPY,20160316 17:23:05 EST,,9002.02973,6747911.90222
347,Paper,Paper,2.0,USD,IDEALPRO,347.0,,,1.0,0.74324,20000.0,10000.0,259.03867656,BOT,AUD,USD,20160316 17:24:14 EST,,9261.06840656,6762776.70222
348,Paper,Paper,2.0,USD,IDEALPRO,348.0,,,1.0,0.98963,20000.0,10000.0,-230.446019779,BOT,USD,CHF,20160316 17:24:59 EST,,9030.62238678,6782810.77194
349,Paper,Paper,2.0,USD,IDEALPRO,349.0,,,1.0,113.69,20000.0,-10000.0,174.382579824,SLD,USD,JPY,20160316 17:25:10 EST,,9205.0049666,6802643.82936
350,Paper,Paper,2.0,USD,IDEALPRO,350.0,,,1.0,125.801,20000.0,-10000.0,-91.681777856,SLD,EUR,JPY,20160316 17:25:12 EST,,9113.32318874,6824874.48714
351,Paper,Paper,2.0,USD,IDEALPRO,351.0,,,1.0,1.33616,20000.0,-10000.0,375.840045615,SLD,USD,CAD,20160316 17:27:16 EST,,9489.16323435,6844469.56677
352,Paper,Paper,2.0,USD,IDEALPRO,352.0,,,1.0,113.69,20000.0,10000.0,-174.37286,BOT,USD,JPY,20160316 17:27:35 EST,,9314.79037435,6864479.00677
353,Paper,Paper,2.0,USD,IDEALPRO,353.0,,,1.0,125.801,20000.0,10000.0,109.44059256,BOT,EUR,JPY,20160316 17:27:46 EST,,9424.23096691,6886619.98277
354,Paper,Paper,2.0,USD,IDEALPRO,354.0,,,1.0,0.74324,20000.0,-10000.0,-264.21289218,SLD,AUD,USD,20160316 17:28:16 EST,,9160.01807473,6901746.99566
355,Paper,Paper,2.0,USD,IDEALPRO,355.0,,,1.0,1.10659,20000.0,10000.0,307.5572402,BOT,EUR,USD,20160316 17:28:27 EST,,9467.57531493,6923878.79566
356,Paper,Paper,2.0,USD,IDEALPRO,356.0,,,1.0,1.33616,20000.0,10000.0,-378.674468588,BOT,USD,CAD,20160316 17:28:47 EST,,9088.90084634,6943851.71534
357,Paper,Paper,2.0,USD,IDEALPRO,357.0,,,1.0,0.98963,20000.0,-10000.0,231.107153266,SLD,USD,CHF,20160316 17:28:56 EST,,9320.00799961,6963652.67791
358,Paper,Paper,2.0,USD,IDEALPRO,358.0,,,1.0,113.69,20000.0,-10000.0,167.74562,SLD,USD,JPY,20160316 17:29:06 EST,,9487.75361961,6983492.37229
359,Paper,Paper,2.0,USD,IDEALPRO,359.0,,,1.0,125.801,20000.0,-10000.0,-117.40819752,SLD,EUR,JPY,20160316 17:29:13 EST,,9370.34542209,7005748.75649
360,Paper,Paper,2.0,USD,IDEALPRO,360.0,,,1.0,0.74324,20000.0,10000.0,263.4042974,BOT,AUD,USD,20160316 17:30:23 EST,,9633.74971949,7020613.55649
361,Paper,Paper,2.0,USD,IDEALPRO,361.0,,,1.0,113.69,20000.0,10000.0,-169.931206608,BOT,USD,JPY,20160316 17:30:51 EST,,9463.81851288,7040622.99649
362,Paper,Paper,2.0,USD,IDEALPRO,362.0,,,1.0,125.801,20000.0,10000.0,116.96006584,BOT,EUR,JPY,20160316 17:30:54 EST,,9580.77857872,7062763.97249
363,Paper,Paper,2.0,USD,IDEALPRO,363.0,,,1.0,1.33616,20000.0,-10000.0,374.285942863,SLD,USD,CAD,20160316 17:31:15 EST,,9955.06452158,7082360.60623
364,Paper,Paper,2.0,USD,IDEALPRO,364.0,,,1.0,125.801,20000.0,-10000.0,-120.032021888,SLD,EUR,JPY,20160316 17:31:22 EST,,9835.03249969,7104619.61425
365,Paper,Paper,2.0,USD,IDEALPRO,365.0,,,1.0,0.74324,20000.0,-10000.0,-263.00143246,SLD,AUD,USD,20160316 17:32:06 EST,,9572.03106723,7119745.41568
366,Paper,Paper,2.0,USD,IDEALPRO,366.0,,,1.0,1.10659,20000.0,-10000.0,-309.4524134,SLD,EUR,USD,20160316 17:32:08 EST,,9262.57865383,7142184.66809
367,Paper,Paper,2.0,USD,IDEALPRO,367.0,,,1.0,0.98963,20000.0,10000.0,-230.722624422,BOT,USD,CHF,20160316 17:32:18 EST,,9031.85602941,7162218.73781
368,Paper,Paper,2.0,USD,IDEALPRO,368.0,,,1.0,113.69,20000.0,-10000.0,162.627735536,SLD,USD,JPY,20160316 17:32:20 EST,,9194.48376495,7182063.55007
369,Paper,Paper,2.0,USD,IDEALPRO,369.0,,,1.0,125.801,20000.0,10000.0,121.589340688,BOT,EUR,JPY,20160316 17:32:23 EST,,9316.07310564,7204204.52607
370,Paper,Paper,2.0,USD,IDEALPRO,370.0,,,1.0,1.10659,20000.0,10000.0,304.6174712,BOT,EUR,USD,20160316 17:33:09 EST,,9620.69057684,7226336.32607
371,Paper,Paper,2.0,USD,IDEALPRO,371.0,,,1.0,1.33616,20000.0,10000.0,-375.665100904,BOT,USD,CAD,20160316 17:33:17 EST,,9245.02547594,7246309.24575
372,Paper,Paper,2.0,USD,IDEALPRO,372.0,,,1.0,0.98963,20000.0,-10000.0,227.420474801,SLD,USD,CHF,20160316 17:33:20 EST,,9472.44595074,7266113.895
373,Paper,Paper,2.0,USD,IDEALPRO,373.0,,,1.0,113.69,20000.0,10000.0,-164.235911904,BOT,USD,JPY,20160316 17:33:24 EST,,9308.21003884,7286123.335
374,Paper,Paper,2.0,USD,IDEALPRO,374.0,,,1.0,0.74324,20000.0,10000.0,255.66714416,BOT,AUD,USD,20160316 17:34:06 EST,,9563.877183,7300988.135
375,Paper,Paper,2.0,USD,IDEALPRO,375.0,,,1.0,1.10659,20000.0,-10000.0,-308.0724904,SLD,EUR,USD,20160316 17:34:08 EST,,9255.8046926,7323426.00749
376,Paper,Paper,2.0,USD,IDEALPRO,376.0,,,1.0,113.69,20000.0,-10000.0,160.025303968,SLD,USD,JPY,20160316 17:34:22 EST,,9415.82999657,7343273.42219
377,Paper,Paper,2.0,USD,IDEALPRO,377.0,,,1.0,125.801,20000.0,-10000.0,-126.268446896,SLD,EUR,JPY,20160316 17:34:27 EST,,9289.56154967,7365538.66664
378,Paper,Paper,2.0,USD,IDEALPRO,378.0,,,1.0,0.98963,20000.0,10000.0,-230.8433316,BOT,USD,CHF,20160316 17:35:15 EST,,9058.71821807,7385572.73636
379,Paper,Paper,2.0,USD,IDEALPRO,379.0,,,1.0,113.69,20000.0,10000.0,-163.720434656,BOT,USD,JPY,20160316 17:35:18 EST,,8894.99778341,7405582.17636
380,Paper,Paper,2.0,USD,IDEALPRO,380.0,,,1.0,1.10659,20000.0,10000.0,304.8241634,BOT,EUR,USD,20160316 17:36:11 EST,,9199.82194681,7427713.97636
381,Paper,Paper,2.0,USD,IDEALPRO,381.0,,,1.0,0.98963,20000.0,-10000.0,229.755030533,SLD,USD,CHF,20160316 17:36:19 EST,,9429.57697734,7447516.29105
382,Paper,Paper,2.0,USD,IDEALPRO,382.0,,,1.0,125.801,20000.0,10000.0,122.612149024,BOT,EUR,JPY,20160316 17:36:25 EST,,9552.18912636,7469657.26705
383,Paper,Paper,2.0,USD,IDEALPRO,383.0,,,1.0,1.10659,20000.0,-10000.0,-308.4080544,SLD,EUR,USD,20160316 17:37:07 EST,,9243.78107196,7492095.4751
384,Paper,Paper,2.0,USD,IDEALPRO,384.0,,,1.0,125.801,20000.0,-10000.0,-125.436049616,SLD,EUR,JPY,20160316 17:37:26 EST,,9118.34502234,7514359.88715
385,Paper,Paper,2.0,USD,IDEALPRO,385.0,,,1.0,1.10659,20000.0,10000.0,305.0693514,BOT,EUR,USD,20160316 17:39:07 EST,,9423.41437374,7536491.68715
386,Paper,Paper,2.0,USD,IDEALPRO,386.0,,,1.0,0.98963,20000.0,10000.0,-232.026396851,BOT,USD,CHF,20160316 17:39:17 EST,,9191.38797689,7556525.75687
387,Paper,Paper,2.0,USD,IDEALPRO,387.0,,,1.0,113.69,20000.0,-10000.0,160.90947816,SLD,USD,JPY,20160316 17:39:22 EST,,9352.29745505,7576372.28739
388,Paper,Paper,2.0,USD,IDEALPRO,388.0,,,1.0,1.33616,20000.0,-10000.0,374.777620252,SLD,USD,CAD,20160316 17:40:19 EST,,9727.0750753,7595968.42945
389,Paper,Paper,2.0,USD,IDEALPRO,389.0,,,1.0,125.801,20000.0,10000.0,121.161349872,BOT,EUR,JPY,20160316 17:40:33 EST,,9848.23642517,7618109.40545
390,Paper,Paper,2.0,USD,IDEALPRO,390.0,,,1.0,1.10659,20000.0,-10000.0,-307.0231172,SLD,EUR,USD,20160316 17:41:13 EST,,9541.21330797,7640546.22857
391,Paper,Paper,2.0,USD,IDEALPRO,391.0,,,1.0,1.33616,20000.0,10000.0,-378.818593467,BOT,USD,CAD,20160316 17:41:20 EST,,9162.3947145,7660519.14825
392,Paper,Paper,2.0,USD,IDEALPRO,392.0,,,1.0,113.69,20000.0,10000.0,-163.545826112,BOT,USD,JPY,20160316 17:41:30 EST,,8998.84888839,7680528.58825
393,Paper,Paper,2.0,USD,IDEALPRO,393.0,,,1.0,125.801,20000.0,-10000.0,-124.483116624,SLD,EUR,JPY,20160316 17:41:33 EST,,8874.36577177,7702792.04737
394,Paper,Paper,2.0,USD,IDEALPRO,394.0,,,1.0,1.33616,20000.0,-10000.0,371.842651156,SLD,USD,CAD,20160316 17:42:19 EST,,9246.20842293,7722391.1244
395,Paper,Paper,2.0,USD,IDEALPRO,395.0,,,1.0,0.98963,20000.0,-10000.0,229.60954561,SLD,USD,CHF,20160316 17:42:23 EST,,9475.81796854,7742193.58457
396,Paper,Paper,2.0,USD,IDEALPRO,396.0,,,1.0,125.801,20000.0,10000.0,122.2517056,BOT,EUR,JPY,20160316 17:42:32 EST,,9598.06967414,7764334.56057
397,Paper,Paper,2.0,USD,IDEALPRO,397.0,,,1.0,1.10659,20000.0,10000.0,301.4077058,BOT,EUR,USD,20160316 17:43:13 EST,,9899.47737994,7786466.36057
398,Paper,Paper,2.0,USD,IDEALPRO,398.0,,,1.0,1.33616,20000.0,10000.0,-373.256217102,BOT,USD,CAD,20160316 17:43:25 EST,,9526.22116284,7806439.28025
399,Paper,Paper,2.0,USD,IDEALPRO,399.0,,,1.0,0.98963,20000.0,10000.0,-229.27870187,BOT,USD,CHF,20160316 17:43:28 EST,,9296.94246097,7826473.34997
400,Paper,Paper,2.0,USD,IDEALPRO,400.0,,,1.0,113.69,20000.0,-10000.0,160.381942096,SLD,USD,JPY,20160316 17:43:34 EST,,9457.32440307,7846320.40803
401,Paper,Paper,2.0,USD,IDEALPRO,401.0,,,1.0,113.69,20000.0,10000.0,-163.01798064,BOT,USD,JPY,20160316 17:44:36 EST,,9294.30642243,7866329.84803
402,Paper,Paper,2.0,USD,IDEALPRO,402.0,,,1.0,1.10659,20000.0,-10000.0,-302.2025686,SLD,EUR,USD,20160316 17:45:11 EST,,8992.10385383,7888761.8506
403,Paper,Paper,2.0,USD,IDEALPRO,403.0,,,1.0,0.98963,20000.0,-10000.0,228.423727297,SLD,USD,CHF,20160316 17:45:26 EST,,9220.52758113,7908565.49659
404,Paper,Paper,2.0,USD,IDEALPRO,404.0,,,1.0,113.69,20000.0,-10000.0,160.792660272,SLD,USD,JPY,20160316 17:45:32 EST,,9381.3202414,7928412.14393
405,Paper,Paper,2.0,USD,IDEALPRO,405.0,,,1.0,1.10659,20000.0,10000.0,297.1341896,BOT,EUR,USD,20160316 17:46:12 EST,,9678.454431,7950543.94393
406,Paper,Paper,2.0,USD,IDEALPRO,406.0,,,1.0,113.69,20000.0,10000.0,-167.378886816,BOT,USD,JPY,20160316 17:46:33 EST,,9511.07554418,7970553.38393
407,Paper,Paper,2.0,USD,IDEALPRO,407.0,,,1.0,125.801,20000.0,-10000.0,-116.163901808,SLD,EUR,JPY,20160316 17:46:39 EST,,9394.91164237,7992808.52383
408,Paper,Paper,2.0,USD,IDEALPRO,408.0,,,1.0,1.10659,20000.0,-10000.0,-297.3113966,SLD,EUR,USD,20160316 17:47:13 EST,,9097.60024577,8015235.63523
409,Paper,Paper,2.0,USD,IDEALPRO,409.0,,,1.0,1.33616,20000.0,-10000.0,371.284018984,SLD,USD,CAD,20160316 17:47:24 EST,,9468.88426475,8034835.27089
410,Paper,Paper,2.0,USD,IDEALPRO,410.0,,,1.0,0.98963,20000.0,10000.0,-228.208629092,BOT,USD,CHF,20160316 17:47:27 EST,,9240.67563566,8054869.34061
411,Paper,Paper,2.0,USD,IDEALPRO,411.0,,,1.0,125.801,20000.0,10000.0,109.505300544,BOT,EUR,JPY,20160316 17:47:37 EST,,9350.1809362,8077010.31661
412,Paper,Paper,2.0,USD,IDEALPRO,412.0,,,1.0,1.10659,20000.0,10000.0,294.1704656,BOT,EUR,USD,20160316 17:48:14 EST,,9644.3514018,8099142.11661
413,Paper,Paper,2.0,USD,IDEALPRO,413.0,,,1.0,125.801,20000.0,-10000.0,-106.869766848,SLD,EUR,JPY,20160316 17:48:37 EST,,9537.48163495,8121387.96238
414,Paper,Paper,2.0,USD,IDEALPRO,414.0,,,1.0,1.10659,20000.0,-10000.0,-293.6568218,SLD,EUR,USD,20160316 17:49:10 EST,,9243.82481315,8143811.4192
415,Paper,Paper,2.0,USD,IDEALPRO,415.0,,,1.0,113.69,20000.0,-10000.0,165.17962888,SLD,USD,JPY,20160316 17:49:30 EST,,9409.00444203,8163653.67957
416,Paper,Paper,2.0,USD,IDEALPRO,416.0,,,1.0,125.801,20000.0,10000.0,104.177922224,BOT,EUR,JPY,20160316 17:49:34 EST,,9513.18236425,8185794.65557
417,Paper,Paper,2.0,USD,IDEALPRO,417.0,,,1.0,1.10659,20000.0,10000.0,289.2189406,BOT,EUR,USD,20160316 17:50:12 EST,,9802.40130485,8207926.45557
418,Paper,Paper,2.0,USD,IDEALPRO,418.0,,,1.0,0.98963,20000.0,-10000.0,226.852396357,SLD,USD,CHF,20160316 17:50:25 EST,,10029.2537012,8227731.67289
419,Paper,Paper,2.0,USD,IDEALPRO,419.0,,,1.0,1.10659,20000.0,-10000.0,-293.0729802,SLD,EUR,USD,20160316 17:51:12 EST,,9736.180721,8250154.54587
420,Paper,Paper,2.0,USD,IDEALPRO,420.0,,,1.0,1.33616,20000.0,10000.0,-372.571739661,BOT,USD,CAD,20160316 17:51:24 EST,,9363.60898134,8270127.46555
421,Paper,Paper,2.0,USD,IDEALPRO,421.0,,,1.0,1.33616,20000.0,-10000.0,366.37215327,SLD,USD,CAD,20160316 17:52:25 EST,,9729.98113461,8289732.01308
422,Paper,Paper,2.0,USD,IDEALPRO,422.0,,,1.0,0.98963,20000.0,10000.0,-229.169412126,BOT,USD,CHF,20160316 17:52:31 EST,,9500.81172248,8309766.0828
423,Paper,Paper,2.0,USD,IDEALPRO,423.0,,,1.0,113.69,20000.0,10000.0,-169.31054296,BOT,USD,JPY,20160316 17:52:35 EST,,9331.50117952,8329775.5228
424,Paper,Paper,2.0,USD,IDEALPRO,424.0,,,1.0,125.801,20000.0,-10000.0,-107.675307408,SLD,EUR,JPY,20160316 17:52:41 EST,,9223.82587211,8352022.17411
425,Paper,Paper,2.0,USD,IDEALPRO,425.0,,,1.0,1.10659,20000.0,10000.0,293.6909934,BOT,EUR,USD,20160316 17:53:13 EST,,9517.51686551,8374153.97411
426,Paper,Paper,2.0,USD,IDEALPRO,426.0,,,1.0,113.69,20000.0,-10000.0,168.756847712,SLD,USD,JPY,20160316 17:53:36 EST,,9686.27371322,8393992.65726
427,Paper,Paper,2.0,USD,IDEALPRO,427.0,,,1.0,1.33616,20000.0,10000.0,-367.94485114,BOT,USD,CAD,20160316 17:54:25 EST,,9318.32886208,8413965.57694
428,Paper,Paper,2.0,USD,IDEALPRO,428.0,,,1.0,0.98963,20000.0,-10000.0,227.847457382,SLD,USD,CHF,20160316 17:54:31 EST,,9546.17631946,8433769.7992
429,Paper,Paper,2.0,USD,IDEALPRO,429.0,,,1.0,113.69,20000.0,10000.0,-172.497615904,BOT,USD,JPY,20160316 17:54:35 EST,,9373.67870356,8453779.2392
430,Paper,Paper,2.0,USD,IDEALPRO,430.0,,,1.0,1.10659,20000.0,-10000.0,-295.8969978,SLD,EUR,USD,20160316 17:55:13 EST,,9077.78170576,8476204.9362
431,Paper,Paper,2.0,USD,IDEALPRO,431.0,,,1.0,0.98963,20000.0,10000.0,-229.636059121,BOT,USD,CHF,20160316 17:55:31 EST,,8848.14564664,8496239.00592
432,Paper,Paper,2.0,USD,IDEALPRO,432.0,,,1.0,1.10659,20000.0,10000.0,292.765666,BOT,EUR,USD,20160316 17:57:13 EST,,9140.91131264,8518370.80592
433,Paper,Paper,2.0,USD,IDEALPRO,433.0,,,1.0,1.33616,20000.0,-10000.0,363.235403663,SLD,USD,CAD,20160316 17:57:23 EST,,9504.1467163,8537978.4902
434,Paper,Paper,2.0,USD,IDEALPRO,434.0,,,1.0,0.74324,20000.0,-10000.0,-262.28904806,SLD,AUD,USD,20160316 17:58:08 EST,,9241.85766824,8553103.57925
